"","Spell","Rune"
"1593","Battle Rage","Bloodshed"
"1594","War Cry","Impunity"
"1595","Ignore Pain","Ignorance is Bliss"
"1596","Wrath of the Berserker","Striding Giant"
"1597","Ruthless","Passive"
"1598","Berserker Rage","Passive"
"1599","Boon of Bul-Kathos","Passive"
"1600","Rampage","Passive"
"1601","Furious Charge","Battering Ram"
"1602","Battle Rage","Bloodshed"
"1603","War Cry","Impunity"
"1604","Call of the Ancients","The Council Rises"
"1605","Ignore Pain","Iron Hide"
"1606","Wrath of the Berserker","Insanity"
"1607","Berserker Rage","Passive"
"1608","Boon of Bul-Kathos","Passive"
"1609","Brawler","Passive"
"1610","Ruthless","Passive"
"1611","Call of the Ancients","Together as One"
"1612","Wrath of the Berserker","Insanity"
"1613","Furious Charge","Stamina"
"1614","Ignore Pain","Ignorance is Bliss"
"1615","War Cry","Impunity"
"1616","Battle Rage","Bloodshed"
"1617","Tough as Nails","Passive"
"1618","Superstition","Passive"
"1619","Boon of Bul-Kathos","Passive"
"1620","Brawler","Passive"
"1621","Call of the Ancients","The Council Rises"
"1622","Furious Charge","Merciless Assault"
"1623","Battle Rage","Bloodshed"
"1624","Ignore Pain","Ignorance is Bliss"
"1625","War Cry","Impunity"
"1626","Wrath of the Berserker","Insanity"
"1627","Boon of Bul-Kathos","Passive"
"1628","Ruthless","Passive"
"1629","Brawler","Passive"
"1630","Berserker Rage","Passive"
"1631","Frenzy","Maniac"
"1632","War Cry","Impunity"
"1633","Battle Rage","Bloodshed"
"1634","Furious Charge","Stamina"
"1635","Call of the Ancients","The Council Rises"
"1636","Wrath of the Berserker","Insanity"
"1637","Berserker Rage","Passive"
"1638","Ruthless","Passive"
"1639","Boon of Bul-Kathos","Passive"
"1640","Brawler","Passive"
"1641","Frenzy","Maniac"
"1642","Furious Charge","Battering Ram"
"1643","Wrath of the Berserker","Insanity"
"1644","Call of the Ancients","The Council Rises"
"1645","Battle Rage","Bloodshed"
"1646","Ignore Pain","Ignorance is Bliss"
"1647","Berserker Rage","Passive"
"1648","Boon of Bul-Kathos","Passive"
"1649","Superstition","Passive"
"1650","Ruthless","Passive"
"1651","Earthquake","Chilling Earth"
"1652","Leap","Death from Above"
"1653","War Cry","Impunity"
"1654","Ground Stomp","Wrenching Smash"
"1655","Wrath of the Berserker","Insanity"
"1656","Call of the Ancients","Duty to the Clan"
"1657","Boon of Bul-Kathos","Passive"
"1658","Brawler","Passive"
"1659","Berserker Rage","Passive"
"1660","Ruthless","Passive"
"1661","Whirlwind","Dust Devils"
"1662","Wrath of the Berserker","Insanity"
"1663","War Cry","Impunity"
"1664","Call of the Ancients","Ancients' Fury"
"1665","Sprint","Run Like the Wind"
"1666","Battle Rage","Marauder's Rage"
"1667","Weapons Master","Passive"
"1668","Rampage","Passive"
"1669","Ruthless","Passive"
"1670","Boon of Bul-Kathos","Passive"
"1671","Earthquake","Molten Fury"
"1672","Leap","Call of Arreat"
"1673","Battle Rage","Marauder's Rage"
"1674","War Cry","Impunity"
"1675","Call of the Ancients","The Council Rises"
"1676","Wrath of the Berserker","Insanity"
"1677","Boon of Bul-Kathos","Passive"
"1678","Ruthless","Passive"
"1679","Berserker Rage","Passive"
"1680","Rampage","Passive"
"1681","Call of the Ancients","The Council Rises"
"1682","Furious Charge","Battering Ram"
"1683","Battle Rage","Bloodshed"
"1684","War Cry","Impunity"
"1685","Sprint","Forced March"
"1686","Wrath of the Berserker","Insanity"
"1687","Ruthless","Passive"
"1688","Berserker Rage","Passive"
"1689","Boon of Bul-Kathos","Passive"
"1690","Rampage","Passive"
"1691","Call of the Ancients","Ancients' Fury"
"1692","Whirlwind","Dust Devils"
"1693","Sprint","Run Like the Wind"
"1694","Wrath of the Berserker","Insanity"
"1695","War Cry","Impunity"
"1696","Battle Rage","Bloodshed"
"1697","Brawler","Passive"
"1698","Berserker Rage","Passive"
"1699","Rampage","Passive"
"1700","Bloodthirst","Passive"
"1701","Frenzy","Maniac"
"1702","Furious Charge","Battering Ram"
"1703","War Cry","Impunity"
"1704","Call of the Ancients","The Council Rises"
"1705","Battle Rage","Bloodshed"
"1706","Wrath of the Berserker","Insanity"
"1707","Boon of Bul-Kathos","Passive"
"1708","Berserker Rage","Passive"
"1709","Ruthless","Passive"
"1710","Rampage","Passive"
"1711","Call of the Ancients","Together as One"
"1712","Wrath of the Berserker","Striding Giant"
"1713","Battle Rage","Bloodshed"
"1714","Furious Charge","Battering Ram"
"1715","Ignore Pain","Ignorance is Bliss"
"1716","War Cry","Impunity"
"1717","Berserker Rage","Passive"
"1718","Rampage","Passive"
"1719","Superstition","Passive"
"1720","Boon of Bul-Kathos","Passive"
"1721","Call of the Ancients","Together as One"
"1722","Furious Charge","Merciless Assault"
"1723","Ignore Pain","Ignorance is Bliss"
"1724","Battle Rage","Bloodshed"
"1725","Wrath of the Berserker","Insanity"
"1726","War Cry","Impunity"
"1727","Boon of Bul-Kathos","Passive"
"1728","Brawler","Passive"
"1729","Rampage","Passive"
"1730","Berserker Rage","Passive"
"1731","Frenzy","Maniac"
"1732","Furious Charge","Battering Ram"
"1733","Wrath of the Berserker","Insanity"
"1734","Ignore Pain","Ignorance is Bliss"
"1735","Overpower","Crushing Advance"
"1736","Battle Rage","Bloodshed"
"1737","Tough as Nails","Passive"
"1738","Rampage","Passive"
"1739","Berserker Rage","Passive"
"1740","Superstition","Passive"
"1741","Call of the Ancients","Together as One"
"1742","Furious Charge","Battering Ram"
"1743","Ignore Pain","Ignorance is Bliss"
"1744","Battle Rage","Bloodshed"
"1745","Wrath of the Berserker","Striding Giant"
"1746","War Cry","Impunity"
"1747","Berserker Rage","Passive"
"1748","Superstition","Passive"
"1749","Tough as Nails","Passive"
"1750","Boon of Bul-Kathos","Passive"
"1751","Call of the Ancients","The Council Rises"
"1752","Furious Charge","Battering Ram"
"1753","Sprint","Marathon"
"1754","Battle Rage","Bloodshed"
"1755","War Cry","Impunity"
"1756","Wrath of the Berserker","Insanity"
"1757","Ruthless","Passive"
"1758","Unforgiving","Passive"
"1759","Berserker Rage","Passive"
"1760","Rampage","Passive"
"1761","Frenzy","Maniac"
"1762","Ignore Pain","Ignorance is Bliss"
"1763","Furious Charge","Battering Ram"
"1764","Battle Rage","Bloodshed"
"1765","Call of the Ancients","The Council Rises"
"1766","Wrath of the Berserker","Insanity"
"1767","Boon of Bul-Kathos","Passive"
"1768","Ruthless","Passive"
"1769","Berserker Rage","Passive"
"1770","Superstition","Passive"
"1771","Call of the Ancients","Together as One"
"1772","War Cry","Impunity"
"1773","Battle Rage","Into the Fray"
"1774","Ignore Pain","Iron Hide"
"1775","Furious Charge","Battering Ram"
"1776","Wrath of the Berserker","Insanity"
"1777","Ruthless","Passive"
"1778","Superstition","Passive"
"1779","Berserker Rage","Passive"
"1780","Brawler","Passive"
"1781","Call of the Ancients","The Council Rises"
"1782","Furious Charge","Battering Ram"
"1783","Battle Rage","Bloodshed"
"1784","Ignore Pain","Ignorance is Bliss"
"1785","War Cry","Impunity"
"1786","Wrath of the Berserker","Insanity"
"1787","Boon of Bul-Kathos","Passive"
"1788","Berserker Rage","Passive"
"1789","Brawler","Passive"
"1790","Rampage","Passive"
"1791","Frenzy","Maniac"
"1792","Furious Charge","Battering Ram"
"1793","Call of the Ancients","The Council Rises"
"1794","Battle Rage","Bloodshed"
"1795","Sprint","Marathon"
"1796","Wrath of the Berserker","Insanity"
"1797","Brawler","Passive"
"1798","Boon of Bul-Kathos","Passive"
"1799","Rampage","Passive"
"1800","Berserker Rage","Passive"
"1801","Frenzy","Maniac"
"1802","Furious Charge","Battering Ram"
"1803","Ignore Pain","Iron Hide"
"1804","Wrath of the Berserker","Insanity"
"1805","Call of the Ancients","The Council Rises"
"1806","Battle Rage","Bloodshed"
"1807","Superstition","Passive"
"1808","Berserker Rage","Passive"
"1809","Brawler","Passive"
"1810","Boon of Bul-Kathos","Passive"
"1811","Frenzy","Maniac"
"1812","Wrath of the Berserker","Insanity"
"1813","Ignore Pain","Ignorance is Bliss"
"1814","Call of the Ancients","The Council Rises"
"1815","Battle Rage","Bloodshed"
"1816","Furious Charge","Battering Ram"
"1817","Berserker Rage","Passive"
"1818","Tough as Nails","Passive"
"1819","Superstition","Passive"
"1820","Boon of Bul-Kathos","Passive"
"1821","Frenzy","Maniac"
"1822","Furious Charge","Battering Ram"
"1823","Ignore Pain","Iron Hide"
"1824","Battle Rage","Bloodshed"
"1825","Call of the Ancients","Together as One"
"1826","Wrath of the Berserker","Insanity"
"1827","Superstition","Passive"
"1828","Berserker Rage","Passive"
"1829","Ruthless","Passive"
"1830","Boon of Bul-Kathos","Passive"
"1831","Frenzy","Maniac"
"1832","Wrath of the Berserker","Insanity"
"1833","Call of the Ancients","The Council Rises"
"1834","Ignore Pain","Ignorance is Bliss"
"1835","Earthquake","Molten Fury"
"1836","Leap","Death from Above"
"1837","Rampage","Passive"
"1838","Ruthless","Passive"
"1839","Weapons Master","Passive"
"1840","Berserker Rage","Passive"
"1841","Call of the Ancients","Together as One"
"1842","Battle Rage","Bloodshed"
"1843","Ignore Pain","Iron Hide"
"1844","Wrath of the Berserker","Insanity"
"1845","War Cry","Impunity"
"1846","Furious Charge","Merciless Assault"
"1847","Boon of Bul-Kathos","Passive"
"1848","Berserker Rage","Passive"
"1849","Brawler","Passive"
"1850","Superstition","Passive"
"1851","Frenzy","Maniac"
"1852","Furious Charge","Battering Ram"
"1853","Battle Rage","Bloodshed"
"1854","Ignore Pain","Ignorance is Bliss"
"1855","Call of the Ancients","Together as One"
"1856","Wrath of the Berserker","Striding Giant"
"1857","Tough as Nails","Passive"
"1858","Nerves of Steel","Passive"
"1859","Superstition","Passive"
"1860","Boon of Bul-Kathos","Passive"
"1861","Frenzy","Maniac"
"1862","Furious Charge","Battering Ram"
"1863","Ignore Pain","Ignorance is Bliss"
"1864","Battle Rage","Bloodshed"
"1865","Call of the Ancients","The Council Rises"
"1866","Wrath of the Berserker","Insanity"
"1867","Superstition","Passive"
"1868","Berserker Rage","Passive"
"1869","Ruthless","Passive"
"1870","Boon of Bul-Kathos","Passive"
"1871","Frenzy","Maniac"
"1872","Furious Charge","Battering Ram"
"1873","Battle Rage","Ignore Pain"
"1874","Ignorance is Bliss","Call of the Ancients"
"1875","The Council Rises","Wrath of the Berserker"
"1876","Insanity","Berserker Rage"
"1877","Rampage","Passive"
"1878","Brawler","Passive"
"1879","Boon of Bul-Kathos","Passive"
"1880",NA,"Passive"
"1881","Frenzy","Maniac"
"1882","Furious Charge","Battering Ram"
"1883","Wrath of the Berserker","Insanity"
"1884","Call of the Ancients","The Council Rises"
"1885","Ignore Pain","Iron Hide"
"1886","Battle Rage","Bloodshed"
"1887","Ruthless","Passive"
"1888","Superstition","Passive"
"1889","Berserker Rage","Passive"
"1890","Rampage","Passive"
"1891","Frenzy","Maniac"
"1892","Furious Charge","Battering Ram"
"1893","War Cry","Impunity"
"1894","Battle Rage","Bloodshed"
"1895","Wrath of the Berserker","Insanity"
"1896","Call of the Ancients","The Council Rises"
"1897","Berserker Rage","Passive"
"1898","Superstition","Passive"
"1899","Brawler","Passive"
"1900","Boon of Bul-Kathos","Passive"
"1901","Frenzy","Smite"
"1902","Hammer of the Ancients","Thunderstrike"
"1903","War Cry","Impunity"
"1904","Furious Charge","Dreadnought"
"1905","Wrath of the Berserker","Striding Giant"
"1906","Battle Rage","Bloodshed"
"1907","Rampage","Passive"
"1908","Bloodthirst","Passive"
"1909","Brawler","Passive"
"1910","Ruthless","Passive"
"1911","Call of the Ancients","Ancients' Fury"
"1912","Sprint","Run Like the Wind"
"1913","Ignore Pain","Iron Hide"
"1914","Whirlwind","Dust Devils"
"1915","Battle Rage","Bloodshed"
"1916","War Cry","Impunity"
"1917","Weapons Master","Passive"
"1918","Ruthless","Passive"
"1919","Brawler","Passive"
"1920","Rampage","Passive"
"1921","Frenzy","Maniac"
"1922","Call of the Ancients","The Council Rises"
"1923","Ground Stomp","Wrenching Smash"
"1924","Ignore Pain","Contempt for Weakness"
"1925","Furious Charge","Battering Ram"
"1926","Wrath of the Berserker","Insanity"
"1927","Ruthless","Passive"
"1928","Berserker Rage","Passive"
"1929","Unforgiving","Passive"
"1930","Boon of Bul-Kathos","Passive"
"1931","Call of the Ancients","The Council Rises"
"1932","Furious Charge","Battering Ram"
"1933","War Cry","Veteran's Warning"
"1934","Ignore Pain","Ignorance is Bliss"
"1935","Battle Rage","Bloodshed"
"1936","Wrath of the Berserker","Insanity"
"1937","Superstition","Passive"
"1938","Berserker Rage","Passive"
"1939","Boon of Bul-Kathos","Passive"
"1940","Tough as Nails","Passive"
"1941","Frenzy","Maniac"
"1942","Call of the Ancients","Together as One"
"1943","Furious Charge","Battering Ram"
"1944","Ignore Pain","Ignorance is Bliss"
"1945","Battle Rage","Bloodshed"
"1946","Wrath of the Berserker","Insanity"
"1947","Berserker Rage","Passive"
"1948","Rampage","Passive"
"1949","Ruthless","Passive"
"1950","Boon of Bul-Kathos","Passive"
"1951","Frenzy","Furious Charge"
"1952","Battering Ram","Call of the Ancients"
"1953","The Council Rises","Battle Rage"
"1954","Bloodshed","Wrath of the Berserker"
"1955","Insanity","Ignore Pain"
"1956","Ignorance is Bliss","Superstition"
"1957","Rampage","Passive"
"1958","Berserker Rage","Passive"
"1959","Ruthless","Passive"
"1960",NA,"Passive"
"1961","Call of the Ancients","Together as One"
"1962","Furious Charge","Battering Ram"
"1963","Wrath of the Berserker","Insanity"
"1964","War Cry","Hardened Wrath"
"1965","Ignore Pain","Iron Hide"
"1966","Battle Rage","Bloodshed"
"1967","Rampage","Passive"
"1968","Ruthless","Passive"
"1969","Boon of Bul-Kathos","Passive"
"1970","Berserker Rage","Passive"
"1971","Frenzy","Maniac"
"1972","Furious Charge","Battering Ram"
"1973","War Cry","Impunity"
"1974","Battle Rage","Bloodshed"
"1975","Wrath of the Berserker","Insanity"
"1976","Call of the Ancients","The Council Rises"
"1977","Berserker Rage","Passive"
"1978","Boon of Bul-Kathos","Passive"
"1979","Superstition","Passive"
"1980","Brawler","Passive"
"1981","Weapon Throw","Ricochet"
"1982","Whirlwind","Volcanic Eruption"
"1983","War Cry","Impunity"
"1984","Call of the Ancients","The Council Rises"
"1985","Wrath of the Berserker","Insanity"
"1986","Battle Rage","Marauder's Rage"
"1987","Rampage","Passive"
"1988","Ruthless","Passive"
"1989","Boon of Bul-Kathos","Passive"
"1990","Weapons Master","Passive"
"1991","Frenzy","Maniac"
"1992","Furious Charge","Battering Ram"
"1993","Battle Rage","Bloodshed"
"1994","Ignore Pain","Ignorance is Bliss"
"1995","Wrath of the Berserker","Insanity"
"1996","Call of the Ancients","The Council Rises"
"1997","Boon of Bul-Kathos","Passive"
"1998","Rampage","Passive"
"1999","Brawler","Passive"
"2000","Berserker Rage","Passive"
"2001","Furious Charge","Battering Ram"
"2002","Frenzy","Maniac"
"2003","Battle Rage","Bloodshed"
"2004","Wrath of the Berserker","Insanity"
"2005","Sprint","Marathon"
"2006","Call of the Ancients","The Council Rises"
"2007","Ruthless","Passive"
"2008","Berserker Rage","Passive"
"2009","Rampage","Passive"
"2010","Boon of Bul-Kathos","Passive"
"2011","Earthquake","Molten Fury"
"2012","Leap","Death from Above"
"2013","Ground Stomp","Wrenching Smash"
"2014","War Cry","Invigorate"
"2015","Call of the Ancients","The Council Rises"
"2016","Wrath of the Berserker","Insanity"
"2017","Ruthless","Passive"
"2018","Berserker Rage","Passive"
"2019","Boon of Bul-Kathos","Passive"
"2020","Rampage","Passive"
"2021","Rend","Mutilate"
"2022","Furious Charge","Battering Ram"
"2023","Sprint","Forced March"
"2024","War Cry","Impunity"
"2025","Threatening Shout","Demoralize"
"2026","Ignore Pain","Ignorance is Bliss"
"2027","Inspiring Presence","Passive"
"2028","Nerves of Steel","Passive"
"2029","Tough as Nails","Passive"
"2030","Superstition","Passive"
"2031","Ground Stomp","Wrenching Smash"
"2032","Furious Charge","Battering Ram"
"2033","Call of the Ancients","The Council Rises"
"2034","Wrath of the Berserker","Insanity"
"2035","Ignore Pain","Iron Hide"
"2036","Battle Rage","Bloodshed"
"2037","Brawler","Passive"
"2038","Berserker Rage","Passive"
"2039","Boon of Bul-Kathos","Passive"
"2040","Rampage","Passive"
"2041","Call of the Ancients","The Council Rises"
"2042","Battle Rage","Bloodshed"
"2043","Sprint","Marathon"
"2044","Ignore Pain","Ignorance is Bliss"
"2045","Wrath of the Berserker","Insanity"
"2046","Furious Charge","Battering Ram"
"2047","Boon of Bul-Kathos","Passive"
"2048","Ruthless","Passive"
"2049","Brawler","Passive"
"2050","Rampage","Passive"
"2051","Frenzy","Smite"
"2052","Whirlwind","Hurricane"
"2053","Furious Charge","Battering Ram"
"2054","Ignore Pain","Bravado"
"2055","Wrath of the Berserker","Striding Giant"
"2056","Battle Rage","Into the Fray"
"2057","Berserker Rage","Passive"
"2058","Rampage","Passive"
"2059","Boon of Bul-Kathos","Passive"
"2060","Relentless","Passive"
"2061","Frenzy","Maniac"
"2062","Battle Rage","Bloodshed"
"2063","Furious Charge","Battering Ram"
"2064","Ignore Pain","Ignorance is Bliss"
"2065","Call of the Ancients","The Council Rises"
"2066","Wrath of the Berserker","Insanity"
"2067","Berserker Rage","Passive"
"2068","Rampage","Passive"
"2069","Ruthless","Passive"
"2070","Boon of Bul-Kathos","Passive"
"2071","Frenzy","Maniac"
"2072","Furious Charge","Battering Ram"
"2073","Battle Rage","Into the Fray"
"2074","Ignore Pain","Iron Hide"
"2075","Call of the Ancients","The Council Rises"
"2076","Wrath of the Berserker","Insanity"
"2077","Berserker Rage","Passive"
"2078","Superstition","Passive"
"2079","Tough as Nails","Passive"
"2080","Boon of Bul-Kathos","Passive"
"2081","Call of the Ancients","The Council Rises"
"2082","Furious Charge","Battering Ram"
"2083","Ignore Pain","Ignorance is Bliss"
"2084","War Cry","Invigorate"
"2085","Wrath of the Berserker","Insanity"
"2086","Battle Rage","Bloodshed"
"2087","Boon of Bul-Kathos","Passive"
"2088","Rampage","Passive"
"2089","Ruthless","Passive"
"2090","Berserker Rage","Passive"
"2091","Call of the Ancients","The Council Rises"
"2092","Furious Charge","Battering Ram"
"2093","Battle Rage","Bloodshed"
"2094","Ignore Pain","Ignorance is Bliss"
"2095","Wrath of the Berserker","Insanity"
"2096","War Cry","Impunity"
"2097","Boon of Bul-Kathos","Passive"
"2098","Rampage","Passive"
"2099","Ruthless","Passive"
"2100","Superstition","Passive"
"2101","Frenzy","Maniac"
"2102","Call of the Ancients","The Council Rises"
"2103","Wrath of the Berserker","Insanity"
"2104","Battle Rage","Bloodshed"
"2105","Furious Charge","Battering Ram"
"2106","Ignore Pain","Ignorance is Bliss"
"2107","Boon of Bul-Kathos","Passive"
"2108","Berserker Rage","Passive"
"2109","Ruthless","Passive"
"2110","Tough as Nails","Passive"
"2111","Frenzy","Maniac"
"2112","Sprint","Forced March"
"2113","Furious Charge","Battering Ram"
"2114","War Cry","Hardened Wrath"
"2115","Call of the Ancients","The Council Rises"
"2116","Wrath of the Berserker","Insanity"
"2117","Rampage","Passive"
"2118","Boon of Bul-Kathos","Passive"
"2119","Berserker Rage","Passive"
"2120","Ruthless","Passive"
"2121","Frenzy","Maniac"
"2122","Furious Charge","Battering Ram"
"2123","War Cry","Impunity"
"2124","Call of the Ancients","The Council Rises"
"2125","Wrath of the Berserker","Insanity"
"2126","Battle Rage","Bloodshed"
"2127","Boon of Bul-Kathos","Passive"
"2128","Berserker Rage","Passive"
"2129","Ruthless","Passive"
"2130","Superstition","Passive"
"2131","Earthquake","Molten Fury"
"2132","Call of the Ancients","The Council Rises"
"2133","Leap","Death from Above"
"2134","Ground Stomp","Wrenching Smash"
"2135","Battle Rage","Bloodshed"
"2136","Wrath of the Berserker","Insanity"
"2137","Boon of Bul-Kathos","Passive"
"2138","Rampage","Passive"
"2139","Berserker Rage","Passive"
"2140","Ruthless","Passive"
"2141","Rend","Mutilate"
"2142","Leap","Death from Above"
"2143","Ground Stomp","Wrenching Smash"
"2144","Ignore Pain","Iron Hide"
"2145","War Cry","Hardened Wrath"
"2146","Earthquake","Chilling Earth"
"2147","Inspiring Presence","Passive"
"2148","Nerves of Steel","Passive"
"2149","Tough as Nails","Passive"
"2150","Superstition","Passive"
"2151","Earthquake","Molten Fury"
"2152","Leap","Death from Above"
"2153","War Cry","Impunity"
"2154","Sprint","Marathon"
"2155","Wrath of the Berserker","Insanity"
"2156","Battle Rage","Bloodshed"
"2157","Ruthless","Passive"
"2158","Boon of Bul-Kathos","Passive"
"2159","Superstition","Passive"
"2160","Earthen Might","Passive"
"2161","Furious Charge","Battering Ram"
"2162","Frenzy","Maniac"
"2163","Wrath of the Berserker","Insanity"
"2164","Battle Rage","Bloodshed"
"2165","Ignore Pain","Iron Hide"
"2166","Call of the Ancients","The Council Rises"
"2167","Boon of Bul-Kathos","Passive"
"2168","Berserker Rage","Passive"
"2169","Rampage","Passive"
"2170","Superstition","Passive"
"2171","Furious Charge","Battering Ram"
"2172","Battle Rage","Bloodshed"
"2173","Sprint","Forced March"
"2174","War Cry","Impunity"
"2175","Overpower","Killing Spree"
"2176","Wrath of the Berserker","Insanity"
"2177","Brawler","Passive"
"2178","Rampage","Passive"
"2179","Berserker Rage","Passive"
"2180","Boon of Bul-Kathos","Passive"
"2181","Call of the Ancients","Together as One"
"2182","Furious Charge","Merciless Assault"
"2183","Sprint","Marathon"
"2184","Battle Rage","Bloodshed"
"2185","War Cry","Impunity"
"2186","Wrath of the Berserker","Striding Giant"
"2187","Boon of Bul-Kathos","Passive"
"2188","Ruthless","Passive"
"2189","Brawler","Passive"
"2190","Rampage","Passive"
"2191","Rend","Lacerate"
"2192","Battle Rage","Into the Fray"
"2193","Sprint","Run Like the Wind"
"2194","Whirlwind","Hurricane"
"2195","Overpower","Killing Spree"
"2196","Wrath of the Berserker","Thrive on Chaos"
"2197","Brawler","Passive"
"2198","Ruthless","Passive"
"2199","Weapons Master","Passive"
"2200",NA,"Passive"
"2201","Call of the Ancients","The Council Rises"
"2202","Earthquake","Molten Fury"
"2203","Sprint","Marathon"
"2204","War Cry","Charge!"
"2205","Leap","Death from Above"
"2206","Wrath of the Berserker","Insanity"
"2207","Rampage","Passive"
"2208","Berserker Rage","Passive"
"2209","Ruthless","Passive"
"2210","Boon of Bul-Kathos","Passive"
"2211","Call of the Ancients","Together as One"
"2212","War Cry","Impunity"
"2213","Furious Charge","Battering Ram"
"2214","Battle Rage","Bloodshed"
"2215","Ignore Pain","Iron Hide"
"2216","Wrath of the Berserker","Insanity"
"2217","Boon of Bul-Kathos","Passive"
"2218","Rampage","Passive"
"2219","Superstition","Passive"
"2220","Berserker Rage","Passive"
"2221","Frenzy","Maniac"
"2222","Ignore Pain","Ignorance is Bliss"
"2223","Wrath of the Berserker","Insanity"
"2224","Call of the Ancients","The Council Rises"
"2225","Furious Charge","Battering Ram"
"2226","Battle Rage","Bloodshed"
"2227","Ruthless","Passive"
"2228","Brawler","Passive"
"2229","Boon of Bul-Kathos","Passive"
"2230","Berserker Rage","Passive"
"2231","Frenzy","Maniac"
"2232","Call of the Ancients","The Council Rises"
"2233","Furious Charge","Battering Ram"
"2234","Sprint","Forced March"
"2235","War Cry","Impunity"
"2236","Wrath of the Berserker","Insanity"
"2237","Boon of Bul-Kathos","Passive"
"2238","Rampage","Passive"
"2239","Berserker Rage","Passive"
"2240","Brawler","Passive"
"2241","Frenzy","Vanguard"
"2242","Furious Charge","Stamina"
"2243","Wrath of the Berserker","Insanity"
"2244","Ignore Pain","Ignorance is Bliss"
"2245","Battle Rage","Bloodshed"
"2246","War Cry","Impunity"
"2247","Brawler","Passive"
"2248","Berserker Rage","Passive"
"2249","Ruthless","Passive"
"2250","Rampage","Passive"
"2251","Earthquake","Molten Fury"
"2252","Ground Stomp","Wrenching Smash"
"2253","Call of the Ancients","The Council Rises"
"2254","Leap","Death from Above"
"2255","War Cry","Impunity"
"2256","Wrath of the Berserker","Insanity"
"2257","Berserker Rage","Passive"
"2258","Ruthless","Passive"
"2259","Rampage","Passive"
"2260","Boon of Bul-Kathos","Passive"
"2261","Whirlwind","Dust Devils"
"2262","Rend","Bloodbath"
"2263","Sprint","Run Like the Wind"
"2264","War Cry","Invigorate"
"2265","Battle Rage","Bloodshed"
"2266","Call of the Ancients","Ancients' Fury"
"2267","Weapons Master","Passive"
"2268","Brawler","Passive"
"2269","Rampage","Passive"
"2270","Ruthless","Passive"
"2271","Frenzy","Maniac"
"2272","Furious Charge","Battering Ram"
"2273","Battle Rage","Bloodshed"
"2274","Ignore Pain","Iron Hide"
"2275","Call of the Ancients","The Council Rises"
"2276","Wrath of the Berserker","Insanity"
"2277","Superstition","Passive"
"2278","Berserker Rage","Passive"
"2279","Ruthless","Passive"
"2280","Boon of Bul-Kathos","Passive"
"2281","Call of the Ancients","The Council Rises"
"2282","Furious Charge","Stamina"
"2283","Battle Rage","Bloodshed"
"2284","Wrath of the Berserker","Insanity"
"2285","Ignore Pain","Iron Hide"
"2286","War Cry","Impunity"
"2287","Ruthless","Passive"
"2288","Superstition","Passive"
"2289","Boon of Bul-Kathos","Passive"
"2290","Rampage","Passive"
"2291","Frenzy","Maniac"
"2292","Furious Charge","Battering Ram"
"2293","Call of the Ancients","The Council Rises"
"2294","Battle Rage","Bloodshed"
"2295","Wrath of the Berserker","Insanity"
"2296","Ignore Pain","Ignorance is Bliss"
"2297","Boon of Bul-Kathos","Passive"
"2298","Ruthless","Passive"
"2299","Brawler","Passive"
"2300","Rampage","Passive"
"2301","Whirlwind","Dust Devils"
"2302","Overpower","Momentum"
"2303","Battle Rage","Into the Fray"
"2304","Sprint","Run Like the Wind"
"2305","Wrath of the Berserker","Insanity"
"2306","Call of the Ancients","Ancients' Fury"
"2307","Rampage","Passive"
"2308","Brawler","Passive"
"2309","Unforgiving","Passive"
"2310","Bloodthirst","Passive"
"2311","Call of the Ancients","The Council Rises"
"2312","Furious Charge","Battering Ram"
"2313","Wrath of the Berserker","Insanity"
"2314","Ignore Pain","Ignorance is Bliss"
"2315","War Cry","Impunity"
"2316","Battle Rage","Bloodshed"
"2317","Tough as Nails","Passive"
"2318","Rampage","Passive"
"2319","Superstition","Passive"
"2320","Boon of Bul-Kathos","Passive"
"2321","Call of the Ancients","Together as One"
"2322","Wrath of the Berserker","Insanity"
"2323","Ignore Pain","Iron Hide"
"2324","Battle Rage","Bloodshed"
"2325","War Cry","Impunity"
"2326","Furious Charge","Merciless Assault"
"2327","Brawler","Passive"
"2328","Boon of Bul-Kathos","Passive"
"2329","Superstition","Passive"
"2330","Berserker Rage","Passive"
"2331","Call of the Ancients","The Council Rises"
"2332","Battle Rage","Bloodshed"
"2333","Furious Charge","Dreadnought"
"2334","Ignore Pain","Iron Hide"
"2335","War Cry","Impunity"
"2336","Wrath of the Berserker","Insanity"
"2337","Boon of Bul-Kathos","Passive"
"2338","Superstition","Passive"
"2339","Ruthless","Passive"
"2340","Berserker Rage","Passive"
"2341","Earthquake","Molten Fury"
"2342","Leap","Death from Above"
"2343","Battle Rage","Marauder's Rage"
"2344","War Cry","Impunity"
"2345","Wrath of the Berserker","Insanity"
"2346","Call of the Ancients","The Council Rises"
"2347","Boon of Bul-Kathos","Passive"
"2348","Brawler","Passive"
"2349","Rampage","Passive"
"2350","Berserker Rage","Passive"
"2351","Call of the Ancients","The Council Rises"
"2352","Furious Charge","Battering Ram"
"2353","Battle Rage","Bloodshed"
"2354","Ignore Pain","Ignorance is Bliss"
"2355","War Cry","Impunity"
"2356","Wrath of the Berserker","Insanity"
"2357","Weapons Master","Passive"
"2358","Berserker Rage","Passive"
"2359","Ruthless","Passive"
"2360","Boon of Bul-Kathos","Passive"
"2361","Call of the Ancients","Together as One"
"2362","Furious Charge","Battering Ram"
