"","Spell","Rune"
"5711","Evasive Fire","Focus"
"5712","Preparation","Punishment"
"5713","Cluster Arrow","Loaded for Bear"
"5714","Sentry","Polar Station"
"5715","Vault","Trail of Cinders"
"5716","Companion","Wolf Companion"
"5717","Custom Engineering","Passive"
"5718","Steady Aim","Passive"
"5719","Cull the Weak","Passive"
"5720","Awareness","Passive"
"5721","Evasive Fire","Focus"
"5722","Sentry","Polar Station"
"5723","Vault","Tumble"
"5724","Cluster Arrow","Maelstrom"
"5725","Companion","Wolf Companion"
"5726","Preparation","Punishment"
"5727","Custom Engineering","Passive"
"5728","Ballistics","Passive"
"5729","Awareness","Passive"
"5730","Cull the Weak","Passive"
"5731","Cluster Arrow","Loaded for Bear"
"5732","Marked for Death","Contagion"
"5733","Caltrops","Bait the Trap"
"5734","Sentry","Polar Station"
"5735","Vault","Tumble"
"5736","Companion","Wolf Companion"
"5737","Cull the Weak","Passive"
"5738","Custom Engineering","Passive"
"5739","Steady Aim","Passive"
"5740","Awareness","Passive"
"5741","Multishot","Arsenal"
"5742","Vengeance","Seethe"
"5743","Vault","Tumble"
"5744","Companion","Wolf Companion"
"5745","Sentry","Spitfire Turret"
"5746","Preparation","Punishment"
"5747","Ballistics","Passive"
"5748","Blood Vengeance","Passive"
"5749","Steady Aim","Passive"
"5750","Custom Engineering","Passive"
"5751","Evasive Fire","Focus"
"5752","Cluster Arrow","Maelstrom"
"5753","Companion","Wolf Companion"
"5754","Caltrops","Bait the Trap"
"5755","Sentry","Spitfire Turret"
"5756","Preparation","Punishment"
"5757","Archery","Passive"
"5758","Ballistics","Passive"
"5759","Steady Aim","Passive"
"5760","Cull the Weak","Passive"
"5761","Evasive Fire","Focus"
"5762","Cluster Arrow","Loaded for Bear"
"5763","Companion","Wolf Companion"
"5764","Smoke Screen","Lingering Fog"
"5765","Preparation","Punishment"
"5766","Sentry","Spitfire Turret"
"5767","Steady Aim","Passive"
"5768","Awareness","Passive"
"5769","Custom Engineering","Passive"
"5770","Blood Vengeance","Passive"
"5771","Evasive Fire","Focus"
"5772","Multishot","Arsenal"
"5773","Caltrops","Bait the Trap"
"5774","Preparation","Punishment"
"5775","Companion","Wolf Companion"
"5776","Sentry","Spitfire Turret"
"5777","Ballistics","Passive"
"5778","Steady Aim","Passive"
"5779","Awareness","Passive"
"5780","Custom Engineering","Passive"
"5781","Cluster Arrow","Maelstrom"
"5782","Smoke Screen","Lingering Fog"
"5783","Evasive Fire","Focus"
"5784","Preparation","Punishment"
"5785","Sentry","Polar Station"
"5786","Companion","Wolf Companion"
"5787","Steady Aim","Passive"
"5788","Ballistics","Passive"
"5789","Awareness","Passive"
"5790","Custom Engineering","Passive"
"5791","Cluster Arrow","Maelstrom"
"5792","Evasive Fire","Focus"
"5793","Sentry","Spitfire Turret"
"5794","Vault","Tumble"
"5795","Companion","Wolf Companion"
"5796","Preparation","Punishment"
"5797","Awareness","Passive"
"5798","Tactical Advantage","Passive"
"5799","Blood Vengeance","Passive"
"5800","Ballistics","Passive"
"5801","Evasive Fire","Focus"
"5802","Cluster Arrow","Maelstrom"
"5803","Companion","Ferret Companion"
"5804","Sentry","Polar Station"
"5805","Vault","Tumble"
"5806","Preparation","Punishment"
"5807","Awareness","Passive"
"5808","Cull the Weak","Passive"
"5809","Steady Aim","Passive"
"5810","Custom Engineering","Passive"
"5811","Evasive Fire","Focus"
"5812","Multishot","Arsenal"
"5813","Sentry","Spitfire Turret"
"5814","Marked for Death","Mortal Enemy"
"5815","Preparation","Punishment"
"5816","Companion","Wolf Companion"
"5817","Custom Engineering","Passive"
"5818","Ballistics","Passive"
"5819","Steady Aim","Passive"
"5820","Cull the Weak","Passive"
"5821","Evasive Fire","Focus"
"5822","Cluster Arrow","Shooting Stars"
"5823","Sentry","Polar Station"
"5824","Preparation","Punishment"
"5825","Vault","Tumble"
"5826","Companion","Wolf Companion"
"5827","Awareness","Passive"
"5828","Ballistics","Passive"
"5829","Steady Aim","Passive"
"5830","Custom Engineering","Passive"
"5831","Evasive Fire","Focus"
"5832","Cluster Arrow","Loaded for Bear"
"5833","Vault","Tumble"
"5834","Companion","Wolf Companion"
"5835","Sentry","Spitfire Turret"
"5836","Preparation","Punishment"
"5837","Awareness","Passive"
"5838","Ballistics","Passive"
"5839","Single Out","Passive"
"5840","Steady Aim","Passive"
"5841","Evasive Fire","Focus"
"5842","Cluster Arrow","Shooting Stars"
"5843","Vault","Tumble"
"5844","Companion","Boar Companion"
"5845","Sentry","Polar Station"
"5846","Preparation","Punishment"
"5847","Cull the Weak","Passive"
"5848","Custom Engineering","Passive"
"5849","Awareness","Passive"
"5850","Ballistics","Passive"
"5851","Cluster Arrow","Loaded for Bear"
"5852","Evasive Fire","Focus"
"5853","Companion","Wolf Companion"
"5854","Vault","Tumble"
"5855","Sentry","Polar Station"
"5856","Preparation","Punishment"
"5857","Custom Engineering","Passive"
"5858","Blood Vengeance","Passive"
"5859","Tactical Advantage","Passive"
"5860","Cull the Weak","Passive"
"5861","Evasive Fire","Focus"
"5862","Cluster Arrow","Maelstrom"
"5863","Smoke Screen","Lingering Fog"
"5864","Preparation","Punishment"
"5865","Sentry","Polar Station"
"5866","Companion","Wolf Companion"
"5867","Steady Aim","Passive"
"5868","Awareness","Passive"
"5869","Ballistics","Passive"
"5870","Cull the Weak","Passive"
"5871","Multishot","Arsenal"
"5872","Vault","Trail of Cinders"
"5873","Companion","Wolf Companion"
"5874","Preparation","Punishment"
"5875","Evasive Fire","Focus"
"5876","Sentry","Polar Station"
"5877","Ballistics","Passive"
"5878","Ambush","Passive"
"5879","Custom Engineering","Passive"
"5880","Awareness","Passive"
"5881","Evasive Fire","Focus"
"5882","Multishot","Arsenal"
"5883","Caltrops","Bait the Trap"
"5884","Companion","Wolf Companion"
"5885","Preparation","Punishment"
"5886","Sentry","Spitfire Turret"
"5887","Steady Aim","Passive"
"5888","Custom Engineering","Passive"
"5889","Ballistics","Passive"
"5890","Cull the Weak","Passive"
"5891","Evasive Fire","Focus"
"5892","Cluster Arrow","Maelstrom"
"5893","Preparation","Punishment"
"5894","Vault","Tumble"
"5895","Sentry","Polar Station"
"5896","Companion","Wolf Companion"
"5897","Tactical Advantage","Passive"
"5898","Custom Engineering","Passive"
"5899","Ballistics","Passive"
"5900","Cull the Weak","Passive"
"5901","Evasive Fire","Focus"
"5902","Cluster Arrow","Maelstrom"
"5903","Marked for Death","Valley of Death"
"5904","Companion","Wolf Companion"
"5905","Sentry","Spitfire Turret"
"5906","Caltrops","Bait the Trap"
"5907","Cull the Weak","Passive"
"5908","Steady Aim","Passive"
"5909","Awareness","Passive"
"5910","Custom Engineering","Passive"
"5911","Elemental Arrow","Nether Tentacles"
"5912","Multishot","Full Broadside"
"5913","Sentry","Polar Station"
"5914","Companion","Wolf Companion"
"5915","Preparation","Punishment"
"5916","Marked for Death","Valley of Death"
"5917","Cull the Weak","Passive"
"5918","Ballistics","Passive"
"5919","Steady Aim","Passive"
"5920","Custom Engineering","Passive"
"5921","Elemental Arrow","Immolation Arrow"
"5922","Cluster Arrow","Loaded for Bear"
"5923","Marked for Death","Valley of Death"
"5924","Companion","Wolf Companion"
"5925","Preparation","Punishment"
"5926","Sentry","Spitfire Turret"
"5927","Steady Aim","Passive"
"5928","Awareness","Passive"
"5929","Cull the Weak","Passive"
"5930","Custom Engineering","Passive"
"5931","Evasive Fire","Focus"
"5932","Multishot","Arsenal"
"5933","Vault","Sentry"
"5934","Spitfire Turret","Preparation"
"5935","Punishment","Companion"
"5936","Wolf Companion","Awareness"
"5937","Blood Vengeance","Passive"
"5938","Tactical Advantage","Passive"
"5939","Ballistics","Passive"
"5940",NA,"Passive"
"5941","Evasive Fire","Focus"
"5942","Cluster Arrow","Loaded for Bear"
"5943","Sentry","Spitfire Turret"
"5944","Preparation","Punishment"
"5945","Companion","Wolf Companion"
"5946","Caltrops","Bait the Trap"
"5947","Awareness","Passive"
"5948","Archery","Passive"
"5949","Cull the Weak","Passive"
"5950","Steady Aim","Passive"
"5951","Sentry","Spitfire Turret"
"5952","Preparation","Punishment"
"5953","Smoke Screen","Healing Vapors"
"5954","Evasive Fire","Focus"
"5955","Multishot","Arsenal"
"5956","Companion","Wolf Companion"
"5957","Steady Aim","Passive"
"5958","Cull the Weak","Passive"
"5959","Ambush","Passive"
"5960","Archery","Passive"
"5961","Evasive Fire","Focus"
"5962","Cluster Arrow","Maelstrom"
"5963","Vault","Tumble"
"5964","Preparation","Punishment"
"5965","Sentry","Polar Station"
"5966","Companion","Wolf Companion"
"5967","Awareness","Passive"
"5968","Ballistics","Passive"
"5969","Custom Engineering","Passive"
"5970","Steady Aim","Passive"
"5971","Evasive Fire","Focus"
"5972","Cluster Arrow","Maelstrom"
"5973","Smoke Screen","Lingering Fog"
"5974","Preparation","Punishment"
"5975","Sentry","Polar Station"
"5976","Companion","Wolf Companion"
"5977","Custom Engineering","Passive"
"5978","Cull the Weak","Passive"
"5979","Steady Aim","Passive"
"5980","Ballistics","Passive"
"5981","Evasive Fire","Focus"
"5982","Cluster Arrow","Maelstrom"
"5983","Companion","Wolf Companion"
"5984","Vault","Tumble"
"5985","Sentry","Polar Station"
"5986","Preparation","Punishment"
"5987","Custom Engineering","Passive"
"5988","Awareness","Passive"
"5989","Cull the Weak","Passive"
"5990","Ballistics","Passive"
"5991","Evasive Fire","Focus"
"5992","Cluster Arrow","Maelstrom"
"5993","Vault","Tumble"
"5994","Preparation","Punishment"
"5995","Sentry","Polar Station"
"5996","Companion","Awareness"
"5997","Cull the Weak","Passive"
"5998","Ballistics","Passive"
"5999","Custom Engineering","Passive"
"6000",NA,"Passive"
"6001","Entangling Shot","Justice is Served"
"6002","Multishot","Arsenal"
"6003","Sentry","Spitfire Turret"
"6004","Caltrops","Bait the Trap"
"6005","Preparation","Punishment"
"6006","Companion","Wolf Companion"
"6007","Ballistics","Passive"
"6008","Cull the Weak","Passive"
"6009","Custom Engineering","Passive"
"6010","Awareness","Passive"
"6011","Evasive Fire","Focus"
"6012","Cluster Arrow","Maelstrom"
"6013","Companion","Wolf Companion"
"6014","Vault","Tumble"
"6015","Sentry","Polar Station"
"6016","Preparation","Punishment"
"6017","Awareness","Passive"
"6018","Cull the Weak","Passive"
"6019","Steady Aim","Passive"
"6020","Ballistics","Passive"
"6021","Evasive Fire","Focus"
"6022","Cluster Arrow","Maelstrom"
"6023","Sentry","Polar Station"
"6024","Vault","Tumble"
"6025","Preparation","Punishment"
"6026","Companion","Bat Companion"
"6027","Custom Engineering","Passive"
"6028","Steady Aim","Passive"
"6029","Ballistics","Passive"
"6030","Awareness","Passive"
"6031","Sentry","Spitfire Turret"
"6032","Cluster Arrow","Loaded for Bear"
"6033","Marked for Death","Contagion"
"6034","Evasive Fire","Focus"
"6035","Preparation","Punishment"
"6036","Companion","Wolf Companion"
"6037","Custom Engineering","Passive"
"6038","Steady Aim","Passive"
"6039","Cull the Weak","Passive"
"6040","Awareness","Passive"
"6041","Cluster Arrow","Loaded for Bear"
"6042","Evasive Fire","Focus"
"6043","Preparation","Punishment"
"6044","Marked for Death","Valley of Death"
"6045","Sentry","Spitfire Turret"
"6046","Companion","Archery"
"6047","Blood Vengeance","Passive"
"6048","Cull the Weak","Passive"
"6049","Custom Engineering","Passive"
"6050",NA,"Passive"
"6051","Evasive Fire","Focus"
"6052","Cluster Arrow","Loaded for Bear"
"6053","Caltrops","Bait the Trap"
"6054","Sentry","Polar Station"
"6055","Companion","Wolf Companion"
"6056","Preparation","Punishment"
"6057","Blood Vengeance","Passive"
"6058","Custom Engineering","Passive"
"6059","Steady Aim","Passive"
"6060","Cull the Weak","Passive"
"6061","Marked for Death","Contagion"
"6062","Cluster Arrow","Loaded for Bear"
"6063","Caltrops","Bait the Trap"
"6064","Smoke Screen","Special Recipe"
"6065","Companion","Wolf Companion"
"6066","Sentry","Spitfire Turret"
"6067","Archery","Passive"
"6068","Awareness","Passive"
"6069","Custom Engineering","Passive"
"6070","Steady Aim","Passive"
"6071","Evasive Fire","Focus"
"6072","Cluster Arrow","Maelstrom"
"6073","Companion","Wolf Companion"
"6074","Sentry","Polar Station"
"6075","Smoke Screen","Lingering Fog"
"6076","Preparation","Punishment"
"6077","Custom Engineering","Passive"
"6078","Awareness","Passive"
"6079","Cull the Weak","Passive"
"6080","Ballistics","Passive"
"6081","Evasive Fire","Focus"
"6082","Cluster Arrow","Loaded for Bear"
"6083","Vault","Tumble"
"6084","Sentry","Polar Station"
"6085","Preparation","Punishment"
"6086","Companion","Wolf Companion"
"6087","Cull the Weak","Passive"
"6088","Steady Aim","Passive"
"6089","Custom Engineering","Passive"
"6090","Single Out","Passive"
"6091","Multishot","Arsenal"
"6092","Sentry","Polar Station"
"6093","Evasive Fire","Focus"
"6094","Vault","Tumble"
"6095","Companion","Wolf Companion"
"6096","Preparation","Punishment"
"6097","Ballistics","Passive"
"6098","Steady Aim","Passive"
"6099","Custom Engineering","Passive"
"6100","Cull the Weak","Passive"
"6101","Evasive Fire","Focus"
"6102","Vault","Tumble"
"6103","Sentry","Polar Station"
"6104","Cluster Arrow","Maelstrom"
"6105","Preparation","Punishment"
"6106","Companion","Wolf Companion"
"6107","Ballistics","Passive"
"6108","Steady Aim","Passive"
"6109","Custom Engineering","Passive"
"6110","Cull the Weak","Passive"
"6111","Evasive Fire","Focus"
"6112","Cluster Arrow","Maelstrom"
"6113","Preparation","Punishment"
"6114","Smoke Screen","Lingering Fog"
"6115","Sentry","Polar Station"
"6116","Companion","Steady Aim"
"6117","Ballistics","Passive"
"6118","Custom Engineering","Passive"
"6119","Cull the Weak","Passive"
"6120",NA,"Passive"
"6121","Evasive Fire","Focus"
"6122","Cluster Arrow","Loaded for Bear"
"6123","Sentry","Polar Station"
"6124","Vault","Tumble"
"6125","Preparation","Punishment"
"6126","Companion","Spider Companion"
"6127","Grenadier","Passive"
"6128","Custom Engineering","Passive"
"6129","Steady Aim","Passive"
"6130","Awareness","Passive"
"6131","Evasive Fire","Focus"
"6132","Cluster Arrow","Shooting Stars"
"6133","Preparation","Punishment"
"6134","Vault","Tumble"
"6135","Sentry","Polar Station"
"6136","Companion","Custom Engineering"
"6137","Cull the Weak","Passive"
"6138","Tactical Advantage","Passive"
"6139","Awareness","Passive"
"6140",NA,"Passive"
"6141","Evasive Fire","Focus"
"6142","Cluster Arrow","Maelstrom"
"6143","Marked for Death","Mortal Enemy"
"6144","Vault","Action Shot"
"6145","Sentry","Polar Station"
"6146","Companion","Ballistics"
"6147","Custom Engineering","Passive"
"6148","Tactical Advantage","Passive"
"6149","Cull the Weak","Passive"
"6150",NA,"Passive"
"6151","Evasive Fire","Focus"
"6152","Sentry","Polar Station"
"6153","Companion","Wolf Companion"
"6154","Preparation","Punishment"
"6155","Smoke Screen","Displacement"
"6156","Cluster Arrow","Maelstrom"
"6157","Cull the Weak","Passive"
"6158","Ballistics","Passive"
"6159","Steady Aim","Passive"
"6160","Custom Engineering","Passive"
"6161","Evasive Fire","Focus"
"6162","Sentry","Polar Station"
"6163","Cluster Arrow","Maelstrom"
"6164","Vault","Tumble"
"6165","Companion","Wolf Companion"
"6166","Preparation","Punishment"
"6167","Awareness","Passive"
"6168","Custom Engineering","Passive"
"6169","Ballistics","Passive"
"6170","Cull the Weak","Passive"
"6171","Evasive Fire","Focus"
"6172","Cluster Arrow","Maelstrom"
"6173","Preparation","Punishment"
"6174","Vault","Tumble"
"6175","Sentry","Polar Station"
"6176","Companion","Wolf Companion"
"6177","Ballistics","Passive"
"6178","Cull the Weak","Passive"
"6179","Custom Engineering","Passive"
"6180","Awareness","Passive"
"6181","Evasive Fire","Focus"
"6182","Cluster Arrow","Loaded for Bear"
"6183","Preparation","Punishment"
"6184","Smoke Screen","Lingering Fog"
"6185","Companion","Wolf Companion"
"6186","Sentry","Polar Station"
"6187","Awareness","Passive"
"6188","Cull the Weak","Passive"
"6189","Custom Engineering","Passive"
"6190","Night Stalker","Passive"
"6191","Evasive Fire","Focus"
"6192","Cluster Arrow","Maelstrom"
"6193","Sentry","Polar Station"
"6194","Vault","Tumble"
"6195","Companion","Wolf Companion"
"6196","Preparation","Punishment"
"6197","Ballistics","Passive"
"6198","Steady Aim","Passive"
"6199","Cull the Weak","Passive"
"6200","Custom Engineering","Passive"
"6201","Evasive Fire","Focus"
"6202","Cluster Arrow","Maelstrom"
"6203","Preparation","Punishment"
"6204","Companion","Wolf Companion"
"6205","Sentry","Polar Station"
"6206","Smoke Screen","Lingering Fog"
"6207","Awareness","Passive"
"6208","Cull the Weak","Passive"
"6209","Custom Engineering","Passive"
"6210","Steady Aim","Passive"
"6211","Elemental Arrow","Immolation Arrow"
"6212","Multishot","Arsenal"
"6213","Preparation","Invigoration"
"6214","Sentry","Spitfire Turret"
"6215","Vault","Tumble"
"6216","Companion","Steady Aim"
"6217","Tactical Advantage","Passive"
"6218","Ballistics","Passive"
"6219","Custom Engineering","Passive"
"6220",NA,"Passive"
"6221","Evasive Fire","Focus"
"6222","Preparation","Punishment"
"6223","Cluster Arrow","Maelstrom"
"6224","Vault","Tumble"
"6225","Sentry","Polar Station"
"6226","Companion","Wolf Companion"
"6227","Steady Aim","Passive"
"6228","Ballistics","Passive"
"6229","Custom Engineering","Passive"
"6230","Night Stalker","Passive"
"6231","Evasive Fire","Focus"
"6232","Preparation","Punishment"
"6233","Sentry","Polar Station"
"6234","Marked for Death","Valley of Death"
"6235","Multishot","Arsenal"
"6236","Companion","Wolf Companion"
"6237","Ballistics","Passive"
"6238","Steady Aim","Passive"
"6239","Awareness","Passive"
"6240","Custom Engineering","Passive"
"6241","Marked for Death","Grim Reaper"
"6242","Cluster Arrow","Cluster Bombs"
"6243","Sentry","Spitfire Turret"
"6244","Preparation","Punishment"
"6245","Vault","Tumble"
"6246","Companion","Wolf Companion"
"6247","Steady Aim","Passive"
"6248","Grenadier","Passive"
"6249","Cull the Weak","Passive"
"6250","Custom Engineering","Passive"
"6251","Elemental Arrow","Ball Lightning"
"6252","Sentry","Spitfire Turret"
"6253","Bolas","Thunder Ball"
"6254","Marked for Death","Contagion"
"6255","Caltrops","Bait the Trap"
"6256","Companion","Wolf Companion"
"6257","Ambush","Passive"
"6258","Cull the Weak","Passive"
"6259","Custom Engineering","Passive"
"6260","Awareness","Passive"
"6261","Evasive Fire","Focus"
"6262","Multishot","Arsenal"
"6263","Sentry","Polar Station"
"6264","Companion","Bat Companion"
"6265","Preparation","Punishment"
"6266","Vault","Tumble"
"6267","Ballistics","Passive"
"6268","Custom Engineering","Passive"
"6269","Awareness","Passive"
"6270","Cull the Weak","Passive"
"6271","Multishot","Arsenal"
"6272","Vengeance","Seethe"
"6273","Companion","Wolf Companion"
"6274","Vault","Tumble"
"6275","Sentry","Polar Station"
"6276","Preparation","Punishment"
"6277","Cull the Weak","Passive"
"6278","Awareness","Passive"
"6279","Ballistics","Passive"
"6280","Custom Engineering","Passive"
"6281","Entangling Shot","Justice is Served"
"6282","Multishot","Arsenal"
"6283","Vault","Trail of Cinders"
"6284","Preparation","Punishment"
"6285","Sentry","Polar Station"
"6286","Companion","Wolf Companion"
"6287","Awareness","Passive"
"6288","Custom Engineering","Passive"
"6289","Cull the Weak","Passive"
"6290","Ballistics","Passive"
"6291","Evasive Fire","Focus"
"6292","Cluster Arrow","Shooting Stars"
"6293","Sentry","Polar Station"
"6294","Preparation","Punishment"
"6295","Companion","Wolf Companion"
"6296","Vault","Tumble"
"6297","Awareness","Passive"
"6298","Cull the Weak","Passive"
"6299","Ballistics","Passive"
"6300","Custom Engineering","Passive"
"6301","Evasive Fire","Focus"
"6302","Cluster Arrow","Maelstrom"
"6303","Vault","Tumble"
"6304","Sentry","Polar Station"
"6305","Preparation","Punishment"
"6306","Companion","Wolf Companion"
"6307","Custom Engineering","Passive"
"6308","Ballistics","Passive"
"6309","Cull the Weak","Passive"
"6310","Awareness","Passive"
"6311","Evasive Fire","Focus"
"6312","Cluster Arrow","Maelstrom"
"6313","Sentry","Polar Station"
"6314","Preparation","Punishment"
"6315","Vault","Tumble"
"6316","Companion","Wolf Companion"
"6317","Ballistics","Passive"
"6318","Cull the Weak","Passive"
"6319","Awareness","Passive"
"6320","Custom Engineering","Passive"
"6321","Hungering Arrow","Serrated Arrow"
"6322","Multishot","Arsenal"
"6323","Vault","Tumble"
"6324","Sentry","Polar Station"
"6325","Companion","Wolf Companion"
"6326","Preparation","Punishment"
"6327","Awareness","Passive"
"6328","Custom Engineering","Passive"
"6329","Ballistics","Passive"
"6330","Cull the Weak","Passive"
"6331","Evasive Fire","Focus"
"6332","Cluster Arrow","Maelstrom"
"6333","Smoke Screen","Lingering Fog"
"6334","Preparation","Punishment"
"6335","Sentry","Polar Station"
"6336","Companion","Wolf Companion"
"6337","Steady Aim","Passive"
"6338","Ballistics","Passive"
"6339","Cull the Weak","Passive"
"6340","Custom Engineering","Passive"
"6341","Evasive Fire","Focus"
"6342","Cluster Arrow","Maelstrom"
"6343","Smoke Screen","Lingering Fog"
"6344","Sentry","Polar Station"
"6345","Companion","Wolf Companion"
"6346","Preparation","Punishment"
"6347","Cull the Weak","Passive"
"6348","Ballistics","Passive"
"6349","Awareness","Passive"
"6350","Custom Engineering","Passive"
"6351","Evasive Fire","Focus"
"6352","Cluster Arrow","Loaded for Bear"
"6353","Vault","Tumble"
"6354","Preparation","Punishment"
"6355","Sentry","Spitfire Turret"
"6356","Companion","Wolf Companion"
"6357","Awareness","Passive"
"6358","Steady Aim","Passive"
"6359","Custom Engineering","Passive"
"6360","Cull the Weak","Passive"
"6361","Evasive Fire","Focus"
"6362","Cluster Arrow","Maelstrom"
"6363","Sentry","Polar Station"
"6364","Preparation","Punishment"
"6365","Vault","Tumble"
"6366","Companion","Wolf Companion"
"6367","Tactical Advantage","Passive"
"6368","Cull the Weak","Passive"
"6369","Ballistics","Passive"
"6370","Custom Engineering","Passive"
"6371","Evasive Fire","Focus"
"6372","Cluster Arrow","Loaded for Bear"
"6373","Sentry","Spitfire Turret"
"6374","Marked for Death","Contagion"
"6375","Companion","Wolf Companion"
"6376","Preparation","Punishment"
"6377","Steady Aim","Passive"
"6378","Cull the Weak","Passive"
"6379","Custom Engineering","Passive"
"6380","Awareness","Passive"
"6381","Evasive Fire","Focus"
"6382","Cluster Arrow","Maelstrom"
"6383","Sentry","Polar Station"
"6384","Smoke Screen","Displacement"
"6385","Preparation","Punishment"
"6386","Companion","Boar Companion"
"6387","Archery","Passive"
"6388","Custom Engineering","Passive"
"6389","Cull the Weak","Passive"
"6390","Ballistics","Passive"
"6391","Marked for Death","Contagion"
"6392","Cluster Arrow","Loaded for Bear"
"6393","Sentry","Spitfire Turret"
"6394","Preparation","Punishment"
"6395","Caltrops","Bait the Trap"
"6396","Companion","Wolf Companion"
"6397","Steady Aim","Passive"
"6398","Custom Engineering","Passive"
"6399","Blood Vengeance","Passive"
"6400","Awareness","Passive"
"6401","Sentry","Spitfire Turret"
"6402","Cluster Arrow","Loaded for Bear"
"6403","Vault","Tumble"
"6404","Marked for Death","Contagion"
"6405","Companion","Wolf Companion"
"6406","Preparation","Punishment"
"6407","Cull the Weak","Passive"
"6408","Steady Aim","Passive"
"6409","Awareness","Passive"
"6410","Custom Engineering","Passive"
"6411","Evasive Fire","Focus"
"6412","Cluster Arrow","Loaded for Bear"
"6413","Smoke Screen","Lingering Fog"
"6414","Sentry","Spitfire Turret"
"6415","Preparation","Punishment"
"6416","Companion","Wolf Companion"
"6417","Awareness","Passive"
"6418","Steady Aim","Passive"
"6419","Archery","Passive"
"6420","Custom Engineering","Passive"
"6421","Evasive Fire","Focus"
"6422","Cluster Arrow","Maelstrom"
"6423","Vault","Tumble"
"6424","Preparation","Punishment"
"6425","Companion","Wolf Companion"
"6426","Sentry","Polar Station"
"6427","Ballistics","Passive"
"6428","Cull the Weak","Passive"
"6429","Awareness","Passive"
"6430","Custom Engineering","Passive"
"6431","Evasive Fire","Focus"
"6432","Cluster Arrow","Maelstrom"
"6433","Companion","Wolf Companion"
"6434","Preparation","Punishment"
"6435","Sentry","Spitfire Turret"
"6436","Vault","Tumble"
"6437","Awareness","Passive"
"6438","Ballistics","Passive"
"6439","Custom Engineering","Passive"
"6440","Cull the Weak","Passive"
"6441","Evasive Fire","Focus"
"6442","Cluster Arrow","Maelstrom"
"6443","Preparation","Punishment"
"6444","Vault","Action Shot"
"6445","Sentry","Polar Station"
"6446","Companion","Custom Engineering"
"6447","Tactical Advantage","Passive"
"6448","Ballistics","Passive"
"6449","Awareness","Passive"
"6450",NA,"Passive"
"6451","Evasive Fire","Focus"
"6452","Cluster Arrow","Shooting Stars"
"6453","Sentry","Polar Station"
"6454","Vault","Tumble"
"6455","Preparation","Punishment"
"6456","Companion","Wolf Companion"
"6457","Awareness","Passive"
"6458","Custom Engineering","Passive"
"6459","Cull the Weak","Passive"
"6460","Ballistics","Passive"
"6461","Evasive Fire","Focus"
"6462","Cluster Arrow","Maelstrom"
"6463","Sentry","Polar Station"
"6464","Vault","Tumble"
"6465","Preparation","Punishment"
"6466","Companion","Wolf Companion"
"6467","Steady Aim","Passive"
"6468","Cull the Weak","Passive"
"6469","Ballistics","Passive"
"6470","Awareness","Passive"
"6471","Vault","Trail of Cinders"
"6472","Companion","Bat Companion"
"6473","Evasive Fire","Focus"
"6474","Multishot","Arsenal"
"6475","Sentry","Spitfire Turret"
"6476","Preparation","Punishment"
"6477","Steady Aim","Passive"
"6478","Blood Vengeance","Passive"
"6479","Cull the Weak","Passive"
"6480","Custom Engineering","Passive"
"6481","Evasive Fire","Focus"
"6482","Multishot","Arsenal"
"6483","Companion","Wolf Companion"
"6484","Sentry","Spitfire Turret"
"6485","Vault","Trail of Cinders"
"6486","Preparation","Focused Mind"
"6487","Ballistics","Passive"
"6488","Custom Engineering","Passive"
"6489","Tactical Advantage","Passive"
"6490","Ambush","Passive"
"6491","Evasive Fire","Focus"
"6492","Cluster Arrow","Loaded for Bear"
"6493","Marked for Death","Valley of Death"
"6494","Sentry","Spitfire Turret"
"6495","Companion","Bat Companion"
"6496","Preparation","Punishment"
"6497","Cull the Weak","Passive"
"6498","Ambush","Passive"
"6499","Custom Engineering","Passive"
"6500","Steady Aim","Passive"
"6501","Evasive Fire","Focus"
"6502","Cluster Arrow","Maelstrom"
"6503","Vault","Tumble"
"6504","Sentry","Polar Station"
"6505","Preparation","Punishment"
"6506","Companion","Wolf Companion"
"6507","Custom Engineering","Passive"
"6508","Tactical Advantage","Passive"
"6509","Ballistics","Passive"
"6510","Awareness","Passive"
"6511","Evasive Fire","Focus"
"6512","Cluster Arrow","Loaded for Bear"
"6513","Marked for Death","Grim Reaper"
"6514","Sentry","Spitfire Turret"
"6515","Preparation","Punishment"
"6516","Companion","Wolf Companion"
"6517","Awareness","Passive"
"6518","Custom Engineering","Passive"
"6519","Archery","Passive"
"6520","Steady Aim","Passive"
"6521","Evasive Fire","Focus"
"6522","Cluster Arrow","Maelstrom"
"6523","Vault","Tumble"
"6524","Companion","Wolf Companion"
"6525","Preparation","Punishment"
"6526","Sentry","Polar Station"
"6527","Ballistics","Passive"
"6528","Custom Engineering","Passive"
"6529","Cull the Weak","Passive"
"6530","Awareness","Passive"
"6531","Evasive Fire","Focus"
"6532","Cluster Arrow","Maelstrom"
"6533","Preparation","Punishment"
"6534","Sentry","Polar Station"
"6535","Smoke Screen","Lingering Fog"
"6536","Companion","Ballistics"
"6537","Awareness","Passive"
"6538","Steady Aim","Passive"
"6539","Custom Engineering","Passive"
"6540",NA,"Passive"
"6541","Evasive Fire","Focus"
"6542","Sentry","Polar Station"
"6543","Marked for Death","Grim Reaper"
"6544","Companion","Wolf Companion"
"6545","Preparation","Punishment"
"6546","Cluster Arrow","Cluster Bombs"
"6547","Single Out","Passive"
