"","Spell","Rune"
"4854","Laws of Valor","Unstoppable Force"
"4855","Akarat's Champion","Embodiment of Power"
"4856","Provoke","Too Scared to Run"
"4857","Long Arm of the Law","Passive"
"4858","Lord Commander","Passive"
"4859","Indestructible","Passive"
"4860","Heavenly Strength","Passive"
"4861","Phalanx","Stampede"
"4862","Akarat's Champion","Prophet"
"4863","Shield Glare","Zealous Glare"
"4864","Steed Charge","Endurance"
"4865","Provoke","Hit Me"
"4866","Laws of Valor","Critical"
"4867","Heavenly Strength","Passive"
"4868","Holy Cause","Passive"
"4869","Finery","Passive"
"4870","Indestructible","Passive"
"4871","Phalanx","Stampede"
"4872","Steed Charge","Endurance"
"4873","Provoke","Charged Up"
"4874","Shield Glare","Zealous Glare"
"4875","Laws of Valor","Unstoppable Force"
"4876","Akarat's Champion","Prophet"
"4877","Lord Commander","Passive"
"4878","Indestructible","Passive"
"4879","Long Arm of the Law","Passive"
"4880","Heavenly Strength","Passive"
"4881","Slash","Zeal"
"4882","Condemn","Vacuum"
"4883","Provoke","Too Scared to Run"
"4884","Steed Charge","Endurance"
"4885","Laws of Valor","Unstoppable Force"
"4886","Akarat's Champion","Prophet"
"4887","Indestructible","Passive"
"4888","Heavenly Strength","Passive"
"4889","Holy Cause","Passive"
"4890","Vigilant","Passive"
"4891","Fist of the Heavens","Heaven's Tempest"
"4892","Provoke","Hit Me"
"4893","Iron Skin","Steel Skin"
"4894","Steed Charge","Endurance"
"4895","Laws of Valor","Unstoppable Force"
"4896","Akarat's Champion","Fire Starter"
"4897","Fervor","Passive"
"4898","Vigilant","Passive"
"4899","Holy Cause","Passive"
"4900","Indestructible","Passive"
"4901","Phalanx","Stampede"
"4902","Steed Charge","Endurance"
"4903","Provoke","Charged Up"
"4904","Laws of Valor","Unstoppable Force"
"4905","Akarat's Champion","Prophet"
"4906","Shield Glare","Divine Verdict"
"4907","Heavenly Strength","Passive"
"4908","Indestructible","Passive"
"4909","Lord Commander","Passive"
"4910","Finery","Passive"
"4911","Phalanx","Stampede"
"4912","Shield Glare","Zealous Glare"
"4913","Laws of Valor","Unstoppable Force"
"4914","Steed Charge","Endurance"
"4915","Provoke","Too Scared to Run"
"4916","Akarat's Champion","Prophet"
"4917","Heavenly Strength","Passive"
"4918","Indestructible","Passive"
"4919","Long Arm of the Law","Passive"
"4920","Lord Commander","Passive"
"4921","Phalanx","Stampede"
"4922","Shield Glare","Zealous Glare"
"4923","Akarat's Champion","Prophet"
"4924","Laws of Justice","Immovable Object"
"4925","Iron Skin","Steel Skin"
"4926","Provoke","Charged Up"
"4927","Heavenly Strength","Passive"
"4928","Indestructible","Passive"
"4929","Finery","Passive"
"4930","Lord Commander","Passive"
"4931",NA,NA
"4932",NA,NA
"4933",NA,NA
"4934",NA,NA
"4935",NA,NA
"4936",NA,NA
"4937",NA,NA
"4938",NA,NA
"4939",NA,NA
"4940",NA,NA
"4941","Punish","Rebirth"
"4942","Fist of the Heavens","Heaven's Tempest"
"4943","Steed Charge","Rejuvenation"
"4944","Laws of Justice","Decaying Strength"
"4945","Phalanx","Bowmen"
"4946","Akarat's Champion","Prophet"
"4947","Holy Cause","Passive"
"4948","Indestructible","Passive"
"4949","Finery","Passive"
"4950","Heavenly Strength","Passive"
"4951","Justice","Burst"
"4952","Blessed Hammer","Thunderstruck"
"4953","Shield Glare","Divine Verdict"
"4954","Steed Charge","Endurance"
"4955","Akarat's Champion","Hasteful"
"4956","Laws of Valor","Critical"
"4957","Heavenly Strength","Passive"
"4958","Finery","Passive"
"4959","Indestructible","Passive"
"4960","Blunt","Passive"
"4961","Blessed Shield","Divine Aegis"
"4962","Heaven's Fury","Ascendancy"
"4963","Judgment","Resolved"
"4964","Phalanx","Bowmen"
"4965","Akarat's Champion","Prophet"
"4966","Laws of Justice","Immovable Object"
"4967","Fervor","Passive"
"4968","Finery","Passive"
"4969","Holy Cause","Passive"
"4970","Indestructible","Passive"
"4971","Heaven's Fury","Fires of Heaven"
"4972","Shield Glare","Zealous Glare"
"4973","Akarat's Champion","Prophet"
"4974","Provoke","Too Scared to Run"
"4975","Laws of Valor","Unstoppable Force"
"4976","Steed Charge","Endurance"
"4977","Heavenly Strength","Passive"
"4978","Indestructible","Passive"
"4979","Holy Cause","Passive"
"4980","Long Arm of the Law","Passive"
"4981","Fist of the Heavens","Heaven's Tempest"
"4982","Consecration","Shattered Ground"
"4983","Provoke","Charged Up"
"4984","Steed Charge","Endurance"
"4985","Laws of Valor","Unstoppable Force"
"4986","Akarat's Champion","Fire Starter"
"4987","Fervor","Passive"
"4988","Wrathful","Passive"
"4989","Finery","Passive"
"4990","Indestructible","Passive"
"4991","Phalanx","Stampede"
"4992","Iron Skin","Steel Skin"
"4993","Steed Charge","Endurance"
"4994","Provoke","Charged Up"
"4995","Laws of Valor","Unstoppable Force"
"4996","Akarat's Champion","Prophet"
"4997","Heavenly Strength","Passive"
"4998","Indestructible","Passive"
"4999","Lord Commander","Passive"
"5000","Finery","Passive"
"5001","Slash","Zeal"
"5002","Condemn","Vacuum"
"5003","Steed Charge","Endurance"
"5004","Provoke","Too Scared to Run"
"5005","Laws of Valor","Critical"
"5006","Akarat's Champion","Prophet"
"5007","Heavenly Strength","Passive"
"5008","Finery","Passive"
"5009","Indestructible","Passive"
"5010","Holy Cause","Passive"
"5011","Phalanx","Stampede"
"5012","Shield Glare","Zealous Glare"
"5013","Provoke","Cleanse"
"5014","Laws of Valor","Unstoppable Force"
"5015","Akarat's Champion","Prophet"
"5016","Steed Charge","Rejuvenation"
"5017","Holy Cause","Passive"
"5018","Indestructible","Passive"
"5019","Heavenly Strength","Passive"
"5020","Finery","Passive"
"5021","Heaven's Fury","Fires of Heaven"
"5022","Shield Glare","Divine Verdict"
"5023","Akarat's Champion","Embodiment of Power"
"5024","Provoke","Cleanse"
"5025","Laws of Valor","Unstoppable Force"
"5026","Steed Charge","Endurance"
"5027","Indestructible","Passive"
"5028","Heavenly Strength","Passive"
"5029","Holy Cause","Passive"
"5030","Finery","Passive"
"5031","Phalanx","Stampede"
"5032","Shield Glare","Divine Verdict"
"5033","Steed Charge","Rejuvenation"
"5034","Provoke","Hit Me"
"5035","Akarat's Champion","Prophet"
"5036","Laws of Valor","Unstoppable Force"
"5037","Heavenly Strength","Passive"
"5038","Indestructible","Passive"
"5039","Lord Commander","Passive"
"5040","Finery","Passive"
"5041","Punish","Retaliate"
"5042","Heaven's Fury","Fires of Heaven"
"5043","Provoke","Hit Me"
"5044","Steed Charge","Endurance"
"5045","Laws of Valor","Unstoppable Force"
"5046","Akarat's Champion","Prophet"
"5047","Indestructible","Passive"
"5048","Heavenly Strength","Passive"
"5049","Holy Cause","Passive"
"5050","Insurmountable","Passive"
"5051",NA,NA
"5052",NA,NA
"5053",NA,NA
"5054",NA,NA
"5055",NA,NA
"5056",NA,NA
"5057",NA,NA
"5058",NA,NA
"5059",NA,NA
"5060",NA,NA
"5061","Justice","Crack"
"5062","Phalanx","Stampede"
"5063","Iron Skin","Steel Skin"
"5064","Steed Charge","Endurance"
"5065","Laws of Valor","Critical"
"5066","Akarat's Champion","Prophet"
"5067","Fervor","Passive"
"5068","Indestructible","Passive"
"5069","Vigilant","Passive"
"5070","Lord Commander","Passive"
"5071",NA,NA
"5072",NA,NA
"5073",NA,NA
"5074",NA,NA
"5075",NA,NA
"5076",NA,NA
"5077",NA,NA
"5078",NA,NA
"5079",NA,NA
"5080",NA,NA
"5081","Phalanx","Stampede"
"5082","Akarat's Champion","Prophet"
"5083","Provoke","Too Scared to Run"
"5084","Shield Glare","Divine Verdict"
"5085","Steed Charge","Endurance"
"5086","Laws of Justice","Faith's Armor"
"5087","Heavenly Strength","Passive"
"5088","Indestructible","Passive"
"5089","Finery","Passive"
"5090","Lord Commander","Passive"
"5091","Phalanx","Stampede"
"5092","Steed Charge","Endurance"
"5093","Akarat's Champion","Prophet"
"5094","Laws of Valor","Unstoppable Force"
"5095","Iron Skin","Steel Skin"
"5096","Provoke","Too Scared to Run"
"5097","Heavenly Strength","Passive"
"5098","Indestructible","Passive"
"5099","Lord Commander","Passive"
"5100","Finery","Passive"
"5101","Bombardment","Impactful Bombardment"
"5102","Phalanx","Stampede"
"5103","Provoke","Charged Up"
"5104","Laws of Valor","Unstoppable Force"
"5105","Steed Charge","Endurance"
"5106","Akarat's Champion","Prophet"
"5107","Heavenly Strength","Passive"
"5108","Finery","Passive"
"5109","Lord Commander","Passive"
"5110","Indestructible","Passive"
"5111","Phalanx","Stampede"
"5112","Provoke","Too Scared to Run"
"5113","Steed Charge","Endurance"
"5114","Iron Skin","Steel Skin"
"5115","Laws of Valor","Unstoppable Force"
"5116","Akarat's Champion","Prophet"
"5117","Long Arm of the Law","Passive"
"5118","Finery","Passive"
"5119","Lord Commander","Passive"
"5120","Indestructible","Passive"
"5121","Shield Glare","Divine Verdict"
"5122","Sweep Attack","Holy Shock"
"5123","Provoke","Too Scared to Run"
"5124","Steed Charge","Endurance"
"5125","Laws of Valor","Unstoppable Force"
"5126","Akarat's Champion","Prophet"
"5127","Holy Cause","Passive"
"5128","Vigilant","Passive"
"5129","Long Arm of the Law","Passive"
"5130","Finery","Passive"
"5131","Shield Glare","Zealous Glare"
"5132","Phalanx","Stampede"
"5133","Provoke","Hit Me"
"5134","Laws of Valor","Unstoppable Force"
"5135","Akarat's Champion","Prophet"
"5136","Steed Charge","Endurance"
"5137","Wrathful","Passive"
"5138","Heavenly Strength","Passive"
"5139","Indestructible","Passive"
"5140","Lord Commander","Passive"
"5141","Heaven's Fury","Fires of Heaven"
"5142","Shield Glare","Zealous Glare"
"5143","Steed Charge","Rejuvenation"
"5144","Provoke","Hit Me"
"5145","Laws of Justice","Immovable Object"
"5146","Akarat's Champion","Prophet"
"5147","Heavenly Strength","Passive"
"5148","Indestructible","Passive"
"5149","Holy Cause","Passive"
"5150","Finery","Passive"
"5151",NA,NA
"5152",NA,NA
"5153",NA,NA
"5154",NA,NA
"5155",NA,NA
"5156",NA,NA
"5157",NA,NA
"5158",NA,NA
"5159",NA,NA
"5160",NA,NA
"5161","Slash","Crush"
"5162","Phalanx","Stampede"
"5163","Shield Glare","Divine Verdict"
"5164","Steed Charge","Endurance"
"5165","Laws of Valor","Critical"
"5166","Akarat's Champion","Prophet"
"5167","Heavenly Strength","Passive"
"5168","Indestructible","Passive"
"5169","Lord Commander","Passive"
"5170","Finery","Passive"
"5171",NA,NA
"5172",NA,NA
"5173",NA,NA
"5174",NA,NA
"5175",NA,NA
"5176",NA,NA
"5177",NA,NA
"5178",NA,NA
"5179",NA,NA
"5180",NA,NA
"5181",NA,NA
"5182",NA,NA
"5183",NA,NA
"5184",NA,NA
"5185",NA,NA
"5186",NA,NA
"5187",NA,NA
"5188",NA,NA
"5189",NA,NA
"5190",NA,NA
"5191","Punish","Roar"
"5192","Fist of the Heavens","Heaven's Tempest"
"5193","Steed Charge","Endurance"
"5194","Laws of Valor","Critical"
"5195","Iron Skin","Steel Skin"
"5196","Akarat's Champion","Fire Starter"
"5197","Fervor","Passive"
"5198","Vigilant","Passive"
"5199","Indestructible","Passive"
"5200","Wrathful","Passive"
"5201","Justice","Hammer of Pursuit"
"5202","Phalanx","Stampede"
"5203","Shield Glare","Zealous Glare"
"5204","Steed Charge","Rejuvenation"
"5205","Laws of Valor","Unstoppable Force"
"5206","Akarat's Champion","Prophet"
"5207","Heavenly Strength","Passive"
"5208","Indestructible","Passive"
"5209","Holy Cause","Passive"
"5210","Lord Commander","Passive"
"5211","Phalanx","Stampede"
"5212","Shield Glare","Divine Verdict"
"5213","Steed Charge","Nightmare"
"5214","Provoke","Charged Up"
"5215","Akarat's Champion","Prophet"
"5216","Laws of Valor","Unstoppable Force"
"5217","Heavenly Strength","Passive"
"5218","Lord Commander","Passive"
"5219","Holy Cause","Passive"
"5220","Finery","Passive"
"5221","Phalanx","Bowmen"
"5222","Steed Charge","Endurance"
"5223","Akarat's Champion","Prophet"
"5224","Shield Glare","Divine Verdict"
"5225","Fist of the Heavens","Reverberation"
"5226","Laws of Valor","Critical"
"5227","Lord Commander","Passive"
"5228","Heavenly Strength","Passive"
"5229","Indestructible","Passive"
"5230","Finery","Passive"
"5231","Slash","Zeal"
"5232","Condemn","Vacuum"
"5233","Akarat's Champion","Prophet"
"5234","Steed Charge","Endurance"
"5235","Provoke","Too Scared to Run"
"5236","Laws of Valor","Unstoppable Force"
"5237","Finery","Passive"
"5238","Heavenly Strength","Passive"
"5239","Indestructible","Passive"
"5240","Holy Cause","Passive"
"5241","Phalanx","Stampede"
"5242","Steed Charge","Rejuvenation"
"5243","Shield Glare","Divine Verdict"
"5244","Provoke","Too Scared to Run"
"5245","Laws of Valor","Unstoppable Force"
"5246","Akarat's Champion","Prophet"
"5247","Lord Commander","Passive"
"5248","Indestructible","Passive"
"5249","Finery","Passive"
"5250","Heavenly Strength","Passive"
"5251","Shield Glare","Zealous Glare"
"5252","Phalanx","Stampede"
"5253","Steed Charge","Endurance"
"5254","Provoke","Too Scared to Run"
"5255","Laws of Valor","Critical"
"5256","Akarat's Champion","Prophet"
"5257","Indestructible","Passive"
"5258","Heavenly Strength","Passive"
"5259","Lord Commander","Passive"
"5260","Finery","Passive"
"5261","Phalanx","Stampede"
"5262","Iron Skin","Steel Skin"
"5263","Provoke","Charged Up"
"5264","Steed Charge","Endurance"
"5265","Laws of Valor","Unstoppable Force"
"5266","Akarat's Champion","Prophet"
"5267","Heavenly Strength","Passive"
"5268","Indestructible","Passive"
"5269","Lord Commander","Passive"
"5270","Vigilant","Passive"
"5271","Punish","Rebirth"
"5272","Phalanx","Stampede"
"5273","Akarat's Champion","Prophet"
"5274","Iron Skin","Reflective Skin"
"5275","Steed Charge","Endurance"
"5276","Provoke","Too Scared to Run"
"5277","Renewal","Passive"
"5278","Divine Fortress","Passive"
"5279","Heavenly Strength","Passive"
"5280","Hold Your Ground","Passive"
"5281","Heaven's Fury","Fires of Heaven"
"5282","Shield Glare","Divine Verdict"
"5283","Provoke","Cleanse"
"5284","Laws of Valor","Unstoppable Force"
"5285","Steed Charge","Rejuvenation"
"5286","Akarat's Champion","Prophet"
"5287","Heavenly Strength","Passive"
"5288","Indestructible","Passive"
"5289","Finery","Passive"
"5290","Vigilant","Passive"
"5291","Phalanx","Stampede"
"5292","Provoke","Too Scared to Run"
"5293","Akarat's Champion","Prophet"
"5294","Laws of Valor","Unstoppable Force"
"5295","Iron Skin","Steel Skin"
"5296","Steed Charge","Endurance"
"5297","Heavenly Strength","Passive"
"5298","Indestructible","Passive"
"5299","Lord Commander","Passive"
"5300","Finery","Passive"
"5301","Justice","Burst"
"5302","Blessed Hammer","Thunderstruck"
"5303","Steed Charge","Ramming Speed"
"5304","Phalanx","Bowmen"
"5305","Laws of Justice","Protect the Innocent"
"5306","Akarat's Champion","Prophet"
"5307","Indestructible","Passive"
"5308","Heavenly Strength","Passive"
"5309","Lord Commander","Passive"
"5310","Blunt","Passive"
"5311","Steed Charge","Rejuvenation"
"5312","Phalanx","Stampede"
"5313","Akarat's Champion","Prophet"
"5314","Iron Skin","Steel Skin"
"5315","Provoke","Too Scared to Run"
"5316","Laws of Justice","Faith's Armor"
"5317","Heavenly Strength","Passive"
"5318","Indestructible","Passive"
"5319","Lord Commander","Passive"
"5320","Finery","Passive"
"5321","Punish","Fury"
"5322","Shield Bash","Shield Cross"
"5323","Steed Charge","Endurance"
"5324","Provoke","Hit Me"
"5325","Laws of Valor","Unstoppable Force"
"5326","Akarat's Champion","Prophet"
"5327","Heavenly Strength","Passive"
"5328","Indestructible","Passive"
"5329","Vigilant","Passive"
"5330","Long Arm of the Law","Passive"
"5331","Phalanx","Stampede"
"5332","Iron Skin","Steel Skin"
"5333","Provoke","Too Scared to Run"
"5334","Akarat's Champion","Prophet"
"5335","Steed Charge","Endurance"
"5336","Laws of Valor","Unstoppable Force"
"5337","Heavenly Strength","Passive"
"5338","Indestructible","Passive"
"5339","Lord Commander","Passive"
"5340","Long Arm of the Law","Passive"
"5341","Shield Glare","Zealous Glare"
"5342","Heaven's Fury","Fires of Heaven"
"5343","Provoke","Too Scared to Run"
"5344","Steed Charge","Endurance"
"5345","Akarat's Champion","Prophet"
"5346","Laws of Justice","Immovable Object"
"5347","Indestructible","Passive"
"5348","Heavenly Strength","Passive"
"5349","Finery","Passive"
"5350","Long Arm of the Law","Passive"
"5351","Phalanx","Stampede"
"5352","Shield Glare","Zealous Glare"
"5353","Akarat's Champion","Prophet"
"5354","Steed Charge","Endurance"
"5355","Provoke","Too Scared to Run"
"5356","Laws of Valor","Critical"
"5357","Indestructible","Passive"
"5358","Heavenly Strength","Passive"
"5359","Wrathful","Passive"
"5360","Lord Commander","Passive"
"5361","Slash","Zeal"
"5362","Provoke","Charged Up"
"5363","Laws of Valor","Unstoppable Force"
"5364","Steed Charge","Endurance"
"5365","Akarat's Champion","Prophet"
"5366","Condemn","Unleashed"
"5367","Heavenly Strength","Passive"
"5368","Finery","Passive"
"5369","Indestructible","Passive"
"5370","Holy Cause","Passive"
"5371","Slash","Zeal"
"5372","Condemn","Vacuum"
"5373","Provoke","Too Scared to Run"
"5374","Akarat's Champion","Prophet"
"5375","Falling Sword","Flurry"
"5376","Laws of Valor","Critical"
"5377","Heavenly Strength","Passive"
"5378","Holy Cause","Passive"
"5379","Indestructible","Passive"
"5380","Long Arm of the Law","Passive"
"5381","Phalanx","Stampede"
"5382","Akarat's Champion","Prophet"
"5383","Shield Glare","Divine Verdict"
"5384","Judgment","Resolved"
"5385","Laws of Valor","Unstoppable Force"
"5386","Steed Charge","Endurance"
"5387","Heavenly Strength","Passive"
"5388","Long Arm of the Law","Passive"
"5389","Lord Commander","Passive"
"5390","Indestructible","Passive"
"5391","Shield Glare","Divine Verdict"
"5392","Steed Charge","Endurance"
"5393","Akarat's Champion","Prophet"
"5394","Phalanx","Bowmen"
"5395","Falling Sword","Rise Brothers"
"5396","Laws of Valor","Critical"
"5397","Heavenly Strength","Passive"
"5398","Finery","Passive"
"5399","Lord Commander","Passive"
"5400","Indestructible","Passive"
"5401",NA,NA
"5402",NA,NA
"5403",NA,NA
"5404",NA,NA
"5405",NA,NA
"5406",NA,NA
"5407",NA,NA
"5408",NA,NA
"5409",NA,NA
"5410",NA,NA
"5411","Blessed Shield","Divine Aegis"
"5412","Provoke","Hit Me"
"5413","Steed Charge","Endurance"
"5414","Phalanx","Bowmen"
"5415","Laws of Valor","Answered Prayer"
"5416","Akarat's Champion","Embodiment of Power"
"5417","Heavenly Strength","Passive"
"5418","Indestructible","Passive"
"5419","Lord Commander","Passive"
"5420","Vigilant","Passive"
"5421",NA,NA
"5422",NA,NA
"5423",NA,NA
"5424",NA,NA
"5425",NA,NA
"5426",NA,NA
"5427",NA,NA
"5428",NA,NA
"5429",NA,NA
"5430",NA,NA
"5431","Heaven's Fury","Fires of Heaven"
"5432","Shield Glare","Zealous Glare"
"5433","Steed Charge","Endurance"
"5434","Akarat's Champion","Prophet"
"5435","Laws of Valor","Critical"
"5436","Provoke","Hit Me"
"5437","Holy Cause","Passive"
"5438","Indestructible","Passive"
"5439","Heavenly Strength","Passive"
"5440","Long Arm of the Law","Passive"
"5441","Fist of the Heavens","Heaven's Tempest"
"5442","Akarat's Champion","Fire Starter"
"5443","Heaven's Fury","Ascendancy"
"5444","Steed Charge","Nightmare"
"5445","Provoke","Hit Me"
"5446","Laws of Valor","Critical"
"5447","Heavenly Strength","Passive"
"5448","Holy Cause","Passive"
"5449","Indestructible","Passive"
"5450","Finery","Passive"
"5451","Phalanx","Stampede"
"5452","Steed Charge","Endurance"
"5453","Provoke","Too Scared to Run"
"5454","Iron Skin","Steel Skin"
"5455","Laws of Valor","Critical"
"5456","Akarat's Champion","Prophet"
"5457","Heavenly Strength","Passive"
"5458","Lord Commander","Passive"
"5459","Finery","Passive"
"5460","Indestructible","Passive"
"5461","Justice","Burst"
"5462","Fist of the Heavens","Fissure"
"5463","Laws of Valor","Critical"
"5464","Steed Charge","Nightmare"
"5465","Phalanx","Bowmen"
"5466","Akarat's Champion","Prophet"
"5467","Heavenly Strength","Passive"
"5468","Indestructible","Passive"
"5469","Lord Commander","Passive"
"5470","Long Arm of the Law","Passive"
"5471","Heaven's Fury","Fires of Heaven"
"5472","Shield Glare","Zealous Glare"
"5473","Provoke","Charged Up"
"5474","Steed Charge","Endurance"
"5475","Laws of Valor","Unstoppable Force"
"5476","Akarat's Champion","Prophet"
"5477","Long Arm of the Law","Passive"
"5478","Finery","Passive"
"5479","Heavenly Strength","Passive"
"5480","Indestructible","Passive"
"5481","Slash","Zeal"
"5482","Condemn","Vacuum"
"5483","Steed Charge","Endurance"
"5484","Heaven's Fury","Ascendancy"
"5485","Akarat's Champion","Prophet"
"5486","Falling Sword","Flurry"
"5487","Heavenly Strength","Passive"
"5488","Finery","Passive"
"5489","Holy Cause","Passive"
"5490","Indestructible","Passive"
"5491","Justice","Crack"
"5492","Phalanx","Stampede"
"5493","Steed Charge","Endurance"
"5494","Shield Glare","Divine Verdict"
"5495","Laws of Justice","Immovable Object"
"5496","Akarat's Champion","Embodiment of Power"
"5497","Heavenly Strength","Passive"
"5498","Lord Commander","Passive"
"5499","Finery","Passive"
"5500","Indestructible","Passive"
"5501","Justice","Crack"
"5502","Heaven's Fury","Fires of Heaven"
"5503","Steed Charge","Endurance"
"5504","Provoke","Too Scared to Run"
"5505","Laws of Valor","Unstoppable Force"
"5506","Akarat's Champion","Prophet"
"5507","Heavenly Strength","Passive"
"5508","Holy Cause","Passive"
"5509","Long Arm of the Law","Passive"
"5510","Indestructible","Passive"
"5511","Shield Glare","Zealous Glare"
"5512","Condemn","Unleashed"
"5513","Steed Charge","Endurance"
"5514","Provoke","Too Scared to Run"
"5515","Laws of Valor","Unstoppable Force"
"5516","Akarat's Champion","Prophet"
"5517","Heavenly Strength","Passive"
"5518","Indestructible","Passive"
"5519","Finery","Passive"
"5520","Holy Cause","Passive"
"5521",NA,NA
"5522",NA,NA
"5523",NA,NA
"5524",NA,NA
"5525",NA,NA
"5526",NA,NA
"5527",NA,NA
"5528",NA,NA
"5529",NA,NA
"5530",NA,NA
"5531","Heaven's Fury","Fires of Heaven"
"5532","Shield Glare","Divine Verdict"
"5533","Provoke","Too Scared to Run"
"5534","Laws of Valor","Unstoppable Force"
"5535","Akarat's Champion","Prophet"
"5536","Steed Charge","Rejuvenation"
"5537","Heavenly Strength","Passive"
"5538","Holy Cause","Passive"
"5539","Indestructible","Passive"
"5540","Finery","Passive"
"5541","Shield Glare","Divine Verdict"
"5542","Phalanx","Stampede"
"5543","Provoke","Charged Up"
"5544","Laws of Valor","Unstoppable Force"
"5545","Akarat's Champion","Prophet"
"5546","Steed Charge","Endurance"
"5547","Lord Commander","Passive"
"5548","Finery","Passive"
"5549","Long Arm of the Law","Passive"
"5550","Heavenly Strength","Passive"
"5551","Slash","Guard"
"5552","Sweep Attack","Blazing Sweep"
"5553","Phalanx","Bowmen"
"5554","Steed Charge","Ramming Speed"
"5555","Laws of Valor","Critical"
"5556","Akarat's Champion","Prophet"
"5557","Heavenly Strength","Passive"
"5558","Indestructible","Passive"
"5559","Renewal","Passive"
"5560","Finery","Passive"
"5561","Shield Glare","Divine Verdict"
"5562","Heaven's Fury","Fires of Heaven"
"5563","Steed Charge","Rejuvenation"
"5564","Provoke","Too Scared to Run"
"5565","Laws of Valor","Unstoppable Force"
"5566","Akarat's Champion","Prophet"
"5567","Heavenly Strength","Passive"
"5568","Vigilant","Passive"
"5569","Holy Cause","Passive"
"5570","Indestructible","Passive"
"5571",NA,NA
"5572",NA,NA
"5573",NA,NA
"5574",NA,NA
"5575",NA,NA
"5576",NA,NA
"5577",NA,NA
"5578",NA,NA
"5579",NA,NA
"5580",NA,NA
"5581","Slash","Carve"
"5582","Shield Bash","Shattered Shield"
"5583","Iron Skin","Flash"
"5584","Phalanx","Bowmen"
"5585","Falling Sword","Rise Brothers"
"5586","Laws of Valor","Frozen in Terror"
"5587","Heavenly Strength","Passive"
"5588","Wrathful","Passive"
"5589","Finery","Passive"
"5590","Indestructible","Passive"
"5591","Punish","Retaliate"
"5592","Provoke","Cleanse"
"5593","Akarat's Champion","Prophet"
"5594","Iron Skin","Steel Skin"
"5595","Laws of Valor","Unstoppable Force"
"5596","Condemn","Vacuum"
"5597","Holy Cause","Passive"
"5598","Long Arm of the Law","Passive"
"5599","Heavenly Strength","Passive"
"5600","Indestructible","Passive"
"5601","Shield Glare","Zealous Glare"
"5602","Phalanx","Stampede"
"5603","Steed Charge","Endurance"
"5604","Provoke","Too Scared to Run"
"5605","Laws of Valor","Unstoppable Force"
"5606","Akarat's Champion","Prophet"
"5607","Heavenly Strength","Passive"
"5608","Indestructible","Passive"
"5609","Lord Commander","Passive"
"5610","Vigilant","Passive"
"5611","Phalanx","Stampede"
"5612","Provoke","Too Scared to Run"
"5613","Iron Skin","Steel Skin"
"5614","Steed Charge","Ramming Speed"
"5615","Laws of Hope","Hopeful Cry"
"5616","Akarat's Champion","Rally"
"5617","Indestructible","Passive"
"5618","Finery","Passive"
"5619","Heavenly Strength","Passive"
"5620","Lord Commander","Passive"
"5621","Phalanx","Stampede"
"5622","Shield Glare","Divine Verdict"
"5623","Provoke","Hit Me"
"5624","Judgment","Resolved"
"5625","Akarat's Champion","Prophet"
"5626","Steed Charge","Rejuvenation"
"5627","Heavenly Strength","Passive"
"5628","Indestructible","Passive"
"5629","Renewal","Passive"
"5630","Lord Commander","Passive"
"5631","Slash","Zeal"
"5632","Condemn","Vacuum"
"5633","Akarat's Champion","Prophet"
"5634","Steed Charge","Endurance"
"5635","Laws of Valor","Critical"
"5636","Provoke","Too Scared to Run"
"5637","Heavenly Strength","Passive"
"5638","Indestructible","Passive"
"5639","Holy Cause","Passive"
"5640","Finery","Passive"
"5641","Steed Charge","Endurance"
"5642","Akarat's Champion","Prophet"
"5643","Phalanx","Stampede"
"5644","Laws of Valor","Unstoppable Force"
"5645","Iron Skin","Steel Skin"
"5646","Provoke","Charged Up"
"5647","Heavenly Strength","Passive"
"5648","Long Arm of the Law","Passive"
"5649","Lord Commander","Passive"
"5650","Vigilant","Passive"
"5651","Slash","Zeal"
"5652","Condemn","Unleashed"
"5653","Steed Charge","Endurance"
"5654","Provoke","Too Scared to Run"
"5655","Laws of Valor","Critical"
"5656","Akarat's Champion","Prophet"
"5657","Heavenly Strength","Passive"
"5658","Holy Cause","Passive"
"5659","Indestructible","Passive"
"5660","Finery","Passive"
"5661","Slash","Zeal"
"5662","Shield Glare","Divine Verdict"
"5663","Laws of Valor","Unstoppable Force"
"5664","Provoke","Too Scared to Run"
"5665","Heaven's Fury","Fires of Heaven"
"5666","Akarat's Champion","Prophet"
"5667","Heavenly Strength","Passive"
"5668","Finery","Passive"
"5669","Long Arm of the Law","Passive"
"5670","Indestructible","Passive"
"5671","Slash","Crush"
"5672","Phalanx","Stampede"
"5673","Laws of Valor","Critical"
"5674","Provoke","Hit Me"
"5675","Akarat's Champion","Prophet"
"5676","Bombardment","Impactful Bombardment"
"5677","Heavenly Strength","Passive"
"5678","Finery","Passive"
"5679","Indestructible","Passive"
"5680","Vigilant","Passive"
"5681","Slash","Zeal"
"5682","Iron Skin","Flash"
"5683","Steed Charge","Rejuvenation"
"5684","Condemn","Vacuum"
"5685","Laws of Valor","Unstoppable Force"
"5686","Akarat's Champion","Prophet"
"5687","Heavenly Strength","Passive"
"5688","Indestructible","Passive"
"5689","Holy Cause","Passive"
"5690","Finery","Passive"
"5691","Phalanx","Stampede"
"5692","Provoke","Hit Me"
"5693","Akarat's Champion","Prophet"
"5694","Falling Sword","Rise Brothers"
"5695","Laws of Valor","Unstoppable Force"
"5696","Steed Charge","Endurance"
"5697","Heavenly Strength","Passive"
