"","Spell","Rune"
"4271","Justice","Burst"
"4272","Phalanx","Stampede"
"4273","Provoke","Charged Up"
"4274","Steed Charge","Nightmare"
"4275","Laws of Valor","Critical"
"4276","Akarat's Champion","Prophet"
"4277","Heavenly Strength","Passive"
"4278","Finery","Passive"
"4279","Indestructible","Passive"
"4280","Lord Commander","Passive"
"4281","Phalanx","Stampede"
"4282","Steed Charge","Endurance"
"4283","Akarat's Champion","Prophet"
"4284","Laws of Valor","Unstoppable Force"
"4285","Iron Skin","Steel Skin"
"4286","Provoke","Too Scared to Run"
"4287","Heavenly Strength","Passive"
"4288","Finery","Passive"
"4289","Long Arm of the Law","Passive"
"4290","Lord Commander","Passive"
"4291","Shield Glare","Divine Verdict"
"4292","Condemn","Vacuum"
"4293","Judgment","Resolved"
"4294","Steed Charge","Draw and Quarter"
"4295","Akarat's Champion","Prophet"
"4296","Laws of Valor","Critical"
"4297","Fervor","Passive"
"4298","Long Arm of the Law","Passive"
"4299","Towering Shield","Passive"
"4300","Indestructible","Passive"
"4301","Shield Glare","Divine Verdict"
"4302","Phalanx","Stampede"
"4303","Provoke","Charged Up"
"4304","Steed Charge","Endurance"
"4305","Laws of Valor","Unstoppable Force"
"4306","Akarat's Champion","Prophet"
"4307","Heavenly Strength","Passive"
"4308","Holy Cause","Passive"
"4309","Lord Commander","Passive"
"4310","Finery","Passive"
"4311","Steed Charge","Draw and Quarter"
"4312","Judgment","Resolved"
"4313","Shield Glare","Divine Verdict"
"4314","Laws of Valor","Critical"
"4315","Condemn","Vacuum"
"4316","Akarat's Champion","Prophet"
"4317","Towering Shield","Passive"
"4318","Fervor","Passive"
"4319","Long Arm of the Law","Passive"
"4320","Indestructible","Passive"
"4321","Phalanx","Stampede"
"4322","Steed Charge","Endurance"
"4323","Akarat's Champion","Prophet"
"4324","Iron Skin","Steel Skin"
"4325","Laws of Valor","Unstoppable Force"
"4326","Provoke","Charged Up"
"4327","Heavenly Strength","Passive"
"4328","Lord Commander","Passive"
"4329","Finery","Passive"
"4330","Holy Cause","Passive"
"4331","Steed Charge","Endurance"
"4332","Phalanx","Stampede"
"4333","Provoke","Charged Up"
"4334","Laws of Valor","Unstoppable Force"
"4335","Bombardment","Impactful Bombardment"
"4336","Akarat's Champion","Prophet"
"4337","Lord Commander","Passive"
"4338","Heavenly Strength","Passive"
"4339","Finery","Passive"
"4340","Long Arm of the Law","Passive"
"4341","Judgment","Resolved"
"4342","Akarat's Champion","Prophet"
"4343","Steed Charge","Draw and Quarter"
"4344","Condemn","Vacuum"
"4345","Laws of Valor","Critical"
"4346","Shield Glare","Divine Verdict"
"4347","Fervor","Passive"
"4348","Indestructible","Passive"
"4349","Long Arm of the Law","Passive"
"4350","Towering Shield","Passive"
"4351","Phalanx","Stampede"
"4352","Akarat's Champion","Prophet"
"4353","Iron Skin","Steel Skin"
"4354","Steed Charge","Endurance"
"4355","Provoke","Too Scared to Run"
"4356","Laws of Valor","Unstoppable Force"
"4357","Lord Commander","Passive"
"4358","Long Arm of the Law","Passive"
"4359","Heavenly Strength","Passive"
"4360","Finery","Passive"
"4361","Judgment","Resolved"
"4362","Iron Skin","Steel Skin"
"4363","Shield Glare","Divine Verdict"
"4364","Laws of Valor","Critical"
"4365","Condemn","Vacuum"
"4366","Akarat's Champion","Prophet"
"4367","Fervor","Passive"
"4368","Indestructible","Passive"
"4369","Towering Shield","Passive"
"4370","Long Arm of the Law","Passive"
"4371","Shield Glare","Zealous Glare"
"4372","Phalanx","Stampede"
"4373","Laws of Valor","Unstoppable Force"
"4374","Iron Skin","Steel Skin"
"4375","Akarat's Champion","Prophet"
"4376","Steed Charge","Endurance"
"4377","Heavenly Strength","Passive"
"4378","Long Arm of the Law","Passive"
"4379","Finery","Passive"
"4380","Lord Commander","Passive"
"4381","Phalanx","Stampede"
"4382","Provoke","Too Scared to Run"
"4383","Steed Charge","Endurance"
"4384","Iron Skin","Steel Skin"
"4385","Laws of Valor","Unstoppable Force"
"4386","Akarat's Champion","Prophet"
"4387","Holy Cause","Passive"
"4388","Long Arm of the Law","Passive"
"4389","Heavenly Strength","Passive"
"4390","Lord Commander","Passive"
"4391","Phalanx","Stampede"
"4392","Akarat's Champion","Prophet"
"4393","Steed Charge","Endurance"
"4394","Provoke","Too Scared to Run"
"4395","Iron Skin","Steel Skin"
"4396","Laws of Valor","Unstoppable Force"
"4397","Lord Commander","Passive"
"4398","Long Arm of the Law","Passive"
"4399","Finery","Passive"
"4400","Heavenly Strength","Passive"
"4401","Phalanx","Stampede"
"4402","Iron Skin","Steel Skin"
"4403","Provoke","Too Scared to Run"
"4404","Laws of Valor","Unstoppable Force"
"4405","Steed Charge","Endurance"
"4406","Akarat's Champion","Prophet"
"4407","Heavenly Strength","Passive"
"4408","Finery","Passive"
"4409","Long Arm of the Law","Passive"
"4410","Lord Commander","Passive"
"4411","Phalanx","Stampede"
"4412","Akarat's Champion","Prophet"
"4413","Iron Skin","Steel Skin"
"4414","Provoke","Too Scared to Run"
"4415","Laws of Valor","Unstoppable Force"
"4416","Steed Charge","Endurance"
"4417","Lord Commander","Passive"
"4418","Finery","Passive"
"4419","Indestructible","Passive"
"4420","Heavenly Strength","Passive"
"4421","Heaven's Fury","Fires of Heaven"
"4422","Laws of Valor","Critical"
"4423","Steed Charge","Nightmare"
"4424","Shield Glare","Zealous Glare"
"4425","Provoke","Too Scared to Run"
"4426","Akarat's Champion","Prophet"
"4427","Heavenly Strength","Passive"
"4428","Holy Cause","Passive"
"4429","Wrathful","Passive"
"4430","Finery","Passive"
"4431","Phalanx","Stampede"
"4432","Iron Skin","Steel Skin"
"4433","Steed Charge","Endurance"
"4434","Provoke","Too Scared to Run"
"4435","Laws of Valor","Unstoppable Force"
"4436","Akarat's Champion","Prophet"
"4437","Finery","Passive"
"4438","Long Arm of the Law","Passive"
"4439","Holy Cause","Passive"
"4440","Lord Commander","Passive"
"4441","Phalanx","Stampede"
"4442","Steed Charge","Endurance"
"4443","Provoke","Too Scared to Run"
"4444","Iron Skin","Steel Skin"
"4445","Laws of Valor","Unstoppable Force"
"4446","Akarat's Champion","Prophet"
"4447","Heavenly Strength","Passive"
"4448","Long Arm of the Law","Passive"
"4449","Lord Commander","Passive"
"4450","Finery","Passive"
"4451","Phalanx","Stampede"
"4452","Laws of Valor","Unstoppable Force"
"4453","Provoke","Too Scared to Run"
"4454","Iron Skin","Steel Skin"
"4455","Steed Charge","Endurance"
"4456","Akarat's Champion","Prophet"
"4457","Heavenly Strength","Passive"
"4458","Finery","Passive"
"4459","Long Arm of the Law","Passive"
"4460","Lord Commander","Passive"
"4461","Phalanx","Stampede"
"4462","Iron Skin","Flash"
"4463","Laws of Valor","Unstoppable Force"
"4464","Provoke","Too Scared to Run"
"4465","Akarat's Champion","Prophet"
"4466","Steed Charge","Endurance"
"4467","Heavenly Strength","Passive"
"4468","Finery","Passive"
"4469","Long Arm of the Law","Passive"
"4470","Lord Commander","Passive"
"4471","Phalanx","Stampede"
"4472","Iron Skin","Steel Skin"
"4473","Provoke","Too Scared to Run"
"4474","Steed Charge","Endurance"
"4475","Laws of Valor","Unstoppable Force"
"4476","Akarat's Champion","Prophet"
"4477","Heavenly Strength","Passive"
"4478","Lord Commander","Passive"
"4479","Indestructible","Passive"
"4480","Finery","Passive"
"4481","Phalanx","Stampede"
"4482","Akarat's Champion","Prophet"
"4483","Steed Charge","Endurance"
"4484","Iron Skin","Steel Skin"
"4485","Provoke","Too Scared to Run"
"4486","Laws of Valor","Unstoppable Force"
"4487","Heavenly Strength","Passive"
"4488","Lord Commander","Passive"
"4489","Long Arm of the Law","Passive"
"4490","Finery","Passive"
"4491","Steed Charge","Endurance"
"4492","Phalanx","Stampede"
"4493","Laws of Valor","Unstoppable Force"
"4494","Provoke","Too Scared to Run"
"4495","Iron Skin","Steel Skin"
"4496","Akarat's Champion","Prophet"
"4497","Heavenly Strength","Passive"
"4498","Finery","Passive"
"4499","Lord Commander","Passive"
"4500","Long Arm of the Law","Passive"
"4501","Phalanx","Stampede"
"4502","Shield Glare","Divine Verdict"
"4503","Laws of Valor","Unstoppable Force"
"4504","Akarat's Champion","Prophet"
"4505","Steed Charge","Endurance"
"4506","Provoke","Charged Up"
"4507","Heavenly Strength","Passive"
"4508","Lord Commander","Passive"
"4509","Long Arm of the Law","Passive"
"4510","Finery","Passive"
"4511","Phalanx","Stampede"
"4512","Steed Charge","Endurance"
"4513","Shield Glare","Divine Verdict"
"4514","Provoke","Too Scared to Run"
"4515","Laws of Valor","Unstoppable Force"
"4516","Akarat's Champion","Prophet"
"4517","Heavenly Strength","Passive"
"4518","Lord Commander","Passive"
"4519","Finery","Passive"
"4520","Long Arm of the Law","Passive"
"4521","Phalanx","Stampede"
"4522","Akarat's Champion","Prophet"
"4523","Provoke","Charged Up"
"4524","Iron Skin","Steel Skin"
"4525","Steed Charge","Endurance"
"4526","Laws of Valor","Unstoppable Force"
"4527","Heavenly Strength","Passive"
"4528","Long Arm of the Law","Passive"
"4529","Lord Commander","Passive"
"4530","Finery","Passive"
"4531","Phalanx","Stampede"
"4532","Akarat's Champion","Prophet"
"4533","Provoke","Too Scared to Run"
"4534","Iron Skin","Steel Skin"
"4535","Laws of Valor","Unstoppable Force"
"4536","Steed Charge","Endurance"
"4537","Heavenly Strength","Passive"
"4538","Lord Commander","Passive"
"4539","Finery","Passive"
"4540","Indestructible","Passive"
"4541","Phalanx","Stampede"
"4542","Steed Charge","Endurance"
"4543","Shield Glare","Zealous Glare"
"4544","Laws of Valor","Critical"
"4545","Provoke","Too Scared to Run"
"4546","Akarat's Champion","Prophet"
"4547","Heavenly Strength","Passive"
"4548","Long Arm of the Law","Passive"
"4549","Finery","Passive"
"4550","Lord Commander","Passive"
"4551","Phalanx","Stampede"
"4552","Steed Charge","Endurance"
"4553","Provoke","Charged Up"
"4554","Laws of Valor","Unstoppable Force"
"4555","Akarat's Champion","Prophet"
"4556","Iron Skin","Steel Skin"
"4557","Long Arm of the Law","Passive"
"4558","Heavenly Strength","Passive"
"4559","Lord Commander","Passive"
"4560","Finery","Passive"
"4561","Phalanx","Stampede"
"4562","Provoke","Charged Up"
"4563","Steed Charge","Endurance"
"4564","Iron Skin","Steel Skin"
"4565","Akarat's Champion","Prophet"
"4566","Laws of Valor","Unstoppable Force"
"4567","Finery","Passive"
"4568","Heavenly Strength","Passive"
"4569","Holy Cause","Passive"
"4570","Lord Commander","Passive"
"4571","Shield Glare","Divine Verdict"
"4572","Phalanx","Stampede"
"4573","Laws of Valor","Unstoppable Force"
"4574","Provoke","Charged Up"
"4575","Akarat's Champion","Prophet"
"4576","Steed Charge","Endurance"
"4577","Heavenly Strength","Passive"
"4578","Holy Cause","Passive"
"4579","Finery","Passive"
"4580","Long Arm of the Law","Passive"
"4581","Phalanx","Stampede"
"4582","Akarat's Champion","Prophet"
"4583","Laws of Valor","Unstoppable Force"
"4584","Steed Charge","Endurance"
"4585","Provoke","Cleanse"
"4586","Iron Skin","Steel Skin"
"4587","Lord Commander","Passive"
"4588","Finery","Passive"
"4589","Long Arm of the Law","Passive"
"4590","Heavenly Strength","Passive"
"4591","Heaven's Fury","Fires of Heaven"
"4592","Shield Glare","Zealous Glare"
"4593","Steed Charge","Endurance"
"4594","Provoke","Charged Up"
"4595","Akarat's Champion","Prophet"
"4596","Laws of Valor","Unstoppable Force"
"4597","Finery","Passive"
"4598","Wrathful","Passive"
"4599","Holy Cause","Passive"
"4600","Heavenly Strength","Passive"
"4601","Shield Glare","Divine Verdict"
"4602","Judgment","Resolved"
"4603","Phalanx","Bowmen"
"4604","Consecration","Frozen Ground"
"4605","Laws of Valor","Critical"
"4606","Akarat's Champion","Prophet"
"4607","Heavenly Strength","Passive"
"4608","Long Arm of the Law","Passive"
"4609","Indestructible","Passive"
"4610","Towering Shield","Passive"
"4611","Phalanx","Stampede"
"4612","Steed Charge","Endurance"
"4613","Shield Glare","Divine Verdict"
"4614","Laws of Valor","Unstoppable Force"
"4615","Provoke","Charged Up"
"4616","Akarat's Champion","Prophet"
"4617","Lord Commander","Passive"
"4618","Vigilant","Passive"
"4619","Heavenly Strength","Passive"
"4620","Finery","Passive"
"4621","Phalanx","Stampede"
"4622","Iron Skin","Steel Skin"
"4623","Provoke","Charged Up"
"4624","Steed Charge","Endurance"
"4625","Laws of Valor","Unstoppable Force"
"4626","Akarat's Champion","Prophet"
"4627","Heavenly Strength","Passive"
"4628","Lord Commander","Passive"
"4629","Finery","Passive"
"4630","Holy Cause","Passive"
"4631","Judgment","Resolved"
"4632","Condemn","Vacuum"
"4633","Shield Glare","Divine Verdict"
"4634","Laws of Valor","Critical"
"4635","Consecration","Frozen Ground"
"4636","Akarat's Champion","Prophet"
"4637","Fervor","Passive"
"4638","Long Arm of the Law","Passive"
"4639","Vigilant","Passive"
"4640","Divine Fortress","Passive"
"4641","Phalanx","Stampede"
"4642","Steed Charge","Endurance"
"4643","Provoke","Too Scared to Run"
"4644","Iron Skin","Steel Skin"
"4645","Laws of Valor","Unstoppable Force"
"4646","Akarat's Champion","Prophet"
"4647","Holy Cause","Passive"
"4648","Finery","Passive"
"4649","Lord Commander","Passive"
"4650","Long Arm of the Law","Passive"
"4651","Phalanx","Stampede"
"4652","Akarat's Champion","Prophet"
"4653","Provoke","Hit Me"
"4654","Laws of Valor","Unstoppable Force"
"4655","Steed Charge","Endurance"
"4656","Iron Skin","Steel Skin"
"4657","Heavenly Strength","Passive"
"4658","Lord Commander","Passive"
"4659","Long Arm of the Law","Passive"
"4660","Finery","Passive"
"4661","Phalanx","Stampede"
"4662","Provoke","Charged Up"
"4663","Steed Charge","Endurance"
"4664","Iron Skin","Flash"
"4665","Akarat's Champion","Prophet"
"4666","Laws of Hope","Wings of Angels"
"4667","Heavenly Strength","Passive"
"4668","Holy Cause","Passive"
"4669","Lord Commander","Passive"
"4670","Long Arm of the Law","Passive"
"4671","Phalanx","Stampede"
"4672","Steed Charge","Endurance"
"4673","Akarat's Champion","Prophet"
"4674","Shield Glare","Divine Verdict"
"4675","Laws of Valor","Unstoppable Force"
"4676","Provoke","Charged Up"
"4677","Heavenly Strength","Passive"
"4678","Finery","Passive"
"4679","Long Arm of the Law","Passive"
"4680","Lord Commander","Passive"
"4681","Phalanx","Stampede"
"4682","Shield Glare","Zealous Glare"
"4683","Laws of Valor","Critical"
"4684","Akarat's Champion","Prophet"
"4685","Provoke","Cleanse"
"4686","Steed Charge","Endurance"
"4687","Lord Commander","Passive"
"4688","Heavenly Strength","Passive"
"4689","Long Arm of the Law","Passive"
"4690","Indestructible","Passive"
"4691","Phalanx","Stampede"
"4692","Shield Glare","Zealous Glare"
"4693","Steed Charge","Endurance"
"4694","Akarat's Champion","Prophet"
"4695","Laws of Valor","Critical"
"4696","Provoke","Charged Up"
"4697","Heavenly Strength","Passive"
"4698","Long Arm of the Law","Passive"
"4699","Lord Commander","Passive"
"4700","Finery","Passive"
"4701","Phalanx","Stampede"
"4702","Shield Glare","Divine Verdict"
"4703","Steed Charge","Endurance"
"4704","Provoke","Charged Up"
"4705","Laws of Valor","Unstoppable Force"
"4706","Akarat's Champion","Prophet"
"4707","Long Arm of the Law","Passive"
"4708","Lord Commander","Passive"
"4709","Finery","Passive"
"4710","Heavenly Strength","Passive"
"4711","Phalanx","Stampede"
"4712","Iron Skin","Steel Skin"
"4713","Provoke","Too Scared to Run"
"4714","Laws of Valor","Unstoppable Force"
"4715","Steed Charge","Endurance"
"4716","Akarat's Champion","Prophet"
"4717","Finery","Passive"
"4718","Heavenly Strength","Passive"
"4719","Lord Commander","Passive"
"4720","Long Arm of the Law","Passive"
"4721","Phalanx","Stampede"
"4722","Iron Skin","Steel Skin"
"4723","Laws of Valor","Unstoppable Force"
"4724","Steed Charge","Endurance"
"4725","Provoke","Charged Up"
"4726","Akarat's Champion","Prophet"
"4727","Heavenly Strength","Passive"
"4728","Holy Cause","Passive"
"4729","Lord Commander","Passive"
"4730","Finery","Passive"
"4731","Phalanx","Stampede"
"4732","Iron Skin","Steel Skin"
"4733","Steed Charge","Endurance"
"4734","Provoke","Charged Up"
"4735","Laws of Valor","Unstoppable Force"
"4736","Akarat's Champion","Prophet"
"4737","Lord Commander","Passive"
"4738","Indestructible","Passive"
"4739","Heavenly Strength","Passive"
"4740","Finery","Passive"
"4741","Phalanx","Stampede"
"4742","Steed Charge","Endurance"
"4743","Akarat's Champion","Prophet"
"4744","Shield Glare","Zealous Glare"
"4745","Laws of Valor","Unstoppable Force"
"4746","Provoke","Charged Up"
"4747","Heavenly Strength","Passive"
"4748","Long Arm of the Law","Passive"
"4749","Finery","Passive"
"4750","Lord Commander","Passive"
"4751","Phalanx","Stampede"
"4752","Akarat's Champion","Prophet"
"4753","Shield Glare","Divine Verdict"
"4754","Laws of Valor","Unstoppable Force"
"4755","Provoke","Charged Up"
"4756","Steed Charge","Endurance"
"4757","Heavenly Strength","Passive"
"4758","Lord Commander","Passive"
"4759","Finery","Passive"
"4760","Long Arm of the Law","Passive"
"4761","Phalanx","Stampede"
"4762","Steed Charge","Endurance"
"4763","Akarat's Champion","Prophet"
"4764","Provoke","Too Scared to Run"
"4765","Laws of Valor","Unstoppable Force"
"4766","Iron Skin","Steel Skin"
"4767","Finery","Passive"
"4768","Heavenly Strength","Passive"
"4769","Lord Commander","Passive"
"4770","Long Arm of the Law","Passive"
"4771","Phalanx","Stampede"
"4772","Provoke","Charged Up"
"4773","Steed Charge","Endurance"
"4774","Laws of Valor","Unstoppable Force"
"4775","Iron Skin","Steel Skin"
"4776","Akarat's Champion","Prophet"
"4777","Finery","Passive"
"4778","Lord Commander","Passive"
"4779","Heavenly Strength","Passive"
"4780","Long Arm of the Law","Passive"
"4781","Phalanx","Stampede"
"4782","Akarat's Champion","Prophet"
"4783","Steed Charge","Endurance"
"4784","Laws of Valor","Unstoppable Force"
"4785","Provoke","Too Scared to Run"
"4786","Iron Skin","Steel Skin"
"4787","Long Arm of the Law","Passive"
"4788","Lord Commander","Passive"
"4789","Heavenly Strength","Passive"
"4790","Finery","Passive"
"4791","Phalanx","Stampede"
"4792","Provoke","Too Scared to Run"
"4793","Laws of Valor","Unstoppable Force"
"4794","Akarat's Champion","Prophet"
"4795","Iron Skin","Steel Skin"
"4796","Steed Charge","Endurance"
"4797","Lord Commander","Passive"
"4798","Long Arm of the Law","Passive"
"4799","Heavenly Strength","Passive"
"4800","Finery","Passive"
"4801","Phalanx","Stampede"
"4802","Iron Skin","Steel Skin"
"4803","Laws of Valor","Unstoppable Force"
"4804","Akarat's Champion","Prophet"
"4805","Provoke","Charged Up"
"4806","Steed Charge","Endurance"
"4807","Heavenly Strength","Passive"
"4808","Lord Commander","Passive"
"4809","Finery","Passive"
"4810","Long Arm of the Law","Passive"
"4811","Phalanx","Stampede"
"4812","Iron Skin","Steel Skin"
"4813","Steed Charge","Endurance"
"4814","Provoke","Too Scared to Run"
"4815","Laws of Valor","Unstoppable Force"
"4816","Akarat's Champion","Prophet"
"4817","Finery","Passive"
"4818","Lord Commander","Passive"
"4819","Heavenly Strength","Passive"
"4820","Holy Cause","Passive"
"4821","Phalanx","Stampede"
"4822","Provoke","Charged Up"
"4823","Iron Skin","Steel Skin"
"4824","Laws of Valor","Unstoppable Force"
"4825","Steed Charge","Endurance"
"4826","Akarat's Champion","Prophet"
"4827","Heavenly Strength","Passive"
"4828","Lord Commander","Passive"
"4829","Long Arm of the Law","Passive"
"4830","Finery","Passive"
"4831","Phalanx","Stampede"
"4832","Akarat's Champion","Prophet"
"4833","Iron Skin","Steel Skin"
"4834","Laws of Valor","Unstoppable Force"
"4835","Steed Charge","Endurance"
"4836","Provoke","Charged Up"
"4837","Long Arm of the Law","Passive"
"4838","Finery","Passive"
"4839","Heavenly Strength","Passive"
"4840","Lord Commander","Passive"
"4841","Phalanx","Stampede"
"4842","Iron Skin","Steel Skin"
"4843","Steed Charge","Endurance"
"4844","Laws of Valor","Unstoppable Force"
"4845","Provoke","Charged Up"
"4846","Akarat's Champion","Prophet"
"4847","Heavenly Strength","Passive"
"4848","Lord Commander","Passive"
"4849","Finery","Passive"
"4850","Long Arm of the Law","Passive"
"4851","Phalanx","Stampede"
"4852","Iron Skin","Steel Skin"
"4853","Steed Charge","Endurance"
"4854","Laws of Valor","Unstoppable Force"
"4855","Akarat's Champion","Prophet"
"4856","Provoke","Too Scared to Run"
"4857","Heavenly Strength","Passive"
"4858","Lord Commander","Passive"
"4859","Finery","Passive"
"4860","Holy Cause","Passive"
"4861","Phalanx","Stampede"
"4862","Akarat's Champion","Prophet"
"4863","Iron Skin","Steel Skin"
"4864","Steed Charge","Endurance"
"4865","Laws of Valor","Unstoppable Force"
"4866","Provoke","Charged Up"
"4867","Finery","Passive"
"4868","Heavenly Strength","Passive"
"4869","Holy Cause","Passive"
"4870","Lord Commander","Passive"
"4871","Phalanx","Stampede"
"4872","Akarat's Champion","Prophet"
"4873","Provoke","Too Scared to Run"
"4874","Laws of Valor","Unstoppable Force"
"4875","Iron Skin","Steel Skin"
"4876","Steed Charge","Endurance"
"4877","Long Arm of the Law","Passive"
"4878","Heavenly Strength","Passive"
"4879","Finery","Passive"
"4880","Lord Commander","Passive"
"4881","Phalanx","Stampede"
"4882","Provoke","Too Scared to Run"
"4883","Steed Charge","Rejuvenation"
"4884","Akarat's Champion","Prophet"
"4885","Iron Skin","Steel Skin"
"4886","Laws of Valor","Unstoppable Force"
"4887","Heavenly Strength","Passive"
"4888","Finery","Passive"
"4889","Long Arm of the Law","Passive"
"4890","Lord Commander","Passive"
"4891","Phalanx","Stampede"
"4892","Shield Glare","Divine Verdict"
"4893","Akarat's Champion","Prophet"
"4894","Steed Charge","Endurance"
"4895","Provoke","Charged Up"
"4896","Laws of Valor","Unstoppable Force"
"4897","Heavenly Strength","Passive"
"4898","Finery","Passive"
"4899","Long Arm of the Law","Passive"
"4900","Lord Commander","Passive"
"4901","Phalanx","Stampede"
"4902","Akarat's Champion","Prophet"
"4903","Steed Charge","Endurance"
"4904","Laws of Valor","Unstoppable Force"
"4905","Provoke","Too Scared to Run"
"4906","Iron Skin","Steel Skin"
"4907","Finery","Passive"
"4908","Lord Commander","Passive"
"4909","Long Arm of the Law","Passive"
"4910","Heavenly Strength","Passive"
"4911","Phalanx","Stampede"
"4912","Akarat's Champion","Prophet"
"4913","Laws of Valor","Unstoppable Force"
"4914","Provoke","Charged Up"
"4915","Steed Charge","Endurance"
"4916","Iron Skin","Steel Skin"
"4917","Heavenly Strength","Passive"
"4918","Finery","Passive"
"4919","Lord Commander","Passive"
"4920","Long Arm of the Law","Passive"
"4921","Phalanx","Stampede"
"4922","Iron Skin","Steel Skin"
"4923","Akarat's Champion","Prophet"
"4924","Provoke","Too Scared to Run"
"4925","Laws of Valor","Unstoppable Force"
"4926","Steed Charge","Endurance"
"4927","Long Arm of the Law","Passive"
"4928","Heavenly Strength","Passive"
"4929","Finery","Passive"
"4930","Lord Commander","Passive"
"4931","Phalanx","Stampede"
"4932","Provoke","Too Scared to Run"
"4933","Bombardment","Impactful Bombardment"
"4934","Steed Charge","Endurance"
"4935","Akarat's Champion","Prophet"
"4936","Laws of Valor","Unstoppable Force"
"4937","Lord Commander","Passive"
"4938","Heavenly Strength","Passive"
"4939","Long Arm of the Law","Passive"
"4940","Finery","Passive"
"4941","Phalanx","Stampede"
"4942","Iron Skin","Steel Skin"
"4943","Akarat's Champion","Prophet"
"4944","Steed Charge","Endurance"
"4945","Provoke","Charged Up"
"4946","Laws of Valor","Unstoppable Force"
"4947","Finery","Passive"
"4948","Heavenly Strength","Passive"
"4949","Long Arm of the Law","Passive"
"4950","Lord Commander","Passive"
"4951","Shield Glare","Emblazoned Shield"
"4952","Akarat's Champion","Prophet"
"4953","Condemn","Vacuum"
"4954","Iron Skin","Steel Skin"
"4955","Laws of Valor","Critical"
"4956","Judgment","Resolved"
"4957","Fervor","Passive"
"4958","Towering Shield","Passive"
"4959","Indestructible","Passive"
"4960","Long Arm of the Law","Passive"
"4961","Phalanx","Stampede"
"4962","Iron Skin","Steel Skin"
"4963","Laws of Valor","Unstoppable Force"
"4964","Steed Charge","Endurance"
"4965","Provoke","Hit Me"
"4966","Akarat's Champion","Prophet"
"4967","Finery","Passive"
"4968","Lord Commander","Passive"
"4969","Long Arm of the Law","Passive"
"4970","Heavenly Strength","Passive"
"4971","Phalanx","Stampede"
"4972","Steed Charge","Endurance"
"4973","Shield Glare","Divine Verdict"
"4974","Provoke","Too Scared to Run"
"4975","Laws of Valor","Unstoppable Force"
"4976","Akarat's Champion","Prophet"
"4977","Heavenly Strength","Passive"
"4978","Finery","Passive"
"4979","Long Arm of the Law","Passive"
"4980","Lord Commander","Passive"
"4981","Phalanx","Stampede"
"4982","Shield Glare","Divine Verdict"
"4983","Steed Charge","Endurance"
"4984","Provoke","Too Scared to Run"
"4985","Laws of Valor","Unstoppable Force"
"4986","Akarat's Champion","Prophet"
"4987","Heavenly Strength","Passive"
"4988","Finery","Passive"
"4989","Indestructible","Passive"
"4990","Lord Commander","Passive"
"4991","Phalanx","Stampede"
"4992","Iron Skin","Steel Skin"
"4993","Steed Charge","Endurance"
"4994","Provoke","Too Scared to Run"
"4995","Laws of Valor","Unstoppable Force"
"4996","Akarat's Champion","Prophet"
"4997","Lord Commander","Passive"
"4998","Long Arm of the Law","Passive"
"4999","Finery","Passive"
"5000","Heavenly Strength","Passive"
"5001","Phalanx","Stampede"
"5002","Iron Skin","Steel Skin"
"5003","Provoke","Charged Up"
"5004","Laws of Valor","Unstoppable Force"
"5005","Steed Charge","Endurance"
"5006","Akarat's Champion","Prophet"
"5007","Heavenly Strength","Passive"
"5008","Finery","Passive"
"5009","Long Arm of the Law","Passive"
"5010","Lord Commander","Passive"
"5011","Phalanx","Stampede"
"5012","Provoke","Too Scared to Run"
"5013","Steed Charge","Endurance"
"5014","Iron Skin","Steel Skin"
"5015","Akarat's Champion","Prophet"
"5016","Laws of Valor","Unstoppable Force"
"5017","Lord Commander","Passive"
"5018","Finery","Passive"
"5019","Long Arm of the Law","Passive"
"5020","Heavenly Strength","Passive"
"5021","Phalanx","Stampede"
"5022","Provoke","Too Scared to Run"
"5023","Steed Charge","Endurance"
"5024","Laws of Valor","Unstoppable Force"
"5025","Iron Skin","Steel Skin"
"5026","Akarat's Champion","Prophet"
"5027","Heavenly Strength","Passive"
"5028","Lord Commander","Passive"
"5029","Finery","Passive"
"5030","Long Arm of the Law","Passive"
"5031","Phalanx","Stampede"
"5032","Iron Skin","Steel Skin"
"5033","Akarat's Champion","Prophet"
"5034","Steed Charge","Endurance"
"5035","Laws of Valor","Unstoppable Force"
"5036","Provoke","Charged Up"
"5037","Heavenly Strength","Passive"
"5038","Holy Cause","Passive"
"5039","Lord Commander","Passive"
"5040","Finery","Passive"
"5041","Phalanx","Stampede"
"5042","Shield Glare","Divine Verdict"
"5043","Laws of Valor","Unstoppable Force"
"5044","Akarat's Champion","Prophet"
"5045","Steed Charge","Endurance"
"5046","Provoke","Charged Up"
"5047","Heavenly Strength","Passive"
"5048","Holy Cause","Passive"
"5049","Long Arm of the Law","Passive"
"5050","Finery","Passive"
"5051","Phalanx","Stampede"
"5052","Laws of Valor","Unstoppable Force"
"5053","Akarat's Champion","Prophet"
"5054","Steed Charge","Endurance"
"5055","Provoke","Too Scared to Run"
"5056","Iron Skin","Steel Skin"
"5057","Lord Commander","Passive"
"5058","Heavenly Strength","Passive"
"5059","Finery","Passive"
"5060","Indestructible","Passive"
"5061","Phalanx","Stampede"
"5062","Iron Skin","Steel Skin"
"5063","Provoke","Charged Up"
"5064","Steed Charge","Endurance"
"5065","Laws of Valor","Unstoppable Force"
"5066","Akarat's Champion","Prophet"
"5067","Long Arm of the Law","Passive"
