"","Spell","Rune"
"4745","Epiphany","Desert Shroud"
"4746","Sweeping Wind","Inner Storm"
"4747","Harmony","Passive"
"4748","Seize the Initiative","Passive"
"4749","Alacrity","Passive"
"4750","Beacon of Ytar","Passive"
"4751","Way of the Hundred Fists","Fists of Fury"
"4752","Dashing Strike","Quicksilver"
"4753","Epiphany","Desert Shroud"
"4754","Mantra of Conviction","Overawe"
"4755","Breath of Heaven","Infused with Light"
"4756","Sweeping Wind","Inner Storm"
"4757","Alacrity","Passive"
"4758","Seize the Initiative","Passive"
"4759","Harmony","Passive"
"4760","Beacon of Ytar","Passive"
"4761","Tempest Rush","Electric Field"
"4762","Blinding Flash","Replenishing Light"
"4763","Sweeping Wind","Inner Storm"
"4764","Mystic Ally","Air Ally"
"4765","Mantra of Healing","Circular Breathing"
"4766","Epiphany","Insight"
"4767","Momentum","Passive"
"4768","Harmony","Passive"
"4769","The Guardian's Path","Passive"
"4770","Beacon of Ytar","Passive"
"4771","Way of the Hundred Fists","Fists of Fury"
"4772","Dashing Strike","Radiance"
"4773","Breath of Heaven","Infused with Light"
"4774","Sweeping Wind","Inner Storm"
"4775","Epiphany","Desert Shroud"
"4776","Mantra of Salvation","Agility"
"4777","Alacrity","Passive"
"4778","Beacon of Ytar","Passive"
"4779","Sixth Sense","Passive"
"4780","Seize the Initiative","Passive"
"4781","Crippling Wave","Breaking Wave"
"4782","Cyclone Strike","Implosion"
"4783","Serenity","Ascension"
"4784","Inner Sanctuary","Forbidden Palace"
"4785","Epiphany","Desert Shroud"
"4786","Mantra of Conviction","Overawe"
"4787","Chant of Resonance","Passive"
"4788","Near Death Experience","Passive"
"4789","Beacon of Ytar","Passive"
"4790","Alacrity","Passive"
"4791","Way of the Hundred Fists","Fists of Fury"
"4792","Breath of Heaven","Infused with Light"
"4793","Mantra of Salvation","Agility"
"4794","Sweeping Wind","Inner Storm"
"4795","Epiphany","Desert Shroud"
"4796","Dashing Strike","Radiance"
"4797","Seize the Initiative","Passive"
"4798","Alacrity","Passive"
"4799","Harmony","Passive"
"4800","Determination","Passive"
"4801","Way of the Hundred Fists","Fists of Fury"
"4802","Dashing Strike","Way of the Falling Star"
"4803","Sweeping Wind","Inner Storm"
"4804","Mantra of Conviction","Annihilation"
"4805","Breath of Heaven","Infused with Light"
"4806","Epiphany","Desert Shroud"
"4807","Seize the Initiative","Passive"
"4808","Beacon of Ytar","Passive"
"4809","Fleet Footed","Passive"
"4810","Alacrity","Passive"
"4811","Crippling Wave","Tsunami"
"4812","Cyclone Strike","Implosion"
"4813","Mantra of Conviction","Overawe"
"4814","Serenity","Ascension"
"4815","Inner Sanctuary","Forbidden Palace"
"4816","Epiphany","Desert Shroud"
"4817","Beacon of Ytar","Passive"
"4818","Unity","Passive"
"4819","Fleet Footed","Passive"
"4820","Harmony","Passive"
"4821","Way of the Hundred Fists","Fists of Fury"
"4822","Breath of Heaven","Infused with Light"
"4823","Epiphany","Desert Shroud"
"4824","Sweeping Wind","Inner Storm"
"4825","Dashing Strike","Radiance"
"4826","Mantra of Healing","Sustenance"
"4827","Alacrity","Passive"
"4828","Seize the Initiative","Passive"
"4829","Beacon of Ytar","Passive"
"4830","Sixth Sense","Passive"
"4831","Crippling Wave","Breaking Wave"
"4832","Serenity","Ascension"
"4833","Epiphany","Insight"
"4834","Inner Sanctuary","Forbidden Palace"
"4835","Cyclone Strike","Wall of Wind"
"4836","Mantra of Conviction","Overawe"
"4837","Harmony","Passive"
"4838","Near Death Experience","Passive"
"4839","Chant of Resonance","Passive"
"4840","Beacon of Ytar","Passive"
"4841","Fists of Thunder","Quickening"
"4842","Mantra of Healing","Time of Need"
"4843","Dashing Strike","Radiance"
"4844","Epiphany","Inner Fire"
"4845","Sweeping Wind","Inner Storm"
"4846","Breath of Heaven","Infused with Light"
"4847","Beacon of Ytar","Passive"
"4848","Alacrity","Passive"
"4849","Harmony","Passive"
"4850","Seize the Initiative","Passive"
"4851","Crippling Wave","Rising Tide"
"4852","Dashing Strike","Radiance"
"4853","Cyclone Strike","Wall of Wind"
"4854","Sweeping Wind","Inner Storm"
"4855","Epiphany","Desert Shroud"
"4856","Mantra of Salvation","Agility"
"4857","Seize the Initiative","Passive"
"4858","Alacrity","Passive"
"4859","Harmony","Passive"
"4860","Beacon of Ytar","Passive"
"4861","Way of the Hundred Fists","Fists of Fury"
"4862","Epiphany","Desert Shroud"
"4863","Dashing Strike","Radiance"
"4864","Breath of Heaven","Infused with Light"
"4865","Mantra of Salvation","Agility"
"4866","Sweeping Wind","Inner Storm"
"4867","Seize the Initiative","Passive"
"4868","Alacrity","Passive"
"4869","Harmony","Passive"
"4870","Beacon of Ytar","Passive"
"4871","Way of the Hundred Fists","Fists of Fury"
"4872","Breath of Heaven","Infused with Light"
"4873","Dashing Strike","Radiance"
"4874","Epiphany","Desert Shroud"
"4875","Sweeping Wind","Inner Storm"
"4876","Mantra of Healing","Time of Need"
"4877","Harmony","Passive"
"4878","Beacon of Ytar","Passive"
"4879","Seize the Initiative","Passive"
"4880","Alacrity","Passive"
"4881","Way of the Hundred Fists","Fists of Fury"
"4882","Breath of Heaven","Infused with Light"
"4883","Epiphany","Desert Shroud"
"4884","Sweeping Wind","Inner Storm"
"4885","Dashing Strike","Blinding Speed"
"4886","Mantra of Salvation","Wind through the Reeds"
"4887","Harmony","Passive"
"4888","Seize the Initiative","Passive"
"4889","Beacon of Ytar","Passive"
"4890","Alacrity","Passive"
"4891","Way of the Hundred Fists","Fists of Fury"
"4892","Breath of Heaven","Infused with Light"
"4893","Epiphany","Desert Shroud"
"4894","Sweeping Wind","Inner Storm"
"4895","Mantra of Salvation","Agility"
"4896","Dashing Strike","Way of the Falling Star"
"4897","Alacrity","Passive"
"4898","Seize the Initiative","Passive"
"4899","Beacon of Ytar","Passive"
"4900","Harmony","Passive"
"4901","Crippling Wave","Breaking Wave"
"4902","Breath of Heaven","Infused with Light"
"4903","Cyclone Strike","Implosion"
"4904","Serenity","Instant Karma"
"4905","Inner Sanctuary","Temple of Protection"
"4906","Mantra of Conviction","Overawe"
"4907","Harmony","Passive"
"4908","Sixth Sense","Passive"
"4909","Beacon of Ytar","Passive"
"4910","Near Death Experience","Passive"
"4911","Way of the Hundred Fists","Fists of Fury"
"4912","Epiphany","Insight"
"4913","Dashing Strike","Way of the Falling Star"
"4914","Sweeping Wind","Inner Storm"
"4915","Breath of Heaven","Infused with Light"
"4916","Mantra of Conviction","Annihilation"
"4917","Unity","Passive"
"4918","Seize the Initiative","Passive"
"4919","Alacrity","Passive"
"4920","Beacon of Ytar","Passive"
"4921","Crippling Wave","Tsunami"
"4922","Cyclone Strike","Implosion"
"4923","Inner Sanctuary","Forbidden Palace"
"4924","Serenity","Ascension"
"4925","Epiphany","Desert Shroud"
"4926","Mantra of Conviction","Dishearten"
"4927","Sixth Sense","Passive"
"4928","Harmony","Passive"
"4929","Near Death Experience","Passive"
"4930","Beacon of Ytar","Passive"
"4931","Way of the Hundred Fists","Fists of Fury"
"4932","Dashing Strike","Blinding Speed"
"4933","Mantra of Salvation","Agility"
"4934","Sweeping Wind","Inner Storm"
"4935","Breath of Heaven","Infused with Light"
"4936","Epiphany","Insight"
"4937","Alacrity","Passive"
"4938","Seize the Initiative","Passive"
"4939","Harmony","Passive"
"4940","Beacon of Ytar","Passive"
"4941","Way of the Hundred Fists","Fists of Fury"
"4942","Dashing Strike","Radiance"
"4943","Mantra of Salvation","Agility"
"4944","Sweeping Wind","Inner Storm"
"4945","Epiphany","Desert Shroud"
"4946","Breath of Heaven","Infused with Light"
"4947","Beacon of Ytar","Passive"
"4948","Momentum","Passive"
"4949","Alacrity","Passive"
"4950","Seize the Initiative","Passive"
"4951","Way of the Hundred Fists","Hands of Lightning"
"4952","Mystic Ally","Fire Ally"
"4953","Blinding Flash","Faith in the Light"
"4954","Breath of Heaven","Blazing Wrath"
"4955","Dashing Strike","Way of the Falling Star"
"4956","Mantra of Conviction","Annihilation"
"4957","Sixth Sense","Passive"
"4958","Momentum","Passive"
"4959","Beacon of Ytar","Passive"
"4960","Harmony","Passive"
"4961","Wave of Light","Wall of Light"
"4962","Sweeping Wind","Inner Storm"
"4963","Dashing Strike","Blinding Speed"
"4964","Mystic Ally","Air Ally"
"4965","Epiphany","Desert Shroud"
"4966","Mantra of Conviction","Intimidation"
"4967","Beacon of Ytar","Passive"
"4968","Chant of Resonance","Passive"
"4969","Harmony","Passive"
"4970","Relentless Assault","Passive"
"4971","Fists of Thunder","Quickening"
"4972","Breath of Heaven","Infused with Light"
"4973","Dashing Strike","Blinding Speed"
"4974","Epiphany","Desert Shroud"
"4975","Sweeping Wind","Inner Storm"
"4976","Mantra of Salvation","Agility"
"4977","Alacrity","Passive"
"4978","Beacon of Ytar","Passive"
"4979","Sixth Sense","Passive"
"4980","Harmony","Passive"
"4981","Fists of Thunder","Quickening"
"4982","Dashing Strike","Blinding Speed"
"4983","Breath of Heaven","Infused with Light"
"4984","Sweeping Wind","Inner Storm"
"4985","Mantra of Conviction","Overawe"
"4986","Epiphany","Desert Shroud"
"4987","Alacrity","Passive"
"4988","Seize the Initiative","Passive"
"4989","Beacon of Ytar","Passive"
"4990","Harmony","Passive"
"4991","Way of the Hundred Fists","Fists of Fury"
"4992","Breath of Heaven","Infused with Light"
"4993","Sweeping Wind","Inner Storm"
"4994","Mantra of Salvation","Agility"
"4995","Dashing Strike","Way of the Falling Star"
"4996","Epiphany","Desert Shroud"
"4997","Alacrity","Passive"
"4998","Beacon of Ytar","Passive"
"4999","Seize the Initiative","Passive"
"5000","Harmony","Passive"
"5001","Way of the Hundred Fists","Fists of Fury"
"5002","Dashing Strike","Radiance"
"5003","Breath of Heaven","Infused with Light"
"5004","Epiphany","Desert Shroud"
"5005","Sweeping Wind","Inner Storm"
"5006","Mantra of Salvation","Agility"
"5007","Harmony","Passive"
"5008","Beacon of Ytar","Passive"
"5009","Seize the Initiative","Passive"
"5010","Alacrity","Passive"
"5011","Wave of Light","Pillar of the Ancients"
"5012","Dashing Strike","Blinding Speed"
"5013","Mystic Ally","Air Ally"
"5014","Exploding Palm","Impending Doom"
"5015","Sweeping Wind","Inner Storm"
"5016","Epiphany","Desert Shroud"
"5017","Harmony","Passive"
"5018","Exalted Soul","Passive"
"5019","Unity","Passive"
"5020","Beacon of Ytar","Passive"
"5021","Way of the Hundred Fists","Fists of Fury"
"5022","Dashing Strike","Radiance"
"5023","Sweeping Wind","Inner Storm"
"5024","Breath of Heaven","Infused with Light"
"5025","Mantra of Healing","Time of Need"
"5026","Epiphany","Desert Shroud"
"5027","Beacon of Ytar","Passive"
"5028","Seize the Initiative","Passive"
"5029","Harmony","Passive"
"5030","Alacrity","Passive"
"5031","Way of the Hundred Fists","Fists of Fury"
"5032","Breath of Heaven","Infused with Light"
"5033","Mantra of Healing","Time of Need"
"5034","Dashing Strike","Radiance"
"5035","Sweeping Wind","Inner Storm"
"5036","Epiphany","Desert Shroud"
"5037","Seize the Initiative","Passive"
"5038","Alacrity","Passive"
"5039","Harmony","Passive"
"5040","Beacon of Ytar","Passive"
"5041","Way of the Hundred Fists","Fists of Fury"
"5042","Breath of Heaven","Infused with Light"
"5043","Dashing Strike","Blinding Speed"
"5044","Epiphany","Desert Shroud"
"5045","Sweeping Wind","Inner Storm"
"5046","Mantra of Salvation","Agility"
"5047","Seize the Initiative","Passive"
"5048","Alacrity","Passive"
"5049","Harmony","Passive"
"5050","Beacon of Ytar","Passive"
"5051","Fists of Thunder","Thunderclap"
"5052","Exploding Palm","Shocking Grasp"
"5053","Dashing Strike","Radiance"
"5054","Cyclone Strike","Implosion"
"5055","Mantra of Conviction","Annihilation"
"5056","Epiphany","Desert Shroud"
"5057","Seize the Initiative","Passive"
"5058","Harmony","Passive"
"5059","Beacon of Ytar","Passive"
"5060","Alacrity","Passive"
"5061","Crippling Wave","Breaking Wave"
"5062","Inner Sanctuary","Forbidden Palace"
"5063","Serenity","Ascension"
"5064","Cyclone Strike","Implosion"
"5065","Epiphany","Desert Shroud"
"5066","Mantra of Conviction","Dishearten"
"5067","Sixth Sense","Passive"
"5068","Seize the Initiative","Passive"
"5069","Beacon of Ytar","Passive"
"5070","Alacrity","Passive"
"5071","Way of the Hundred Fists","Fists of Fury"
"5072","Dashing Strike","Radiance"
"5073","Breath of Heaven","Infused with Light"
"5074","Mantra of Salvation","Agility"
"5075","Sweeping Wind","Inner Storm"
"5076","Epiphany","Desert Shroud"
"5077","Beacon of Ytar","Passive"
"5078","Alacrity","Passive"
"5079","Seize the Initiative","Passive"
"5080","Harmony","Passive"
"5081","Way of the Hundred Fists","Fists of Fury"
"5082","Dashing Strike","Radiance"
"5083","Breath of Heaven","Infused with Light"
"5084","Sweeping Wind","Inner Storm"
"5085","Mantra of Salvation","Agility"
"5086","Epiphany","Desert Shroud"
"5087","Seize the Initiative","Passive"
"5088","Beacon of Ytar","Passive"
"5089","Alacrity","Passive"
"5090","Harmony","Passive"
"5091","Way of the Hundred Fists","Fists of Fury"
"5092","Mantra of Conviction","Annihilation"
"5093","Epiphany","Insight"
"5094","Breath of Heaven","Infused with Light"
"5095","Dashing Strike","Radiance"
"5096","Mystic Ally","Fire Ally"
"5097","Harmony","Passive"
"5098","Seize the Initiative","Passive"
"5099","Beacon of Ytar","Passive"
"5100","Near Death Experience","Passive"
"5101","Crippling Wave","Breaking Wave"
"5102","Cyclone Strike","Implosion"
"5103","Inner Sanctuary","Forbidden Palace"
"5104","Serenity","Ascension"
"5105","Mantra of Conviction","Overawe"
"5106","Epiphany","Desert Shroud"
"5107","Harmony","Passive"
"5108","Alacrity","Passive"
"5109","Beacon of Ytar","Passive"
"5110","Resolve","Passive"
"5111","Tempest Rush","Tailwind"
"5112","Blinding Flash","Replenishing Light"
"5113","Sweeping Wind","Inner Storm"
"5114","Mantra of Conviction","Overawe"
"5115","Epiphany","Insight"
"5116","Mystic Ally","Air Ally"
"5117","Momentum","Passive"
"5118","The Guardian's Path","Passive"
"5119","Beacon of Ytar","Passive"
"5120","Harmony","Passive"
"5121","Way of the Hundred Fists","Fists of Fury"
"5122","Dashing Strike","Radiance"
"5123","Epiphany","Desert Shroud"
"5124","Sweeping Wind","Inner Storm"
"5125","Breath of Heaven","Infused with Light"
"5126","Mantra of Salvation","Agility"
"5127","Sixth Sense","Passive"
"5128","Beacon of Ytar","Passive"
"5129","Alacrity","Passive"
"5130","Harmony","Passive"
"5131","Way of the Hundred Fists","Fists of Fury"
"5132","Breath of Heaven","Infused with Light"
"5133","Sweeping Wind","Inner Storm"
"5134","Dashing Strike","Radiance"
"5135","Epiphany","Desert Shroud"
"5136","Mantra of Salvation","Agility"
"5137","Seize the Initiative","Passive"
"5138","Alacrity","Passive"
"5139","Harmony","Passive"
"5140","Beacon of Ytar","Passive"
"5141","Fists of Thunder","Wind Blast"
"5142","Sweeping Wind","Master of Wind"
"5143","Serenity","Ascension"
"5144","Cyclone Strike","Wall of Wind"
"5145","Epiphany","Desert Shroud"
"5146","Mantra of Salvation","Hard Target"
"5147","Beacon of Ytar","Passive"
"5148","Harmony","Passive"
"5149","Alacrity","Passive"
"5150","Seize the Initiative","Passive"
"5151","Way of the Hundred Fists","Fists of Fury"
"5152","Dashing Strike","Radiance"
"5153","Breath of Heaven","Infused with Light"
"5154","Sweeping Wind","Inner Storm"
"5155","Epiphany","Desert Shroud"
"5156","Mantra of Salvation","Agility"
"5157","Beacon of Ytar","Passive"
"5158","Seize the Initiative","Passive"
"5159","Harmony","Passive"
"5160","Alacrity","Passive"
"5161","Crippling Wave","Tsunami"
"5162","Inner Sanctuary","Forbidden Palace"
"5163","Serenity","Ascension"
"5164","Epiphany","Desert Shroud"
"5165","Mantra of Conviction","Overawe"
"5166","Sweeping Wind","Master of Wind"
"5167","Near Death Experience","Passive"
"5168","Chant of Resonance","Passive"
"5169","Beacon of Ytar","Passive"
"5170","Alacrity","Passive"
"5171","Fists of Thunder","Quickening"
"5172","Dashing Strike","Way of the Falling Star"
"5173","Breath of Heaven","Infused with Light"
"5174","Sweeping Wind","Inner Storm"
"5175","Mantra of Salvation","Agility"
"5176","Epiphany","Desert Shroud"
"5177","Beacon of Ytar","Passive"
"5178","Seize the Initiative","Passive"
"5179","Harmony","Passive"
"5180","Alacrity","Passive"
"5181","Way of the Hundred Fists","Fists of Fury"
"5182","Sweeping Wind","Inner Storm"
"5183","Mystic Ally","Fire Ally"
"5184","Epiphany","Desert Shroud"
"5185","Dashing Strike","Radiance"
"5186","Mantra of Conviction","Annihilation"
"5187","Harmony","Passive"
"5188","Seize the Initiative","Passive"
"5189","Alacrity","Passive"
"5190","Beacon of Ytar","Passive"
"5191","Crippling Wave","Rising Tide"
"5192","Dashing Strike","Radiance"
"5193","Epiphany","Desert Shroud"
"5194","Breath of Heaven","Infused with Light"
"5195","Mantra of Salvation","Agility"
"5196","Sweeping Wind","Inner Storm"
"5197","Sixth Sense","Passive"
"5198","Harmony","Passive"
"5199","Beacon of Ytar","Passive"
"5200","Seize the Initiative","Passive"
"5201","Way of the Hundred Fists","Fists of Fury"
"5202","Breath of Heaven","Infused with Light"
"5203","Sweeping Wind","Inner Storm"
"5204","Mantra of Conviction","Annihilation"
"5205","Dashing Strike","Way of the Falling Star"
"5206","Epiphany","Desert Shroud"
"5207","Alacrity","Passive"
"5208","Exalted Soul","Passive"
"5209","Beacon of Ytar","Passive"
"5210","Seize the Initiative","Passive"
"5211","Crippling Wave","Rising Tide"
"5212","Cyclone Strike","Implosion"
"5213","Inner Sanctuary","Forbidden Palace"
"5214","Mantra of Conviction","Overawe"
"5215","Epiphany","Insight"
"5216","Serenity","Ascension"
"5217","Beacon of Ytar","Passive"
"5218","Exalted Soul","Passive"
"5219","Unity","Passive"
"5220","Near Death Experience","Passive"
"5221","Way of the Hundred Fists","Fists of Fury"
"5222","Dashing Strike","Blinding Speed"
"5223","Breath of Heaven","Infused with Light"
"5224","Mantra of Conviction","Overawe"
"5225","Sweeping Wind","Inner Storm"
"5226","Epiphany","Desert Shroud"
"5227","Seize the Initiative","Passive"
"5228","Alacrity","Passive"
"5229","Harmony","Passive"
"5230","Beacon of Ytar","Passive"
"5231","Crippling Wave","Breaking Wave"
"5232","Inner Sanctuary","Forbidden Palace"
"5233","Epiphany","Desert Shroud"
"5234","Cyclone Strike","Implosion"
"5235","Mantra of Conviction","Overawe"
"5236","Serenity","Ascension"
"5237","Chant of Resonance","Passive"
"5238","Harmony","Passive"
"5239","Near Death Experience","Passive"
"5240","Beacon of Ytar","Passive"
"5241","Way of the Hundred Fists","Fists of Fury"
"5242","Dashing Strike","Way of the Falling Star"
"5243","Epiphany","Desert Shroud"
"5244","Breath of Heaven","Infused with Light"
"5245","Sweeping Wind","Inner Storm"
"5246","Mantra of Conviction","Annihilation"
"5247","Seize the Initiative","Passive"
"5248","Beacon of Ytar","Passive"
"5249","Harmony","Passive"
"5250","Alacrity","Passive"
"5251","Crippling Wave","Breaking Wave"
"5252","Epiphany","Insight"
"5253","Cyclone Strike","Implosion"
"5254","Mantra of Conviction","Overawe"
"5255","Inner Sanctuary","Forbidden Palace"
"5256","Serenity","Ascension"
"5257","Near Death Experience","Passive"
"5258","Chant of Resonance","Passive"
"5259","Beacon of Ytar","Passive"
"5260","Unity","Passive"
"5261","Way of the Hundred Fists","Fists of Fury"
"5262","Dashing Strike","Radiance"
"5263","Breath of Heaven","Infused with Light"
"5264","Sweeping Wind","Inner Storm"
"5265","Epiphany","Desert Shroud"
"5266","Mantra of Salvation","Agility"
"5267","Harmony","Passive"
"5268","Seize the Initiative","Passive"
"5269","Beacon of Ytar","Passive"
"5270","Alacrity","Passive"
"5271","Way of the Hundred Fists","Fists of Fury"
"5272","Sweeping Wind","Inner Storm"
"5273","Epiphany","Desert Shroud"
"5274","Dashing Strike","Radiance"
"5275","Breath of Heaven","Infused with Light"
"5276","Mantra of Conviction","Annihilation"
"5277","Seize the Initiative","Passive"
"5278","Alacrity","Passive"
"5279","Beacon of Ytar","Passive"
"5280","Harmony","Passive"
"5281","Fists of Thunder","Quickening"
"5282","Breath of Heaven","Infused with Light"
"5283","Dashing Strike","Way of the Falling Star"
"5284","Mantra of Conviction","Overawe"
"5285","Sweeping Wind","Inner Storm"
"5286","Epiphany","Desert Shroud"
"5287","Beacon of Ytar","Passive"
"5288","Alacrity","Passive"
"5289","Harmony","Passive"
"5290","Seize the Initiative","Passive"
"5291","Way of the Hundred Fists","Fists of Fury"
"5292","Dashing Strike","Radiance"
"5293","Breath of Heaven","Infused with Light"
"5294","Mantra of Salvation","Agility"
"5295","Sweeping Wind","Inner Storm"
"5296","Epiphany","Desert Shroud"
"5297","Seize the Initiative","Passive"
"5298","Alacrity","Passive"
"5299","Beacon of Ytar","Passive"
"5300","Harmony","Passive"
"5301","Way of the Hundred Fists","Fists of Fury"
"5302","Dashing Strike","Radiance"
"5303","Mantra of Salvation","Agility"
"5304","Sweeping Wind","Inner Storm"
"5305","Breath of Heaven","Infused with Light"
"5306","Epiphany","Desert Shroud"
"5307","Beacon of Ytar","Passive"
"5308","Harmony","Passive"
"5309","Alacrity","Passive"
"5310","Seize the Initiative","Passive"
"5311","Way of the Hundred Fists","Fists of Fury"
"5312","Breath of Heaven","Infused with Light"
"5313","Dashing Strike","Blinding Speed"
"5314","Sweeping Wind","Inner Storm"
"5315","Mantra of Conviction","Overawe"
"5316","Epiphany","Desert Shroud"
"5317","Harmony","Passive"
"5318","Beacon of Ytar","Passive"
"5319","Near Death Experience","Passive"
"5320","Sixth Sense","Passive"
"5321","Way of the Hundred Fists","Fists of Fury"
"5322","Sweeping Wind","Inner Storm"
"5323","Dashing Strike","Blinding Speed"
"5324","Breath of Heaven","Infused with Light"
"5325","Epiphany","Desert Shroud"
"5326","Mantra of Conviction","Annihilation"
"5327","Harmony","Passive"
"5328","Seize the Initiative","Passive"
"5329","Alacrity","Passive"
"5330","Beacon of Ytar","Passive"
"5331","Crippling Wave","Tsunami"
"5332","Mantra of Conviction","Dishearten"
"5333","Inner Sanctuary","Forbidden Palace"
"5334","Serenity","Ascension"
"5335","Cyclone Strike","Implosion"
"5336","Epiphany","Insight"
"5337","Sixth Sense","Passive"
"5338","Resolve","Passive"
"5339","Beacon of Ytar","Passive"
"5340","Near Death Experience","Passive"
"5341","Way of the Hundred Fists","Fists of Fury"
"5342","Epiphany","Desert Shroud"
"5343","Mantra of Salvation","Agility"
"5344","Sweeping Wind","Inner Storm"
"5345","Dashing Strike","Radiance"
"5346","Breath of Heaven","Infused with Light"
"5347","Beacon of Ytar","Passive"
"5348","Alacrity","Passive"
"5349","Seize the Initiative","Passive"
"5350","Harmony","Passive"
"5351","Way of the Hundred Fists","Fists of Fury"
"5352","Sweeping Wind","Inner Storm"
"5353","Breath of Heaven","Infused with Light"
"5354","Epiphany","Desert Shroud"
"5355","Dashing Strike","Radiance"
"5356","Mantra of Salvation","Agility"
"5357","Beacon of Ytar","Passive"
"5358","Alacrity","Passive"
"5359","Seize the Initiative","Passive"
"5360","Harmony","Passive"
"5361","Way of the Hundred Fists","Fists of Fury"
"5362","Cyclone Strike","Implosion"
"5363","Epiphany","Desert Shroud"
"5364","Inner Sanctuary","Forbidden Palace"
"5365","Serenity","Ascension"
"5366","Mantra of Salvation","Perseverance"
"5367","Sixth Sense","Passive"
"5368","Harmony","Passive"
"5369","Near Death Experience","Passive"
"5370","Beacon of Ytar","Passive"
"5371","Way of the Hundred Fists","Fists of Fury"
"5372","Sweeping Wind","Inner Storm"
"5373","Dashing Strike","Blinding Speed"
"5374","Breath of Heaven","Infused with Light"
"5375","Epiphany","Desert Shroud"
"5376","Mantra of Conviction","Overawe"
"5377","Alacrity","Passive"
"5378","Seize the Initiative","Passive"
"5379","Harmony","Passive"
"5380","Beacon of Ytar","Passive"
"5381","Fists of Thunder","Quickening"
"5382","Dashing Strike","Blinding Speed"
"5383","Epiphany","Desert Shroud"
"5384","Mantra of Salvation","Agility"
"5385","Breath of Heaven","Infused with Light"
"5386","Sweeping Wind","Inner Storm"
"5387","Alacrity","Passive"
"5388","Beacon of Ytar","Passive"
"5389","Harmony","Passive"
"5390","Seize the Initiative","Passive"
"5391","Way of the Hundred Fists","Fists of Fury"
"5392","Breath of Heaven","Infused with Light"
"5393","Dashing Strike","Blinding Speed"
"5394","Epiphany","Desert Shroud"
"5395","Sweeping Wind","Inner Storm"
"5396","Mantra of Salvation","Agility"
"5397","Alacrity","Passive"
"5398","Seize the Initiative","Passive"
"5399","Beacon of Ytar","Passive"
"5400","Sixth Sense","Passive"
"5401","Way of the Hundred Fists","Fists of Fury"
"5402","Wave of Light","Empowered Wave"
"5403","Sweeping Wind","Inner Storm"
"5404","Dashing Strike","Way of the Falling Star"
"5405","Epiphany","Desert Shroud"
"5406","Mantra of Conviction","Annihilation"
"5407","Momentum","Passive"
"5408","Beacon of Ytar","Passive"
"5409","Seize the Initiative","Passive"
"5410","Alacrity","Passive"
"5411","Way of the Hundred Fists","Fists of Fury"
"5412","Sweeping Wind","Cyclone"
"5413","Serenity","Ascension"
"5414","Inner Sanctuary","Forbidden Palace"
"5415","Epiphany","Desert Shroud"
"5416","Mantra of Salvation","Perseverance"
"5417","Harmony","Passive"
"5418","Beacon of Ytar","Passive"
"5419","Sixth Sense","Passive"
"5420","Unity","Passive"
"5421","Fists of Thunder","Quickening"
"5422","Breath of Heaven","Infused with Light"
"5423","Epiphany","Desert Shroud"
"5424","Sweeping Wind","Inner Storm"
"5425","Dashing Strike","Blinding Speed"
"5426","Mantra of Conviction","Overawe"
"5427","Beacon of Ytar","Passive"
"5428","Transcendence","Passive"
"5429","Alacrity","Passive"
"5430","Harmony","Passive"
"5431","Crippling Wave","Breaking Wave"
"5432","Inner Sanctuary","Forbidden Palace"
"5433","Cyclone Strike","Implosion"
"5434","Mantra of Conviction","Dishearten"
"5435","Serenity","Ascension"
"5436","Epiphany","Desert Shroud"
"5437","Beacon of Ytar","Passive"
"5438","Harmony","Passive"
"5439","Near Death Experience","Passive"
"5440","Sixth Sense","Passive"
"5441","Way of the Hundred Fists","Fists of Fury"
"5442","Sweeping Wind","Inner Storm"
"5443","Epiphany","Insight"
"5444","Dashing Strike","Blinding Speed"
"5445","Breath of Heaven","Infused with Light"
"5446","Mantra of Salvation","Agility"
"5447","Seize the Initiative","Passive"
"5448","Alacrity","Passive"
"5449","Beacon of Ytar","Passive"
"5450","Harmony","Passive"
"5451","Way of the Hundred Fists","Fists of Fury"
"5452","Dashing Strike","Radiance"
"5453","Breath of Heaven","Infused with Light"
"5454","Mantra of Salvation","Agility"
"5455","Sweeping Wind","Inner Storm"
"5456","Epiphany","Desert Shroud"
"5457","Beacon of Ytar","Passive"
"5458","Harmony","Passive"
"5459","Seize the Initiative","Passive"
"5460","Alacrity","Passive"
"5461","Way of the Hundred Fists","Fists of Fury"
"5462","Epiphany","Desert Shroud"
"5463","Sweeping Wind","Inner Storm"
"5464","Dashing Strike","Way of the Falling Star"
"5465","Breath of Heaven","Infused with Light"
"5466","Mantra of Salvation","Agility"
"5467","Beacon of Ytar","Passive"
"5468","Seize the Initiative","Passive"
"5469","Alacrity","Passive"
"5470","Harmony","Passive"
"5471","Way of the Hundred Fists","Fists of Fury"
"5472","Dashing Strike","Radiance"
"5473","Breath of Heaven","Infused with Light"
"5474","Sweeping Wind","Inner Storm"
"5475","Mantra of Conviction","Overawe"
"5476","Epiphany","Desert Shroud"
"5477","Harmony","Passive"
"5478","Alacrity","Passive"
"5479","Seize the Initiative","Passive"
"5480","Beacon of Ytar","Passive"
"5481","Crippling Wave","Breaking Wave"
"5482","Cyclone Strike","Implosion"
"5483","Serenity","Ascension"
"5484","Inner Sanctuary","Forbidden Palace"
"5485","Mantra of Conviction","Overawe"
