"","Spell","Rune"
"4360","Berserker Rage","Passive"
"4361","Call of the Ancients","The Council Rises"
"4362","Frenzy","Maniac"
"4363","Ignore Pain","Ignorance is Bliss"
"4364","Battle Rage","Bloodshed"
"4365","Furious Charge","Battering Ram"
"4366","Wrath of the Berserker","Insanity"
"4367","Berserker Rage","Passive"
"4368","Ruthless","Passive"
"4369","Rampage","Passive"
"4370","Boon of Bul-Kathos","Passive"
"4371","Frenzy","Maniac"
"4372","Sprint","Run Like the Wind"
"4373","Hammer of the Ancients","Smash"
"4374","Rend","Blood Lust"
"4375","Wrath of the Berserker","Thrive on Chaos"
"4376","Battle Rage","Into the Fray"
"4377","Ruthless","Passive"
"4378","Weapons Master","Passive"
"4379","Tough as Nails","Passive"
"4380",NA,"Passive"
"4381","Furious Charge","Battering Ram"
"4382","War Cry","Impunity"
"4383","Ignore Pain","Ignorance is Bliss"
"4384","Battle Rage","Bloodshed"
"4385","Call of the Ancients","The Council Rises"
"4386","Wrath of the Berserker","Insanity"
"4387","Berserker Rage","Passive"
"4388","Ruthless","Passive"
"4389","Rampage","Passive"
"4390","Boon of Bul-Kathos","Passive"
"4391","Call of the Ancients","The Council Rises"
"4392","Furious Charge","Merciless Assault"
"4393","Battle Rage","Bloodshed"
"4394","War Cry","Impunity"
"4395","Sprint","Forced March"
"4396","Wrath of the Berserker","Insanity"
"4397","Rampage","Passive"
"4398","Berserker Rage","Passive"
"4399","Boon of Bul-Kathos","Passive"
"4400","Ruthless","Passive"
"4401","Frenzy","Maniac"
"4402","Furious Charge","Battering Ram"
"4403","Battle Rage","Bloodshed"
"4404","Wrath of the Berserker","Insanity"
"4405","Ignore Pain","Ignorance is Bliss"
"4406","Call of the Ancients","The Council Rises"
"4407","Berserker Rage","Passive"
"4408","Ruthless","Passive"
"4409","Boon of Bul-Kathos","Passive"
"4410","Rampage","Passive"
"4411","Ground Stomp","Wrenching Smash"
"4412","Furious Charge","Merciless Assault"
"4413","Wrath of the Berserker","Insanity"
"4414","Overpower","Killing Spree"
"4415","War Cry","Impunity"
"4416","Battle Rage","Bloodshed"
"4417","Rampage","Passive"
"4418","Berserker Rage","Passive"
"4419","Brawler","Passive"
"4420","Boon of Bul-Kathos","Passive"
"4421","Call of the Ancients","The Council Rises"
"4422","Furious Charge","Merciless Assault"
"4423","Battle Rage","Bloodshed"
"4424","Sprint","Marathon"
"4425","Wrath of the Berserker","Insanity"
"4426","War Cry","Impunity"
"4427","Ruthless","Passive"
"4428","Boon of Bul-Kathos","Passive"
"4429","Rampage","Passive"
"4430","Berserker Rage","Passive"
"4431","Call of the Ancients","Together as One"
"4432","Furious Charge","Merciless Assault"
"4433","Ignore Pain","Ignorance is Bliss"
"4434","Battle Rage","Bloodshed"
"4435","War Cry","Impunity"
"4436","Wrath of the Berserker","Insanity"
"4437","Ruthless","Passive"
"4438","Rampage","Passive"
"4439","Berserker Rage","Passive"
"4440","Boon of Bul-Kathos","Passive"
"4441","Call of the Ancients","The Council Rises"
"4442","Furious Charge","Merciless Assault"
"4443","Sprint","Marathon"
"4444","Battle Rage","Bloodshed"
"4445","War Cry","Impunity"
"4446","Wrath of the Berserker","Insanity"
"4447","Ruthless","Passive"
"4448","Boon of Bul-Kathos","Passive"
"4449","Rampage","Passive"
"4450","Berserker Rage","Passive"
"4451","Furious Charge","Merciless Assault"
"4452","Battle Rage","Bloodshed"
"4453","Ignore Pain","Iron Hide"
"4454","War Cry","Impunity"
"4455","Call of the Ancients","The Council Rises"
"4456","Wrath of the Berserker","Insanity"
"4457","Ruthless","Passive"
"4458","Berserker Rage","Passive"
"4459","Rampage","Passive"
"4460","Boon of Bul-Kathos","Passive"
"4461","Ground Stomp","Wrenching Smash"
"4462","Furious Charge","Merciless Assault"
"4463","War Cry","Impunity"
"4464","Sprint","Forced March"
"4465","Call of the Ancients","The Council Rises"
"4466","Wrath of the Berserker","Striding Giant"
"4467","Superstition","Passive"
"4468","Rampage","Passive"
"4469","Boon of Bul-Kathos","Passive"
"4470","Berserker Rage","Passive"
"4471","Frenzy","Maniac"
"4472","Whirlwind","Volcanic Eruption"
"4473","Overpower","Killing Spree"
"4474","Battle Rage","Bloodshed"
"4475","War Cry","Impunity"
"4476","Call of the Ancients","The Council Rises"
"4477","Berserker Rage","Passive"
"4478","Ruthless","Passive"
"4479","Superstition","Passive"
"4480","Rampage","Passive"
"4481","Call of the Ancients","Together as One"
"4482","Ground Stomp","Wrenching Smash"
"4483","Ignore Pain","Ignorance is Bliss"
"4484","Battle Rage","Bloodshed"
"4485","Furious Charge","Merciless Assault"
"4486","Wrath of the Berserker","Insanity"
"4487","Berserker Rage","Passive"
"4488","Boon of Bul-Kathos","Passive"
"4489","Rampage","Passive"
"4490","Ruthless","Passive"
"4491","Furious Charge","Merciless Assault"
"4492","Ignore Pain","Contempt for Weakness"
"4493","Overpower","Killing Spree"
"4494","Wrath of the Berserker","Insanity"
"4495","War Cry","Impunity"
"4496","Battle Rage","Bloodshed"
"4497","Berserker Rage","Passive"
"4498","Ruthless","Passive"
"4499","Rampage","Passive"
"4500","Brawler","Passive"
"4501","Frenzy","Maniac"
"4502","Furious Charge","Battering Ram"
"4503","Battle Rage","Bloodshed"
"4504","Sprint","Marathon"
"4505","Call of the Ancients","The Council Rises"
"4506","Wrath of the Berserker","Insanity"
"4507","Berserker Rage","Passive"
"4508","Brawler","Passive"
"4509","Rampage","Passive"
"4510","Ruthless","Passive"
"4511","Ground Stomp","Wrenching Smash"
"4512","Furious Charge","Merciless Assault"
"4513","Wrath of the Berserker","Insanity"
"4514","Call of the Ancients","The Council Rises"
"4515","Ignore Pain","Ignorance is Bliss"
"4516","Battle Rage","Bloodshed"
"4517","Ruthless","Passive"
"4518","Boon of Bul-Kathos","Passive"
"4519","Berserker Rage","Passive"
"4520","Rampage","Passive"
"4521","Frenzy","Maniac"
"4522","Furious Charge","Merciless Assault"
"4523","Wrath of the Berserker","Insanity"
"4524","War Cry","Impunity"
"4525","Sprint","Run Like the Wind"
"4526","Call of the Ancients","The Council Rises"
"4527","Boon of Bul-Kathos","Passive"
"4528","Ruthless","Passive"
"4529","Rampage","Passive"
"4530","Berserker Rage","Passive"
"4531","Ground Stomp","Wrenching Smash"
"4532","Call of the Ancients","The Council Rises"
"4533","Ignore Pain","Ignorance is Bliss"
"4534","Battle Rage","Bloodshed"
"4535","Furious Charge","Merciless Assault"
"4536","Wrath of the Berserker","Insanity"
"4537","Weapons Master","Passive"
"4538","Brawler","Passive"
"4539","Rampage","Passive"
"4540","Berserker Rage","Passive"
"4541","Furious Charge","Merciless Assault"
"4542","War Cry","Impunity"
"4543","Ignore Pain","Ignorance is Bliss"
"4544","Wrath of the Berserker","Insanity"
"4545","Battle Rage","Bloodshed"
"4546","Call of the Ancients","The Council Rises"
"4547","Berserker Rage","Passive"
"4548","Rampage","Passive"
"4549","Boon of Bul-Kathos","Passive"
"4550","Ruthless","Passive"
"4551","Call of the Ancients","The Council Rises"
"4552","Furious Charge","Battering Ram"
"4553","Battle Rage","Bloodshed"
"4554","Ignore Pain","Contempt for Weakness"
"4555","War Cry","Impunity"
"4556","Wrath of the Berserker","Insanity"
"4557","Boon of Bul-Kathos","Passive"
"4558","Superstition","Passive"
"4559","Berserker Rage","Passive"
"4560","Rampage","Passive"
"4561","Frenzy","Maniac"
"4562","Furious Charge","Battering Ram"
"4563","Ignore Pain","Ignorance is Bliss"
"4564","Battle Rage","Bloodshed"
"4565","Wrath of the Berserker","Insanity"
"4566","Call of the Ancients","The Council Rises"
"4567","Berserker Rage","Passive"
"4568","Superstition","Passive"
"4569","Boon of Bul-Kathos","Passive"
"4570","Rampage","Passive"
"4571","Frenzy","Maniac"
"4572","Furious Charge","Battering Ram"
"4573","War Cry","Impunity"
"4574","Battle Rage","Bloodshed"
"4575","Call of the Ancients","The Council Rises"
"4576","Wrath of the Berserker","Insanity"
"4577","Superstition","Passive"
"4578","Ruthless","Passive"
"4579","Berserker Rage","Passive"
"4580","Boon of Bul-Kathos","Passive"
"4581","Call of the Ancients","The Council Rises"
"4582","Overpower","Killing Spree"
"4583","War Cry","Impunity"
"4584","Battle Rage","Bloodshed"
"4585","Furious Charge","Stamina"
"4586","Wrath of the Berserker","Insanity"
"4587","Boon of Bul-Kathos","Passive"
"4588","Ruthless","Passive"
"4589","Berserker Rage","Passive"
"4590","Weapons Master","Passive"
"4591","Furious Charge","Battering Ram"
"4592","War Cry","Impunity"
"4593","Wrath of the Berserker","Insanity"
"4594","Ignore Pain","Iron Hide"
"4595","Battle Rage","Bloodshed"
"4596","Call of the Ancients","The Council Rises"
"4597","Berserker Rage","Passive"
"4598","Boon of Bul-Kathos","Passive"
"4599","Ruthless","Passive"
"4600","Rampage","Passive"
"4601","Ground Stomp","Wrenching Smash"
"4602","Furious Charge","Stamina"
"4603","Wrath of the Berserker","Insanity"
"4604","War Cry","Impunity"
"4605","Battle Rage","Bloodshed"
"4606","Call of the Ancients","The Council Rises"
"4607","Rampage","Passive"
"4608","Berserker Rage","Passive"
"4609","Boon of Bul-Kathos","Passive"
"4610","Ruthless","Passive"
"4611","Furious Charge","Merciless Assault"
"4612","Call of the Ancients","The Council Rises"
"4613","Sprint","Run Like the Wind"
"4614","War Cry","Veteran's Warning"
"4615","Battle Rage","Bloodshed"
"4616","Wrath of the Berserker","Insanity"
"4617","Brawler","Passive"
"4618","Boon of Bul-Kathos","Passive"
"4619","Rampage","Passive"
"4620","Berserker Rage","Passive"
"4621","Frenzy","Maniac"
"4622","Furious Charge","Battering Ram"
"4623","Battle Rage","Bloodshed"
"4624","Call of the Ancients","The Council Rises"
"4625","Ignore Pain","Iron Hide"
"4626","Wrath of the Berserker","Insanity"
"4627","Berserker Rage","Passive"
"4628","Rampage","Passive"
"4629","Ruthless","Passive"
"4630","Boon of Bul-Kathos","Passive"
"4631","Call of the Ancients","The Council Rises"
"4632","Battle Rage","Bloodshed"
"4633","Ignore Pain","Ignorance is Bliss"
"4634","Ground Stomp","Wrenching Smash"
"4635","Furious Charge","Merciless Assault"
"4636","Wrath of the Berserker","Insanity"
"4637","Ruthless","Passive"
"4638","Rampage","Passive"
"4639","Boon of Bul-Kathos","Passive"
"4640","Berserker Rage","Passive"
"4641","Avalanche","Snow-Capped Mountain"
"4642","Wrath of the Berserker","Insanity"
"4643","Furious Charge","Battering Ram"
"4644","Battle Rage","Bloodshed"
"4645","Call of the Ancients","The Council Rises"
"4646","Ignore Pain","Iron Hide"
"4647","Brawler","Passive"
"4648","Berserker Rage","Passive"
"4649","Rampage","Passive"
"4650","Boon of Bul-Kathos","Passive"
"4651","Call of the Ancients","The Council Rises"
"4652","Furious Charge","Battering Ram"
"4653","Ignore Pain","Ignorance is Bliss"
"4654","War Cry","Impunity"
"4655","Battle Rage","Bloodshed"
"4656","Wrath of the Berserker","Insanity"
"4657","Berserker Rage","Passive"
"4658","Ruthless","Passive"
"4659","Boon of Bul-Kathos","Passive"
"4660","Rampage","Passive"
"4661","Cleave","Gathering Storm"
"4662","Seismic Slam","Permafrost"
"4663","Avalanche","Tectonic Rift"
"4664","Wrath of the Berserker","Slaughter"
"4665","Leap","Call of Arreat"
"4666","Call of the Ancients","Together as One"
"4667","Rampage","Passive"
"4668","Tough as Nails","Passive"
"4669","Superstition","Passive"
"4670","Unforgiving","Passive"
"4671","Call of the Ancients","The Council Rises"
"4672","War Cry","Impunity"
"4673","Furious Charge","Dreadnought"
"4674","Ignore Pain","Iron Hide"
"4675","Battle Rage","Bloodshed"
"4676","Wrath of the Berserker","Insanity"
"4677","Ruthless","Passive"
"4678","Berserker Rage","Passive"
"4679","Boon of Bul-Kathos","Passive"
"4680","Rampage","Passive"
"4681","Furious Charge","Stamina"
"4682","Sprint","Forced March"
"4683","Battle Rage","Bloodshed"
"4684","War Cry","Impunity"
"4685","Wrath of the Berserker","Insanity"
"4686","Call of the Ancients","The Council Rises"
"4687","Berserker Rage","Passive"
"4688","Boon of Bul-Kathos","Passive"
"4689","Brawler","Passive"
"4690","Rampage","Passive"
"4691","Earthquake","Cave-In"
"4692","Whirlwind","Dust Devils"
"4693","Leap","Call of Arreat"
"4694","Sprint","Run Like the Wind"
"4695","Wrath of the Berserker","Insanity"
"4696","Call of the Ancients","The Council Rises"
"4697","Rampage","Passive"
"4698","Animosity","Passive"
"4699","Unforgiving","Passive"
"4700","Ruthless","Passive"
"4701","Call of the Ancients","The Council Rises"
"4702","Furious Charge","Stamina"
"4703","Ground Stomp","Wrenching Smash"
"4704","Wrath of the Berserker","Insanity"
"4705","Ignore Pain","Iron Hide"
"4706","Battle Rage","Bloodshed"
"4707","Ruthless","Passive"
"4708","Tough as Nails","Passive"
"4709","Berserker Rage","Passive"
"4710","Boon of Bul-Kathos","Passive"
"4711","Frenzy","Maniac"
"4712","Wrath of the Berserker","Insanity"
"4713","Call of the Ancients","The Council Rises"
"4714","Furious Charge","Battering Ram"
"4715","Battle Rage","Bloodshed"
"4716","Sprint","Marathon"
"4717","Boon of Bul-Kathos","Passive"
"4718","Berserker Rage","Passive"
"4719","Rampage","Passive"
"4720","Ruthless","Passive"
"4721","Earthquake","Molten Fury"
"4722","Leap","Death from Above"
"4723","Ground Stomp","Wrenching Smash"
"4724","Battle Rage","Marauder's Rage"
"4725","Call of the Ancients","The Council Rises"
"4726","Wrath of the Berserker","Insanity"
"4727","Berserker Rage","Passive"
"4728","Ruthless","Passive"
"4729","Boon of Bul-Kathos","Passive"
"4730","Rampage","Passive"
"4731","Frenzy","Maniac"
"4732","Rend","Mutilate"
"4733","Leap","Call of Arreat"
"4734","Earthquake","Chilling Earth"
"4735","Battle Rage","Bloodshed"
"4736","Wrath of the Berserker","Insanity"
"4737","Ruthless","Passive"
"4738","Berserker Rage","Passive"
"4739","Rampage","Passive"
"4740","Brawler","Passive"
"4741","Call of the Ancients","The Council Rises"
"4742","Furious Charge","Stamina"
"4743","Ignore Pain","Iron Hide"
"4744","Battle Rage","Bloodshed"
"4745","War Cry","Impunity"
"4746","Wrath of the Berserker","Insanity"
"4747","Rampage","Passive"
"4748","Berserker Rage","Passive"
"4749","Boon of Bul-Kathos","Passive"
"4750","Ruthless","Passive"
"4751","Ground Stomp","Wrenching Smash"
"4752","Ignore Pain","Ignorance is Bliss"
"4753","Battle Rage","Bloodshed"
"4754","Furious Charge","Merciless Assault"
"4755","Wrath of the Berserker","Insanity"
"4756","Call of the Ancients","The Council Rises"
"4757","Rampage","Passive"
"4758","Ruthless","Passive"
"4759","Boon of Bul-Kathos","Passive"
"4760","Berserker Rage","Passive"
"4761","Call of the Ancients","The Council Rises"
"4762","Sprint","Run Like the Wind"
"4763","Furious Charge","Battering Ram"
"4764","Ignore Pain","Iron Hide"
"4765","Battle Rage","Bloodshed"
"4766","Wrath of the Berserker","Insanity"
"4767","Berserker Rage","Passive"
"4768","Rampage","Passive"
"4769","Ruthless","Passive"
"4770","Boon of Bul-Kathos","Passive"
"4771","Call of the Ancients","The Council Rises"
"4772","Furious Charge","Battering Ram"
"4773","Battle Rage","Bloodshed"
"4774","Ignore Pain","Iron Hide"
"4775","War Cry","Impunity"
"4776","Wrath of the Berserker","Insanity"
"4777","Ruthless","Passive"
"4778","Berserker Rage","Passive"
"4779","Boon of Bul-Kathos","Passive"
"4780","Rampage","Passive"
"4781","Call of the Ancients","The Council Rises"
"4782","Furious Charge","Merciless Assault"
"4783","Sprint","Run Like the Wind"
"4784","Battle Rage","Bloodshed"
"4785","War Cry","Impunity"
"4786","Wrath of the Berserker","Insanity"
"4787","Boon of Bul-Kathos","Passive"
"4788","Rampage","Passive"
"4789","Berserker Rage","Passive"
"4790","Ruthless","Passive"
"4791","Ground Stomp","Wrenching Smash"
"4792","Wrath of the Berserker","Insanity"
"4793","War Cry","Impunity"
"4794","Furious Charge","Stamina"
"4795","Battle Rage","Bloodshed"
"4796","Sprint","Run Like the Wind"
"4797","Rampage","Passive"
"4798","Brawler","Passive"
"4799","Ruthless","Passive"
"4800","Berserker Rage","Passive"
"4801","Call of the Ancients","The Council Rises"
"4802","Battle Rage","Bloodshed"
"4803","War Cry","Invigorate"
"4804","Ignore Pain","Iron Hide"
"4805","Furious Charge","Stamina"
"4806","Wrath of the Berserker","Insanity"
"4807","Berserker Rage","Passive"
"4808","Ruthless","Passive"
"4809","Rampage","Passive"
"4810","Boon of Bul-Kathos","Passive"
"4811","Seismic Slam","Shattered Ground"
"4812","Wrath of the Berserker","Insanity"
"4813","Call of the Ancients","The Council Rises"
"4814","Leap","Death from Above"
"4815","Sprint","Marathon"
"4816","Earthquake","Molten Fury"
"4817","Boon of Bul-Kathos","Passive"
"4818","Rampage","Passive"
"4819","Ruthless","Passive"
"4820","Earthen Might","Passive"
"4821","Call of the Ancients","The Council Rises"
"4822","Furious Charge","Merciless Assault"
"4823","Battle Rage","Bloodshed"
"4824","War Cry","Impunity"
"4825","Sprint","Marathon"
"4826","Wrath of the Berserker","Insanity"
"4827","Berserker Rage","Passive"
"4828","Ruthless","Passive"
"4829","Boon of Bul-Kathos","Passive"
"4830","Rampage","Passive"
"4831","Call of the Ancients","The Council Rises"
"4832","Furious Charge","Battering Ram"
"4833","Sprint","Marathon"
"4834","Wrath of the Berserker","Insanity"
"4835","War Cry","Impunity"
"4836","Battle Rage","Bloodshed"
"4837","Rampage","Passive"
"4838","Boon of Bul-Kathos","Passive"
"4839","Ruthless","Passive"
"4840","Berserker Rage","Passive"
"4841","Call of the Ancients","The Council Rises"
"4842","Wrath of the Berserker","Insanity"
"4843","Ground Stomp","Wrenching Smash"
"4844","Ignore Pain","Iron Hide"
"4845","Furious Charge","Stamina"
"4846","Battle Rage","Bloodshed"
"4847","Boon of Bul-Kathos","Passive"
"4848","Berserker Rage","Passive"
"4849","Rampage","Passive"
"4850","Ruthless","Passive"
"4851","Furious Charge","Stamina"
"4852","Battle Rage","Bloodshed"
"4853","Wrath of the Berserker","Insanity"
"4854","War Cry","Impunity"
"4855","Sprint","Run Like the Wind"
"4856","Call of the Ancients","The Council Rises"
"4857","Boon of Bul-Kathos","Passive"
"4858","Ruthless","Passive"
"4859","Berserker Rage","Passive"
"4860","Rampage","Passive"
"4861","Call of the Ancients","Together as One"
"4862","Furious Charge","Merciless Assault"
"4863","Sprint","Forced March"
"4864","Battle Rage","Bloodshed"
"4865","War Cry","Impunity"
"4866","Wrath of the Berserker","Insanity"
"4867","Boon of Bul-Kathos","Passive"
"4868","Superstition","Passive"
"4869","Berserker Rage","Passive"
"4870","Rampage","Passive"
"4871","Call of the Ancients","The Council Rises"
"4872","Furious Charge","Battering Ram"
"4873","Ignore Pain","Ignorance is Bliss"
"4874","War Cry","Impunity"
"4875","Battle Rage","Bloodshed"
"4876","Wrath of the Berserker","Insanity"
"4877","Berserker Rage","Passive"
"4878","Ruthless","Passive"
"4879","Rampage","Passive"
"4880","Boon of Bul-Kathos","Passive"
"4881","Call of the Ancients","The Council Rises"
"4882","Furious Charge","Stamina"
"4883","Wrath of the Berserker","Insanity"
"4884","Sprint","Forced March"
"4885","Battle Rage","Bloodshed"
"4886","War Cry","Impunity"
"4887","Ruthless","Passive"
"4888","Rampage","Passive"
"4889","Boon of Bul-Kathos","Passive"
"4890","Berserker Rage","Passive"
"4891","Furious Charge","Merciless Assault"
"4892","Wrath of the Berserker","Insanity"
"4893","Sprint","Run Like the Wind"
"4894","War Cry","Impunity"
"4895","Battle Rage","Bloodshed"
"4896","Call of the Ancients","The Council Rises"
"4897","Brawler","Passive"
"4898","Berserker Rage","Passive"
"4899","Ruthless","Passive"
"4900","Boon of Bul-Kathos","Passive"
"4901","Frenzy","Maniac"
"4902","Furious Charge","Battering Ram"
"4903","Wrath of the Berserker","Insanity"
"4904","Call of the Ancients","The Council Rises"
"4905","Battle Rage","Bloodshed"
"4906","Ignore Pain","Ignorance is Bliss"
"4907","Berserker Rage","Passive"
"4908","Ruthless","Passive"
"4909","Boon of Bul-Kathos","Passive"
"4910","Rampage","Passive"
"4911","Furious Charge","Battering Ram"
"4912","Call of the Ancients","The Council Rises"
"4913","War Cry","Impunity"
"4914","Wrath of the Berserker","Insanity"
"4915","Battle Rage","Bloodshed"
"4916","Sprint","Marathon"
"4917","Rampage","Passive"
"4918","Berserker Rage","Passive"
"4919","Boon of Bul-Kathos","Passive"
"4920","Earthen Might","Passive"
"4921","Earthquake","The Mountain's Call"
"4922","Furious Charge","Merciless Assault"
"4923","Battle Rage","Bloodshed"
"4924","Ignore Pain","Iron Hide"
"4925","Wrath of the Berserker","Insanity"
"4926","Call of the Ancients","Together as One"
"4927","Ruthless","Passive"
"4928","Boon of Bul-Kathos","Passive"
"4929","Brawler","Passive"
"4930","Weapons Master","Passive"
"4931","Frenzy","Maniac"
"4932","Furious Charge","Merciless Assault"
"4933","Wrath of the Berserker","Insanity"
"4934","War Cry","Impunity"
"4935","Battle Rage","Bloodshed"
"4936","Call of the Ancients","The Council Rises"
"4937","Ruthless","Passive"
"4938","Berserker Rage","Passive"
"4939","Boon of Bul-Kathos","Passive"
"4940","Rampage","Passive"
"4941","Ground Stomp","Wrenching Smash"
"4942","Ignore Pain","Iron Hide"
"4943","Furious Charge","Stamina"
"4944","Wrath of the Berserker","Insanity"
"4945","Call of the Ancients","The Council Rises"
"4946","Battle Rage","Bloodshed"
"4947","Berserker Rage","Passive"
"4948","Boon of Bul-Kathos","Passive"
"4949","Rampage","Passive"
"4950","Ruthless","Passive"
"4951","Frenzy","Maniac"
"4952","Wrath of the Berserker","Insanity"
"4953","Furious Charge","Battering Ram"
"4954","Ignore Pain","Contempt for Weakness"
"4955","Call of the Ancients","Together as One"
"4956","Battle Rage","Bloodshed"
"4957","Superstition","Passive"
"4958","Boon of Bul-Kathos","Passive"
"4959","Ruthless","Passive"
"4960","Berserker Rage","Passive"
"4961","Frenzy","Maniac"
"4962","Earthquake","Molten Fury"
"4963","Leap","Death from Above"
"4964","War Cry","Impunity"
"4965","Wrath of the Berserker","Insanity"
"4966","Call of the Ancients","The Council Rises"
"4967","Weapons Master","Passive"
"4968","Superstition","Passive"
"4969","Relentless","Passive"
"4970","Berserker Rage","Passive"
"4971","Ground Stomp","Wrenching Smash"
"4972","Furious Charge","Battering Ram"
"4973","Battle Rage","Bloodshed"
"4974","Sprint","Run Like the Wind"
"4975","War Cry","Impunity"
"4976","Wrath of the Berserker","Insanity"
"4977","Boon of Bul-Kathos","Passive"
"4978","Berserker Rage","Passive"
"4979","Rampage","Passive"
"4980","Ruthless","Passive"
"4981","Ground Stomp","Wrenching Smash"
"4982","Battle Rage","Bloodshed"
"4983","Furious Charge","Merciless Assault"
"4984","Sprint","Forced March"
"4985","War Cry","Invigorate"
"4986","Wrath of the Berserker","Striding Giant"
"4987","Rampage","Passive"
"4988","Berserker Rage","Passive"
"4989","Boon of Bul-Kathos","Passive"
"4990","Brawler","Passive"
"4991","Furious Charge","Stamina"
"4992","Earthquake","Cave-In"
"4993","Call of the Ancients","Together as One"
"4994","Battle Rage","Bloodshed"
"4995","Ground Stomp","Wrenching Smash"
"4996","Wrath of the Berserker","Insanity"
"4997","Rampage","Passive"
"4998","Ruthless","Passive"
"4999","Boon of Bul-Kathos","Passive"
"5000","Berserker Rage","Passive"
"5001","Ground Stomp","Wrenching Smash"
"5002","Wrath of the Berserker","Insanity"
"5003","Battle Rage","Bloodshed"
"5004","War Cry","Impunity"
"5005","Sprint","Forced March"
"5006","Furious Charge","Battering Ram"
"5007","Brawler","Passive"
"5008","Rampage","Passive"
"5009","Boon of Bul-Kathos","Passive"
"5010","Berserker Rage","Passive"
"5011","Ground Stomp","Wrenching Smash"
"5012","Furious Charge","Merciless Assault"
"5013","Battle Rage","Bloodshed"
"5014","Ignore Pain","Ignorance is Bliss"
"5015","Call of the Ancients","The Council Rises"
"5016","Wrath of the Berserker","Insanity"
"5017","Rampage","Passive"
"5018","Ruthless","Passive"
"5019","Berserker Rage","Passive"
"5020","Boon of Bul-Kathos","Passive"
"5021","Hammer of the Ancients","Smash"
"5022","Whirlwind","Volcanic Eruption"
"5023","Sprint","Marathon"
"5024","Battle Rage","Into the Fray"
"5025","Wrath of the Berserker","Insanity"
"5026","Call of the Ancients","The Council Rises"
"5027","Tough as Nails","Passive"
"5028","Weapons Master","Passive"
"5029","Superstition","Passive"
"5030","Boon of Bul-Kathos","Passive"
"5031","Call of the Ancients","The Council Rises"
"5032","Wrath of the Berserker","Insanity"
"5033","Furious Charge","Stamina"
"5034","Battle Rage","Bloodshed"
"5035","Ignore Pain","Iron Hide"
"5036","Ground Stomp","Wrenching Smash"
"5037","Weapons Master","Passive"
"5038","Boon of Bul-Kathos","Passive"
"5039","Berserker Rage","Passive"
"5040","Ruthless","Passive"
"5041","Frenzy","Maniac"
"5042","Furious Charge","Stamina"
"5043","War Cry","Impunity"
"5044","Battle Rage","Bloodshed"
"5045","Call of the Ancients","The Council Rises"
"5046","Wrath of the Berserker","Insanity"
"5047","Berserker Rage","Passive"
"5048","Rampage","Passive"
"5049","Boon of Bul-Kathos","Passive"
"5050","Ruthless","Passive"
"5051","Ground Stomp","Wrenching Smash"
"5052","Furious Charge","Merciless Assault"
"5053","Ignore Pain","Ignorance is Bliss"
"5054","Battle Rage","Bloodshed"
"5055","Call of the Ancients","The Council Rises"
"5056","Wrath of the Berserker","Insanity"
"5057","Ruthless","Passive"
"5058","Berserker Rage","Passive"
"5059","Boon of Bul-Kathos","Passive"
"5060","Rampage","Passive"
"5061","Call of the Ancients","The Council Rises"
"5062","Wrath of the Berserker","Insanity"
"5063","Sprint","Marathon"
"5064","Battle Rage","Bloodshed"
"5065","Furious Charge","Battering Ram"
"5066","Ignore Pain","Iron Hide"
"5067","Boon of Bul-Kathos","Passive"
"5068","Rampage","Passive"
"5069","Brawler","Passive"
"5070","Berserker Rage","Passive"
"5071","Call of the Ancients","The Council Rises"
"5072","Furious Charge","Merciless Assault"
"5073","War Cry","Impunity"
"5074","Battle Rage","Bloodshed"
"5075","Wrath of the Berserker","Insanity"
"5076","Overpower","Killing Spree"
"5077","Rampage","Passive"
"5078","Ruthless","Passive"
"5079","Berserker Rage","Passive"
"5080","Boon of Bul-Kathos","Passive"
"5081","Earthquake","Molten Fury"
"5082","Leap","Call of Arreat"
"5083","Ignore Pain","Bravado"
"5084","Sprint","Marathon"
"5085","Call of the Ancients","The Council Rises"
"5086","Wrath of the Berserker","Insanity"
"5087","Weapons Master","Passive"
"5088","Ruthless","Passive"
"5089","Rampage","Passive"
"5090","Boon of Bul-Kathos","Passive"
"5091","Call of the Ancients","The Council Rises"
"5092","Furious Charge","Battering Ram"
"5093","Wrath of the Berserker","Insanity"
"5094","Ignore Pain","Ignorance is Bliss"
"5095","Ground Stomp","Wrenching Smash"
"5096","Battle Rage","Bloodshed"
"5097","Ruthless","Passive"
"5098","Rampage","Passive"
"5099","Berserker Rage","Passive"
"5100","Boon of Bul-Kathos","Passive"
"5101","Furious Charge","Merciless Assault"
"5102","Sprint","Marathon"
"5103","Ignore Pain","Iron Hide"
"5104","Battle Rage","Bloodshed"
"5105","War Cry","Impunity"
"5106","Wrath of the Berserker","Insanity"
"5107","Ruthless","Passive"
"5108","Rampage","Passive"
"5109","Berserker Rage","Passive"
"5110","Brawler","Passive"
"5111","Frenzy","Maniac"
"5112","Furious Charge","Battering Ram"
"5113","Battle Rage","Bloodshed"
"5114","Ignore Pain","Ignorance is Bliss"
"5115","Call of the Ancients","The Council Rises"
"5116","Wrath of the Berserker","Insanity"
"5117","Ruthless","Passive"
"5118","Brawler","Passive"
"5119","Boon of Bul-Kathos","Passive"
"5120","Berserker Rage","Passive"
"5121","Whirlwind","Wind Shear"
"5122","Call of the Ancients","The Council Rises"
"5123","Threatening Shout","Grim Harvest"
"5124","Battle Rage","Marauder's Rage"
