"","Spell","Rune"
"4868","Evocation","Passive"
"4869","Dominance","Passive"
"4870","Illusionist","Passive"
"4871","Blizzard","Apocalypse"
"4872","Hydra","Mammoth Hydra"
"4873","Energy Armor","Pinpoint Barrier"
"4874","Teleport","Wormhole"
"4875","Magic Weapon","Force Weapon"
"4876","Black Hole","Blazar"
"4877","Illusionist","Passive"
"4878","Glass Cannon","Passive"
"4879","Unstable Anomaly","Passive"
"4880","Elemental Exposure","Passive"
"4881","Blizzard","Apocalypse"
"4882","Black Hole","Blazar"
"4883","Teleport","Wormhole"
"4884","Hydra","Mammoth Hydra"
"4885","Energy Armor","Prismatic Armor"
"4886","Magic Weapon","Force Weapon"
"4887","Blur","Passive"
"4888","Illusionist","Passive"
"4889","Unstable Anomaly","Passive"
"4890","Glass Cannon","Passive"
"4891","Black Hole","Blazar"
"4892","Blizzard","Apocalypse"
"4893","Teleport","Safe Passage"
"4894","Hydra","Mammoth Hydra"
"4895","Energy Armor","Prismatic Armor"
"4896","Magic Weapon","Force Weapon"
"4897","Illusionist","Passive"
"4898","Glass Cannon","Passive"
"4899","Unstable Anomaly","Passive"
"4900","Blur","Passive"
"4901","Black Hole","Blazar"
"4902","Magic Weapon","Force Weapon"
"4903","Blizzard","Apocalypse"
"4904","Hydra","Mammoth Hydra"
"4905","Teleport","Wormhole"
"4906","Energy Armor","Prismatic Armor"
"4907","Blur","Passive"
"4908","Unstable Anomaly","Passive"
"4909","Glass Cannon","Passive"
"4910","Illusionist","Passive"
"4911","Blizzard","Apocalypse"
"4912","Teleport","Safe Passage"
"4913","Hydra","Mammoth Hydra"
"4914","Magic Weapon","Force Weapon"
"4915","Energy Armor","Prismatic Armor"
"4916","Familiar","Sparkflint"
"4917","Illusionist","Passive"
"4918","Conflagration","Passive"
"4919","Unstable Anomaly","Passive"
"4920","Blur","Passive"
"4921","Blizzard","Apocalypse"
"4922","Hydra","Mammoth Hydra"
"4923","Black Hole","Blazar"
"4924","Teleport","Calamity"
"4925","Familiar","Arcanot"
"4926","Magic Weapon","Conduit"
"4927","Astral Presence","Passive"
"4928","Elemental Exposure","Passive"
"4929","Glass Cannon","Passive"
"4930","Unstable Anomaly","Passive"
"4931","Electrocute","Arc Lightning"
"4932","Arcane Torrent","Cascade"
"4933","Archon","Improved Archon"
"4934","Familiar","Sparkflint"
"4935","Magic Weapon","Force Weapon"
"4936","Black Hole","Absolute Zero"
"4937","Glass Cannon","Passive"
"4938","Audacity","Passive"
"4939","Unstable Anomaly","Passive"
"4940","Elemental Exposure","Passive"
"4941","Slow Time","Time Warp"
"4942","Blizzard","Apocalypse"
"4943","Teleport","Safe Passage"
"4944","Magic Weapon","Ignite"
"4945","Energy Armor","Prismatic Armor"
"4946","Black Hole","Blazar"
"4947","Illusionist","Passive"
"4948","Glass Cannon","Passive"
"4949","Unstable Anomaly","Passive"
"4950","Blur","Passive"
"4951","Blizzard","Apocalypse"
"4952","Teleport","Wormhole"
"4953","Energy Armor","Pinpoint Barrier"
"4954","Magic Weapon","Force Weapon"
"4955","Black Hole","Blazar"
"4956","Familiar","Sparkflint"
"4957","Illusionist","Passive"
"4958","Glass Cannon","Passive"
"4959","Elemental Exposure","Passive"
"4960","Evocation","Passive"
"4961","Blizzard","Apocalypse"
"4962","Hydra","Mammoth Hydra"
"4963","Teleport","Safe Passage"
"4964","Black Hole","Blazar"
"4965","Magic Weapon","Force Weapon"
"4966","Energy Armor","Force Armor"
"4967","Glass Cannon","Passive"
"4968","Evocation","Passive"
"4969","Illusionist","Passive"
"4970","Unstable Anomaly","Passive"
"4971","Black Hole","Spellsteal"
"4972","Blizzard","Apocalypse"
"4973","Teleport","Calamity"
"4974","Hydra","Mammoth Hydra"
"4975","Magic Weapon","Force Weapon"
"4976","Energy Armor","Force Armor"
"4977","Elemental Exposure","Passive"
"4978","Blur","Passive"
"4979","Unstable Anomaly","Passive"
"4980","Illusionist","Passive"
"4981","Blizzard","Apocalypse"
"4982","Teleport","Wormhole"
"4983","Familiar","Sparkflint"
"4984","Black Hole","Blazar"
"4985","Energy Armor","Pinpoint Barrier"
"4986","Magic Weapon","Force Weapon"
"4987","Power Hungry","Passive"
"4988","Unstable Anomaly","Passive"
"4989","Illusionist","Passive"
"4990","Glass Cannon","Passive"
"4991","Spectral Blade","Flame Blades"
"4992","Magic Weapon","Force Weapon"
"4993","Frost Nova","Bone Chill"
"4994","Black Hole","Blazar"
"4995","Teleport","Wormhole"
"4996","Explosive Blast","Chain Reaction"
"4997","Evocation","Passive"
"4998","Glass Cannon","Passive"
"4999","Audacity","Passive"
"5000","Illusionist","Passive"
"5001","Blizzard","Apocalypse"
"5002","Hydra","Mammoth Hydra"
"5003","Black Hole","Blazar"
"5004","Teleport","Calamity"
"5005","Magic Weapon","Force Weapon"
"5006","Energy Armor","Force Armor"
"5007","Blur","Passive"
"5008","Illusionist","Passive"
"5009","Glass Cannon","Passive"
"5010","Unstable Anomaly","Passive"
"5011","Black Hole","Blazar"
"5012","Hydra","Mammoth Hydra"
"5013","Blizzard","Apocalypse"
"5014","Teleport","Wormhole"
"5015","Magic Weapon","Force Weapon"
"5016","Energy Armor","Prismatic Armor"
"5017","Blur","Passive"
"5018","Unstable Anomaly","Passive"
"5019","Glass Cannon","Passive"
"5020","Illusionist","Passive"
"5021","Blizzard","Apocalypse"
"5022","Black Hole","Blazar"
"5023","Magic Weapon","Force Weapon"
"5024","Energy Armor","Prismatic Armor"
"5025","Familiar","Arcanot"
"5026","Teleport","Calamity"
"5027","Blur","Passive"
"5028","Glass Cannon","Passive"
"5029","Astral Presence","Passive"
"5030","Evocation","Passive"
"5031","Black Hole","Absolute Zero"
"5032","Magic Missile","Glacial Spike"
"5033","Archon","Slow Time"
"5034","Mirror Image","Duplicates"
"5035","Ice Armor","Frozen Storm"
"5036","Familiar","Icicle"
"5037","Audacity","Passive"
"5038","Cold Blooded","Passive"
"5039","Glass Cannon","Passive"
"5040","Evocation","Passive"
"5041","Blizzard","Apocalypse"
"5042","Black Hole","Blazar"
"5043","Magic Weapon","Force Weapon"
"5044","Energy Armor","Prismatic Armor"
"5045","Hydra","Mammoth Hydra"
"5046","Teleport","Safe Passage"
"5047","Glass Cannon","Passive"
"5048","Illusionist","Passive"
"5049","Blur","Passive"
"5050","Unstable Anomaly","Passive"
"5051","Black Hole","Blazar"
"5052","Blizzard","Apocalypse"
"5053","Magic Weapon","Force Weapon"
"5054","Teleport","Calamity"
"5055","Familiar","Sparkflint"
"5056","Energy Armor","Force Armor"
"5057","Astral Presence","Passive"
"5058","Unstable Anomaly","Passive"
"5059","Illusionist","Passive"
"5060","Blur","Passive"
"5061","Blizzard","Apocalypse"
"5062","Black Hole","Spellsteal"
"5063","Hydra","Mammoth Hydra"
"5064","Teleport","Fracture"
"5065","Magic Weapon","Force Weapon"
"5066","Energy Armor","Prismatic Armor"
"5067","Conflagration","Passive"
"5068","Elemental Exposure","Passive"
"5069","Glass Cannon","Passive"
"5070","Illusionist","Passive"
"5071","Blizzard","Apocalypse"
"5072","Teleport","Calamity"
"5073","Magic Weapon","Force Weapon"
"5074","Energy Armor","Prismatic Armor"
"5075","Hydra","Mammoth Hydra"
"5076","Black Hole","Blazar"
"5077","Illusionist","Passive"
"5078","Unstable Anomaly","Passive"
"5079","Blur","Passive"
"5080","Glass Cannon","Passive"
"5081","Blizzard","Apocalypse"
"5082","Hydra","Mammoth Hydra"
"5083","Magic Weapon","Force Weapon"
"5084","Black Hole","Blazar"
"5085","Energy Armor","Force Armor"
"5086","Teleport","Calamity"
"5087","Blur","Passive"
"5088","Glass Cannon","Passive"
"5089","Illusionist","Passive"
"5090","Unstable Anomaly","Passive"
"5091","Blizzard","Apocalypse"
"5092","Familiar","Arcanot"
"5093","Teleport","Wormhole"
"5094","Black Hole","Blazar"
"5095","Magic Weapon","Force Weapon"
"5096","Energy Armor","Prismatic Armor"
"5097","Blur","Passive"
"5098","Unstable Anomaly","Passive"
"5099","Illusionist","Passive"
"5100","Evocation","Passive"
"5101","Hydra","Mammoth Hydra"
"5102","Blizzard","Apocalypse"
"5103","Teleport","Wormhole"
"5104","Black Hole","Blazar"
"5105","Energy Armor","Prismatic Armor"
"5106","Magic Weapon","Force Weapon"
"5107","Illusionist","Passive"
"5108","Glass Cannon","Passive"
"5109","Dominance","Passive"
"5110","Unstable Anomaly","Passive"
"5111","Blizzard","Apocalypse"
"5112","Hydra","Mammoth Hydra"
"5113","Teleport","Wormhole"
"5114","Black Hole","Blazar"
"5115","Ice Armor","Frozen Storm"
"5116","Magic Weapon","Force Weapon"
"5117","Glass Cannon","Passive"
"5118","Illusionist","Passive"
"5119","Elemental Exposure","Passive"
"5120","Blur","Passive"
"5121","Blizzard","Apocalypse"
"5122","Teleport","Safe Passage"
"5123","Black Hole","Blazar"
"5124","Familiar","Sparkflint"
"5125","Magic Weapon","Force Weapon"
"5126","Energy Armor","Prismatic Armor"
"5127","Blur","Passive"
"5128","Elemental Exposure","Passive"
"5129","Glass Cannon","Passive"
"5130","Illusionist","Passive"
"5131","Blizzard","Apocalypse"
"5132","Hydra","Mammoth Hydra"
"5133","Teleport","Calamity"
"5134","Black Hole","Blazar"
"5135","Energy Armor","Force Armor"
"5136","Magic Weapon","Force Weapon"
"5137","Glass Cannon","Passive"
"5138","Blur","Passive"
"5139","Illusionist","Passive"
"5140","Unstable Anomaly","Passive"
"5141","Blizzard","Apocalypse"
"5142","Energy Armor","Prismatic Armor"
"5143","Black Hole","Blazar"
"5144","Hydra","Mammoth Hydra"
"5145","Teleport","Wormhole"
"5146","Magic Weapon","Force Weapon"
"5147","Illusionist","Passive"
"5148","Unstable Anomaly","Passive"
"5149","Glass Cannon","Passive"
"5150","Evocation","Passive"
"5151","Power Hungry","Blur"
"5152","Evocation","Glass Cannon"
"5153",NA,NA
"5154",NA,NA
"5155",NA,NA
"5156",NA,NA
"5157",NA,"Passive"
"5158",NA,"Passive"
"5159",NA,"Passive"
"5160",NA,"Passive"
"5161","Blizzard","Apocalypse"
"5162","Familiar","Sparkflint"
"5163","Energy Armor","Prismatic Armor"
"5164","Magic Weapon","Force Weapon"
"5165","Teleport","Safe Passage"
"5166","Black Hole","Blazar"
"5167","Unstable Anomaly","Passive"
"5168","Blur","Passive"
"5169","Illusionist","Passive"
"5170","Glass Cannon","Passive"
"5171","Wave of Force","Heat Wave"
"5172","Magic Weapon","Force Weapon"
"5173","Black Hole","Spellsteal"
"5174","Ice Armor","Frozen Storm"
"5175","Teleport","Wormhole"
"5176","Explosive Blast","Chain Reaction"
"5177","Audacity","Passive"
"5178","Elemental Exposure","Passive"
"5179","Evocation","Passive"
"5180","Glass Cannon","Passive"
"5181","Blizzard","Apocalypse"
"5182","Slow Time","Time Warp"
"5183","Teleport","Wormhole"
"5184","Black Hole","Blazar"
"5185","Magic Weapon","Force Weapon"
"5186","Energy Armor","Pinpoint Barrier"
"5187","Elemental Exposure","Passive"
"5188","Blur","Passive"
"5189","Illusionist","Passive"
"5190","Glass Cannon","Passive"
"5191","Arcane Torrent","Cascade"
"5192","Slow Time","Point of No Return"
"5193","Black Hole","Spellsteal"
"5194","Teleport","Fracture"
"5195","Magic Weapon","Force Weapon"
"5196","Energy Armor","Pinpoint Barrier"
"5197","Astral Presence","Passive"
"5198","Temporal Flux","Passive"
"5199","Unwavering Will","Passive"
"5200","Audacity","Passive"
"5201","Blizzard","Apocalypse"
"5202","Black Hole","Blazar"
"5203","Magic Weapon","Force Weapon"
"5204","Hydra","Mammoth Hydra"
"5205","Energy Armor","Prismatic Armor"
"5206","Teleport","Calamity"
"5207","Unstable Anomaly","Passive"
"5208","Illusionist","Passive"
"5209","Elemental Exposure","Passive"
"5210","Blur","Passive"
"5211","Blizzard","Apocalypse"
"5212","Teleport","Wormhole"
"5213","Magic Weapon","Force Weapon"
"5214","Hydra","Mammoth Hydra"
"5215","Energy Armor","Prismatic Armor"
"5216","Black Hole","Blazar"
"5217","Blur","Passive"
"5218","Unstable Anomaly","Passive"
"5219","Glass Cannon","Passive"
"5220","Illusionist","Passive"
"5221","Hydra","Mammoth Hydra"
"5222","Energy Twister","Gale Force"
"5223","Energy Armor","Prismatic Armor"
"5224","Blizzard","Apocalypse"
"5225","Familiar","Sparkflint"
"5226","Magic Weapon","Force Weapon"
"5227","Unstable Anomaly","Passive"
"5228","Blur","Passive"
"5229","Glass Cannon","Passive"
"5230","Astral Presence","Passive"
"5231","Magic Missile","Conflagrate"
"5232","Meteor","Molten Impact"
"5233","Black Hole","Blazar"
"5234","Teleport","Wormhole"
"5235","Magic Weapon","Force Weapon"
"5236","Energy Armor","Energy Tap"
"5237","Illusionist","Passive"
"5238","Astral Presence","Passive"
"5239","Evocation","Passive"
"5240","Glass Cannon","Passive"
"5241","Electrocute","Forked Lightning"
"5242","Slow Time","Point of No Return"
"5243","Teleport","Wormhole"
"5244","Hydra","Mammoth Hydra"
"5245","Magic Weapon","Force Weapon"
"5246","Energy Armor","Force Armor"
"5247","Arcane Dynamo","Passive"
"5248","Glass Cannon","Passive"
"5249","Illusionist","Passive"
"5250","Unstable Anomaly","Passive"
"5251","Blizzard","Apocalypse"
"5252","Hydra","Mammoth Hydra"
"5253","Black Hole","Blazar"
"5254","Teleport","Wormhole"
"5255","Magic Weapon","Force Weapon"
"5256","Energy Armor","Prismatic Armor"
"5257","Unstable Anomaly","Passive"
"5258","Glass Cannon","Passive"
"5259","Blur","Passive"
"5260","Illusionist","Passive"
"5261","Blizzard","Apocalypse"
"5262","Black Hole","Blazar"
"5263","Teleport","Wormhole"
"5264","Familiar","Sparkflint"
"5265","Magic Weapon","Force Weapon"
"5266","Energy Armor","Pinpoint Barrier"
"5267","Glass Cannon","Passive"
"5268","Unstable Anomaly","Passive"
"5269","Audacity","Passive"
"5270","Unwavering Will","Passive"
"5271","Blizzard","Apocalypse"
"5272","Teleport","Safe Passage"
"5273","Black Hole","Blazar"
"5274","Hydra","Mammoth Hydra"
"5275","Magic Weapon","Force Weapon"
"5276","Energy Armor","Prismatic Armor"
"5277","Blur","Passive"
"5278","Unstable Anomaly","Passive"
"5279","Glass Cannon","Passive"
"5280","Illusionist","Passive"
"5281","Black Hole","Blazar"
"5282","Hydra","Mammoth Hydra"
"5283","Teleport","Safe Passage"
"5284","Blizzard","Apocalypse"
"5285","Magic Weapon","Force Weapon"
"5286","Energy Armor","Prismatic Armor"
"5287","Blur","Passive"
"5288","Illusionist","Passive"
"5289","Evocation","Passive"
"5290","Glass Cannon","Passive"
"5291","Teleport","Wormhole"
"5292","Magic Weapon","Force Weapon"
"5293","Blizzard","Apocalypse"
"5294","Black Hole","Blazar"
"5295","Familiar","Sparkflint"
"5296","Energy Armor","Prismatic Armor"
"5297","Glass Cannon","Passive"
"5298","Blur","Passive"
"5299","Illusionist","Passive"
"5300","Unstable Anomaly","Passive"
"5301","Blizzard","Apocalypse"
"5302","Black Hole","Blazar"
"5303","Magic Weapon","Force Weapon"
"5304","Energy Armor","Prismatic Armor"
"5305","Hydra","Mammoth Hydra"
"5306","Teleport","Safe Passage"
"5307","Blur","Passive"
"5308","Elemental Exposure","Passive"
"5309","Illusionist","Passive"
"5310","Unstable Anomaly","Passive"
"5311","Black Hole","Blazar"
"5312","Hydra","Mammoth Hydra"
"5313","Blizzard","Apocalypse"
"5314","Teleport","Safe Passage"
"5315","Magic Weapon","Force Weapon"
"5316","Energy Armor","Prismatic Armor"
"5317","Illusionist","Passive"
"5318","Blur","Passive"
"5319","Unstable Anomaly","Passive"
"5320","Astral Presence","Passive"
"5321","Blizzard","Apocalypse"
"5322","Teleport","Safe Passage"
"5323","Black Hole","Blazar"
"5324","Hydra","Mammoth Hydra"
"5325","Magic Weapon","Force Weapon"
"5326","Energy Armor","Prismatic Armor"
"5327","Blur","Passive"
"5328","Illusionist","Passive"
"5329","Unstable Anomaly","Passive"
"5330","Glass Cannon","Passive"
"5331","Blizzard","Apocalypse"
"5332","Black Hole","Blazar"
"5333","Teleport","Wormhole"
"5334","Familiar","Sparkflint"
"5335","Magic Weapon","Force Weapon"
"5336","Energy Armor","Pinpoint Barrier"
"5337","Conflagration","Passive"
"5338","Glass Cannon","Passive"
"5339","Unstable Anomaly","Passive"
"5340","Illusionist","Passive"
"5341","Blizzard","Apocalypse"
"5342","Black Hole","Blazar"
"5343","Hydra","Mammoth Hydra"
"5344","Magic Weapon","Force Weapon"
"5345","Teleport","Calamity"
"5346","Energy Armor","Prismatic Armor"
"5347","Unstable Anomaly","Passive"
"5348","Evocation","Passive"
"5349","Blur","Passive"
"5350","Glass Cannon","Passive"
"5351","Blizzard","Apocalypse"
"5352","Black Hole","Blazar"
"5353","Teleport","Safe Passage"
"5354","Hydra","Mammoth Hydra"
"5355","Energy Armor","Force Armor"
"5356","Magic Weapon","Force Weapon"
"5357","Evocation","Passive"
"5358","Blur","Passive"
"5359","Unstable Anomaly","Passive"
"5360","Illusionist","Passive"
"5361","Arcane Orb","Scorch"
"5362","Teleport","Safe Passage"
"5363","Hydra","Mammoth Hydra"
"5364","Magic Weapon","Force Weapon"
"5365","Energy Armor","Energy Tap"
"5366","Black Hole","Blazar"
"5367","Blur","Passive"
"5368","Elemental Exposure","Passive"
"5369","Glass Cannon","Passive"
"5370","Illusionist","Passive"
"5371","Blizzard","Apocalypse"
"5372","Teleport","Calamity"
"5373","Black Hole","Blazar"
"5374","Hydra","Mammoth Hydra"
"5375","Energy Armor","Force Armor"
"5376","Magic Weapon","Force Weapon"
"5377","Blur","Passive"
"5378","Unstable Anomaly","Passive"
"5379","Illusionist","Passive"
"5380","Astral Presence","Passive"
"5381","Black Hole","Blazar"
"5382","Blizzard","Apocalypse"
"5383","Teleport","Wormhole"
"5384","Familiar","Sparkflint"
"5385","Magic Weapon","Force Weapon"
"5386","Energy Armor","Prismatic Armor"
"5387","Blur","Passive"
"5388","Glass Cannon","Passive"
"5389","Dominance","Passive"
"5390","Illusionist","Passive"
"5391","Blizzard","Apocalypse"
"5392","Black Hole","Blazar"
"5393","Teleport","Wormhole"
"5394","Hydra","Mammoth Hydra"
"5395","Magic Weapon","Force Weapon"
"5396","Energy Armor","Prismatic Armor"
"5397","Blur","Passive"
"5398","Unstable Anomaly","Passive"
"5399","Astral Presence","Passive"
"5400","Glass Cannon","Passive"
"5401","Blizzard","Apocalypse"
"5402","Hydra","Mammoth Hydra"
"5403","Black Hole","Blazar"
"5404","Teleport","Wormhole"
"5405","Magic Weapon","Force Weapon"
"5406","Energy Armor","Prismatic Armor"
"5407","Blur","Passive"
"5408","Evocation","Passive"
"5409","Unstable Anomaly","Passive"
"5410","Glass Cannon","Passive"
"5411","Blizzard","Apocalypse"
"5412","Black Hole","Spellsteal"
"5413","Energy Armor","Prismatic Armor"
"5414","Magic Weapon","Force Weapon"
"5415","Familiar","Sparkflint"
"5416","Teleport","Calamity"
"5417","Elemental Exposure","Passive"
"5418","Unstable Anomaly","Passive"
"5419","Glass Cannon","Passive"
"5420","Illusionist","Passive"
"5421","Hydra","Mammoth Hydra"
"5422","Blizzard","Apocalypse"
"5423","Black Hole","Blazar"
"5424","Energy Armor","Prismatic Armor"
"5425","Magic Weapon","Force Weapon"
"5426","Teleport","Wormhole"
"5427","Glass Cannon","Passive"
"5428","Blur","Passive"
"5429","Illusionist","Passive"
"5430","Unstable Anomaly","Passive"
"5431","Black Hole","Spellsteal"
"5432","Meteor","Meteor Shower"
"5433","Ice Armor","Frozen Storm"
"5434","Magic Weapon","Conduit"
"5435","Teleport","Wormhole"
"5436","Blizzard","Apocalypse"
"5437","Glass Cannon","Passive"
"5438","Audacity","Passive"
"5439","Dominance","Passive"
"5440","Unstable Anomaly","Passive"
"5441","Hydra","Mammoth Hydra"
"5442","Blizzard","Apocalypse"
"5443","Magic Weapon","Force Weapon"
"5444","Black Hole","Blazar"
"5445","Teleport","Safe Passage"
"5446","Energy Armor","Prismatic Armor"
"5447","Evocation","Passive"
"5448","Blur","Passive"
"5449","Illusionist","Passive"
"5450","Unstable Anomaly","Passive"
"5451","Black Hole","Blazar"
"5452","Energy Armor","Prismatic Armor"
"5453","Blizzard","Apocalypse"
"5454","Hydra","Mammoth Hydra"
"5455","Teleport","Safe Passage"
"5456","Magic Weapon","Force Weapon"
"5457","Illusionist","Passive"
"5458","Unstable Anomaly","Passive"
"5459","Blur","Passive"
"5460","Glass Cannon","Passive"
"5461","Black Hole","Blazar"
"5462","Blizzard","Apocalypse"
"5463","Familiar","Arcanot"
"5464","Teleport","Wormhole"
"5465","Magic Weapon","Force Weapon"
"5466","Storm Armor","Scramble"
"5467","Glass Cannon","Passive"
"5468","Unstable Anomaly","Passive"
"5469","Illusionist","Passive"
"5470","Blur","Passive"
"5471","Hydra","Mammoth Hydra"
"5472","Blizzard","Apocalypse"
"5473","Black Hole","Blazar"
"5474","Magic Weapon","Force Weapon"
"5475","Teleport","Wormhole"
"5476","Energy Armor","Prismatic Armor"
"5477","Illusionist","Passive"
"5478","Blur","Passive"
"5479","Unstable Anomaly","Passive"
"5480","Glass Cannon","Passive"
"5481","Blizzard","Apocalypse"
"5482","Hydra","Mammoth Hydra"
"5483","Magic Weapon","Force Weapon"
"5484","Teleport","Wormhole"
"5485","Black Hole","Event Horizon"
"5486","Energy Armor","Prismatic Armor"
"5487","Unstable Anomaly","Passive"
"5488","Illusionist","Passive"
"5489","Glass Cannon","Passive"
"5490","Blur","Passive"
"5491","Black Hole","Blazar"
"5492","Blizzard","Apocalypse"
"5493","Teleport","Calamity"
"5494","Hydra","Mammoth Hydra"
"5495","Magic Weapon","Force Weapon"
"5496","Energy Armor","Force Armor"
"5497","Blur","Passive"
"5498","Illusionist","Passive"
"5499","Glass Cannon","Passive"
"5500","Unstable Anomaly","Passive"
"5501","Black Hole","Blazar"
"5502","Teleport","Safe Passage"
"5503","Frost Nova","Cold Snap"
"5504","Explosive Blast","Chain Reaction"
"5505","Magic Weapon","Force Weapon"
"5506","Energy Armor","Prismatic Armor"
"5507","Unstable Anomaly","Passive"
"5508","Glass Cannon","Passive"
"5509","Evocation","Passive"
"5510","Audacity","Passive"
"5511","Blizzard","Apocalypse"
"5512","Black Hole","Blazar"
"5513","Magic Weapon","Force Weapon"
"5514","Teleport","Wormhole"
"5515","Energy Armor","Force Armor"
"5516","Familiar","Sparkflint"
"5517","Glass Cannon","Passive"
"5518","Elemental Exposure","Passive"
"5519","Illusionist","Passive"
"5520","Unstable Anomaly","Passive"
"5521","Blizzard","Apocalypse"
"5522","Hydra","Mammoth Hydra"
"5523","Energy Armor","Prismatic Armor"
"5524","Magic Weapon","Force Weapon"
"5525","Teleport","Wormhole"
"5526","Black Hole","Blazar"
"5527","Blur","Passive"
"5528","Illusionist","Passive"
"5529","Glass Cannon","Passive"
"5530","Astral Presence","Passive"
"5531","Blizzard","Apocalypse"
"5532","Hydra","Mammoth Hydra"
"5533","Black Hole","Blazar"
"5534","Teleport","Safe Passage"
"5535","Energy Armor","Prismatic Armor"
"5536","Magic Weapon","Force Weapon"
"5537","Blur","Passive"
"5538","Illusionist","Passive"
"5539","Evocation","Passive"
"5540","Unstable Anomaly","Passive"
"5541","Blizzard","Apocalypse"
"5542","Black Hole","Blazar"
"5543","Hydra","Mammoth Hydra"
"5544","Teleport","Wormhole"
"5545","Magic Weapon","Conduit"
"5546","Energy Armor","Prismatic Armor"
"5547","Blur","Passive"
"5548","Glass Cannon","Passive"
"5549","Illusionist","Passive"
"5550","Unstable Anomaly","Passive"
"5551","Blizzard","Apocalypse"
"5552","Hydra","Mammoth Hydra"
"5553","Black Hole","Blazar"
"5554","Teleport","Wormhole"
"5555","Magic Weapon","Force Weapon"
"5556","Energy Armor","Prismatic Armor"
"5557","Blur","Passive"
"5558","Evocation","Passive"
"5559","Unstable Anomaly","Passive"
"5560","Glass Cannon","Passive"
"5561","Black Hole","Blazar"
"5562","Teleport","Safe Passage"
"5563","Blizzard","Apocalypse"
"5564","Hydra","Mammoth Hydra"
"5565","Magic Weapon","Force Weapon"
"5566","Energy Armor","Prismatic Armor"
"5567","Blur","Passive"
"5568","Glass Cannon","Passive"
"5569","Unstable Anomaly","Passive"
"5570","Illusionist","Passive"
"5571","Black Hole","Blazar"
"5572","Meteor","Comet"
"5573","Teleport","Safe Passage"
"5574","Energy Armor","Prismatic Armor"
"5575","Familiar","Arcanot"
"5576","Magic Weapon","Force Weapon"
"5577","Elemental Exposure","Passive"
"5578","Evocation","Passive"
"5579","Unstable Anomaly","Passive"
"5580","Illusionist","Passive"
"5581","Blizzard","Apocalypse"
"5582","Teleport","Calamity"
"5583","Slow Time","Point of No Return"
"5584","Hydra","Mammoth Hydra"
"5585","Energy Armor","Force Armor"
"5586","Magic Weapon","Force Weapon"
"5587","Glass Cannon","Passive"
"5588","Blur","Passive"
"5589","Unstable Anomaly","Passive"
"5590","Illusionist","Passive"
"5591","Spectral Blade","Wave of Force"
"5592","Static Pulse","Explosive Blast"
"5593","Flash","Teleport"
"5594","Wormhole","Familiar"
"5595","Sparkflint","Energy Armor"
"5596","Prismatic Armor","Elemental Exposure"
"5597","Unstable Anomaly","Passive"
"5598","Audacity","Passive"
"5599","Glass Cannon","Passive"
"5600",NA,"Passive"
"5601","Hydra","Mammoth Hydra"
"5602","Blizzard","Apocalypse"
"5603","Teleport","Safe Passage"
"5604","Slow Time","Point of No Return"
"5605","Magic Weapon","Force Weapon"
"5606","Energy Armor","Prismatic Armor"
"5607","Blur","Passive"
"5608","Glass Cannon","Passive"
"5609","Illusionist","Passive"
"5610","Unstable Anomaly","Passive"
"5611","Hydra","Mammoth Hydra"
"5612","Teleport","Wormhole"
"5613","Blizzard","Apocalypse"
"5614","Black Hole","Spellsteal"
"5615","Slow Time","Point of No Return"
"5616","Magic Weapon","Force Weapon"
"5617","Illusionist","Passive"
"5618","Glass Cannon","Passive"
"5619","Unstable Anomaly","Passive"
"5620","Blur","Passive"
"5621","Blizzard","Apocalypse"
"5622","Hydra","Mammoth Hydra"
"5623","Teleport","Safe Passage"
"5624","Black Hole","Blazar"
"5625","Energy Armor","Prismatic Armor"
"5626","Magic Weapon","Force Weapon"
"5627","Unstable Anomaly","Passive"
"5628","Blur","Passive"
"5629","Dominance","Passive"
"5630","Glass Cannon","Passive"
"5631","Blizzard","Apocalypse"
"5632","Teleport","Safe Passage"
"5633","Hydra","Mammoth Hydra"
"5634","Black Hole","Blazar"
"5635","Energy Armor","Prismatic Armor"
"5636","Magic Weapon","Force Weapon"
"5637","Blur","Passive"
"5638","Illusionist","Passive"
"5639","Glass Cannon","Passive"
"5640","Unstable Anomaly","Passive"
"5641","Spectral Blade","Flame Blades"
"5642","Explosive Blast","Chain Reaction"
"5643","Energy Armor","Pinpoint Barrier"
"5644","Magic Weapon","Force Weapon"
"5645","Familiar","Sparkflint"
"5646","Teleport","Safe Passage"
"5647","Elemental Exposure","Passive"
"5648","Blur","Passive"
"5649","Audacity","Passive"
"5650","Evocation","Passive"
"5651","Blizzard","Apocalypse"
"5652","Teleport","Wormhole"
"5653","Black Hole","Blazar"
"5654","Familiar","Sparkflint"
"5655","Magic Weapon","Force Weapon"
"5656","Storm Armor","Scramble"
"5657","Illusionist","Passive"
"5658","Glass Cannon","Passive"
"5659","Dominance","Passive"
"5660","Evocation","Passive"
"5661","Blizzard","Apocalypse"
"5662","Teleport","Wormhole"
"5663","Black Hole","Blazar"
"5664","Hydra","Mammoth Hydra"
"5665","Magic Weapon","Force Weapon"
"5666","Energy Armor","Prismatic Armor"
"5667","Unstable Anomaly","Passive"
"5668","Elemental Exposure","Passive"
"5669","Glass Cannon","Passive"
"5670","Illusionist","Passive"
"5671","Black Hole","Blazar"
"5672","Teleport","Wormhole"
"5673","Explosive Blast","Chain Reaction"
"5674","Frost Nova","Bone Chill"
