"","Spell","Rune"
"4296","Mantra of Salvation","Perseverance"
"4297","Resolve","Passive"
"4298","Near Death Experience","Passive"
"4299","Sixth Sense","Passive"
"4300","Harmony","Passive"
"4301","Exploding Palm","Shocking Grasp"
"4302","Dashing Strike","Blinding Speed"
"4303","Mystic Ally","Air Ally"
"4304","Mantra of Salvation","Agility"
"4305","Epiphany","Desert Shroud"
"4306","Wave of Light","Pillar of the Ancients"
"4307","Beacon of Ytar","Passive"
"4308","Harmony","Passive"
"4309","Exalted Soul","Passive"
"4310","Near Death Experience","Passive"
"4311","Way of the Hundred Fists","Fists of Fury"
"4312","Dashing Strike","Radiance"
"4313","Mantra of Salvation","Agility"
"4314","Sweeping Wind","Inner Storm"
"4315","Breath of Heaven","Infused with Light"
"4316","Epiphany","Desert Shroud"
"4317","Near Death Experience","Passive"
"4318","Harmony","Passive"
"4319","Beacon of Ytar","Passive"
"4320","Sixth Sense","Passive"
"4321","Wave of Light","Pillar of the Ancients"
"4322","Sweeping Wind","Inner Storm"
"4323","Epiphany","Desert Shroud"
"4324","Dashing Strike","Radiance"
"4325","Mystic Ally","Air Ally"
"4326","Mantra of Salvation","Agility"
"4327","Beacon of Ytar","Passive"
"4328","Harmony","Passive"
"4329","Sixth Sense","Passive"
"4330","Near Death Experience","Passive"
"4331","Way of the Hundred Fists","Fists of Fury"
"4332","Exploding Palm","The Flesh is Weak"
"4333","Dashing Strike","Radiance"
"4334","Cyclone Strike","Wall of Wind"
"4335","Mystic Ally","Fire Ally"
"4336","Sweeping Wind","Inner Storm"
"4337","Seize the Initiative","Passive"
"4338","Alacrity","Passive"
"4339","Relentless Assault","Passive"
"4340","Unity","Passive"
"4341","Crippling Wave","Rising Tide"
"4342","Tempest Rush","Northern Breeze"
"4343","Epiphany","Desert Shroud"
"4344","Sweeping Wind","Inner Storm"
"4345","Mantra of Salvation","Agility"
"4346","Breath of Heaven","Infused with Light"
"4347","Sixth Sense","Passive"
"4348","Beacon of Ytar","Passive"
"4349","Harmony","Passive"
"4350","Near Death Experience","Passive"
"4351","Way of the Hundred Fists","Fists of Fury"
"4352","Sweeping Wind","Inner Storm"
"4353","Mantra of Salvation","Agility"
"4354","Dashing Strike","Radiance"
"4355","Breath of Heaven","Infused with Light"
"4356","Serenity","Peaceful Repose"
"4357","Seize the Initiative","Passive"
"4358","Sixth Sense","Passive"
"4359","Near Death Experience","Passive"
"4360","Harmony","Passive"
"4361","Tempest Rush","Northern Breeze"
"4362","Dashing Strike","Way of the Falling Star"
"4363","Exploding Palm","Strong Spirit"
"4364","Sweeping Wind","Inner Storm"
"4365","Mystic Ally","Air Ally"
"4366","Epiphany","Desert Shroud"
"4367","Near Death Experience","Passive"
"4368","Exalted Soul","Passive"
"4369","Harmony","Passive"
"4370","Beacon of Ytar","Passive"
"4371",NA,NA
"4372",NA,NA
"4373",NA,NA
"4374",NA,NA
"4375",NA,NA
"4376",NA,NA
"4377",NA,NA
"4378",NA,NA
"4379",NA,NA
"4380",NA,NA
"4381",NA,NA
"4382",NA,NA
"4383",NA,NA
"4384",NA,NA
"4385",NA,NA
"4386",NA,NA
"4387",NA,NA
"4388",NA,NA
"4389",NA,NA
"4390",NA,NA
"4391",NA,NA
"4392",NA,NA
"4393",NA,NA
"4394",NA,NA
"4395",NA,NA
"4396",NA,NA
"4397",NA,NA
"4398",NA,NA
"4399",NA,NA
"4400",NA,NA
"4401",NA,NA
"4402",NA,NA
"4403",NA,NA
"4404",NA,NA
"4405",NA,NA
"4406",NA,NA
"4407",NA,NA
"4408",NA,NA
"4409",NA,NA
"4410",NA,NA
"4411",NA,NA
"4412",NA,NA
"4413",NA,NA
"4414",NA,NA
"4415",NA,NA
"4416",NA,NA
"4417",NA,NA
"4418",NA,NA
"4419",NA,NA
"4420",NA,NA
"4421","Way of the Hundred Fists","Windforce Flurry"
"4422","Lashing Tail Kick","Hand of Ytar"
"4423","Sweeping Wind","Inner Storm"
"4424","Serenity","Instant Karma"
"4425","Epiphany","Desert Shroud"
"4426","Mystic Ally","Air Ally"
"4427","Near Death Experience","Passive"
"4428","Chant of Resonance","Passive"
"4429","Exalted Soul","Passive"
"4430","Sixth Sense","Passive"
"4431","Exploding Palm","Shocking Grasp"
"4432","Wave of Light","Pillar of the Ancients"
"4433","Mantra of Salvation","Agility"
"4434","Epiphany","Desert Shroud"
"4435","Mystic Ally","Air Ally"
"4436","Sweeping Wind","Inner Storm"
"4437","Near Death Experience","Passive"
"4438","Harmony","Passive"
"4439","Sixth Sense","Passive"
"4440","Exalted Soul","Passive"
"4441","Fists of Thunder","Quickening"
"4442","Wave of Light","Explosive Light"
"4443","Blinding Flash","Replenishing Light"
"4444","Dashing Strike","Quicksilver"
"4445","Mystic Ally","Air Ally"
"4446","Mantra of Salvation","Hard Target"
"4447","Near Death Experience","Passive"
"4448","Harmony","Passive"
"4449","Sixth Sense","Passive"
"4450","Seize the Initiative","Passive"
"4451","Way of the Hundred Fists","Fists of Fury"
"4452","Dashing Strike","Blinding Speed"
"4453","Epiphany","Desert Shroud"
"4454","Sweeping Wind","Inner Storm"
"4455","Mantra of Salvation","Agility"
"4456","Breath of Heaven","Infused with Light"
"4457","Harmony","Passive"
"4458","Near Death Experience","Passive"
"4459","Beacon of Ytar","Passive"
"4460","Alacrity","Passive"
"4461",NA,NA
"4462",NA,NA
"4463",NA,NA
"4464",NA,NA
"4465",NA,NA
"4466",NA,NA
"4467",NA,NA
"4468",NA,NA
"4469",NA,NA
"4470",NA,NA
"4471","Way of the Hundred Fists","Blazing Fists"
"4472","Epiphany","Desert Shroud"
"4473","Sweeping Wind","Inner Storm"
"4474","Dashing Strike","Radiance"
"4475","Breath of Heaven","Infused with Light"
"4476","Mantra of Healing","Time of Need"
"4477","Harmony","Passive"
"4478","Seize the Initiative","Passive"
"4479","Beacon of Ytar","Passive"
"4480","Near Death Experience","Passive"
"4481","Fists of Thunder","Wind Blast"
"4482","Wave of Light","Shattering Light"
"4483","Mystic Ally","Water Ally"
"4484","Dashing Strike","Barrage"
"4485","Cyclone Strike","Wall of Wind"
"4486","Exploding Palm","Impending Doom"
"4487","Near Death Experience","Passive"
"4488","Exalted Soul","Passive"
"4489","Determination","Passive"
"4490","Harmony","Passive"
"4491","Fists of Thunder","Quickening"
"4492","Wave of Light","Pillar of the Ancients"
"4493","Sweeping Wind","Inner Storm"
"4494","Epiphany","Desert Shroud"
"4495","Dashing Strike","Radiance"
"4496","Mantra of Salvation","Agility"
"4497","Near Death Experience","Passive"
"4498","Beacon of Ytar","Passive"
"4499","Chant of Resonance","Passive"
"4500","Harmony","Passive"
"4501","Way of the Hundred Fists","Fists of Fury"
"4502","Dashing Strike","Blinding Speed"
"4503","Sweeping Wind","Inner Storm"
"4504","Mantra of Healing","Time of Need"
"4505","Breath of Heaven","Infused with Light"
"4506","Epiphany","Desert Shroud"
"4507","Near Death Experience","Passive"
"4508","Sixth Sense","Passive"
"4509","Alacrity","Passive"
"4510","Beacon of Ytar","Passive"
"4511","Wave of Light","Explosive Light"
"4512","Mystic Ally","Air Ally"
"4513","Epiphany","Desert Shroud"
"4514","Dashing Strike","Quicksilver"
"4515","Sweeping Wind","Inner Storm"
"4516","Mantra of Salvation","Agility"
"4517","Harmony","Passive"
"4518","Near Death Experience","Passive"
"4519","Exalted Soul","Passive"
"4520","Unity","Passive"
"4521","Wave of Light","Pillar of the Ancients"
"4522","Sweeping Wind","Inner Storm"
"4523","Dashing Strike","Way of the Falling Star"
"4524","Exploding Palm","Shocking Grasp"
"4525","Mystic Ally","Air Ally"
"4526","Epiphany","Desert Shroud"
"4527","Harmony","Passive"
"4528","Beacon of Ytar","Passive"
"4529","Sixth Sense","Passive"
"4530","Exalted Soul","Passive"
"4531","Fists of Thunder","Quickening"
"4532","Dashing Strike","Quicksilver"
"4533","Exploding Palm","Impending Doom"
"4534","Mystic Ally","Air Ally"
"4535","Cyclone Strike","Implosion"
"4536","Mantra of Salvation","Hard Target"
"4537","Near Death Experience","Passive"
"4538","Resolve","Passive"
"4539","Sixth Sense","Passive"
"4540","Harmony","Passive"
"4541","Way of the Hundred Fists","Fists of Fury"
"4542","Cyclone Strike","Eye of the Storm"
"4543","Sweeping Wind","Master of Wind"
"4544","Dashing Strike","Way of the Falling Star"
"4545","Exploding Palm","Strong Spirit"
"4546","Mantra of Conviction","Dishearten"
"4547","Exalted Soul","Passive"
"4548","Chant of Resonance","Passive"
"4549","Seize the Initiative","Passive"
"4550",NA,"Passive"
"4551","Crippling Wave","Breaking Wave"
"4552","Mantra of Conviction","Overawe"
"4553","Serenity","Ascension"
"4554","Inner Sanctuary","Forbidden Palace"
"4555","Epiphany","Desert Shroud"
"4556","Cyclone Strike","Implosion"
"4557","Beacon of Ytar","Passive"
"4558","Sixth Sense","Passive"
"4559","Harmony","Passive"
"4560","Near Death Experience","Passive"
"4561","Way of the Hundred Fists","Fists of Fury"
"4562","Epiphany","Desert Shroud"
"4563","Breath of Heaven","Infused with Light"
"4564","Dashing Strike","Radiance"
"4565","Sweeping Wind","Inner Storm"
"4566","Mantra of Salvation","Agility"
"4567","Harmony","Passive"
"4568","Sixth Sense","Passive"
"4569","Near Death Experience","Passive"
"4570","Seize the Initiative","Passive"
"4571","Fists of Thunder","Thunderclap"
"4572","Lashing Tail Kick","Scorpion Sting"
"4573","Breath of Heaven","Circle of Life"
"4574","Sweeping Wind","Cyclone"
"4575","Mantra of Salvation","Hard Target"
"4576","Serenity","Instant Karma"
"4577","Near Death Experience","Passive"
"4578","Seize the Initiative","Passive"
"4579","Unity","Passive"
"4580",NA,"Passive"
"4581","Way of the Hundred Fists","Blazing Fists"
"4582","Lashing Tail Kick","Vulture Claw Kick"
"4583","Mystic Ally","Air Ally"
"4584","Cyclone Strike","Soothing Breeze"
"4585","Mantra of Salvation","Agility"
"4586","Sweeping Wind","Inner Storm"
"4587","Harmony","Passive"
"4588","Exalted Soul","Passive"
"4589","Seize the Initiative","Passive"
"4590","Near Death Experience","Passive"
"4591",NA,NA
"4592",NA,NA
"4593",NA,NA
"4594",NA,NA
"4595",NA,NA
"4596",NA,NA
"4597",NA,NA
"4598",NA,NA
"4599",NA,NA
"4600",NA,NA
"4601","Way of the Hundred Fists","Fists of Fury"
"4602","Dashing Strike","Way of the Falling Star"
"4603","Sweeping Wind","Inner Storm"
"4604","Serenity","Peaceful Repose"
"4605","Epiphany","Desert Shroud"
"4606","Mantra of Salvation","Agility"
"4607","Seize the Initiative","Passive"
"4608","Sixth Sense","Passive"
"4609","Near Death Experience","Passive"
"4610","Harmony","Passive"
"4611","Crippling Wave","Tsunami"
"4612","Sweeping Wind","Master of Wind"
"4613","Mystic Ally","Fire Ally"
"4614","Epiphany","Desert Shroud"
"4615","Cyclone Strike","Implosion"
"4616","Mantra of Healing","Time of Need"
"4617","Alacrity","Passive"
"4618","Sixth Sense","Passive"
"4619","Relentless Assault","Passive"
"4620","Near Death Experience","Passive"
"4621","Way of the Hundred Fists","Fists of Fury"
"4622","Exploding Palm","Strong Spirit"
"4623","Dashing Strike","Radiance"
"4624","Mystic Ally","Air Ally"
"4625","Sweeping Wind","Inner Storm"
"4626","Mantra of Salvation","Perseverance"
"4627","Harmony","Passive"
"4628","Beacon of Ytar","Passive"
"4629","Near Death Experience","Passive"
"4630","Seize the Initiative","Passive"
"4631","Wave of Light","Explosive Light"
"4632","Dashing Strike","Radiance"
"4633","Epiphany","Desert Shroud"
"4634","Mystic Ally","Air Ally"
"4635","Sweeping Wind","Inner Storm"
"4636","Mantra of Salvation","Agility"
"4637","Near Death Experience","Passive"
"4638","Exalted Soul","Passive"
"4639","Beacon of Ytar","Passive"
"4640","Harmony","Passive"
"4641","Way of the Hundred Fists","Fists of Fury"
"4642","Dashing Strike","Quicksilver"
"4643","Epiphany","Desert Shroud"
"4644","Mystic Ally","Air Ally"
"4645","Mantra of Healing","Circular Breathing"
"4646","Sweeping Wind","Inner Storm"
"4647","Near Death Experience","Passive"
"4648","Harmony","Passive"
"4649","Beacon of Ytar","Passive"
"4650","Seize the Initiative","Passive"
"4651","Wave of Light","Pillar of the Ancients"
"4652","Dashing Strike","Blinding Speed"
"4653","Epiphany","Desert Shroud"
"4654","Mystic Ally","Air Ally"
"4655","Sweeping Wind","Inner Storm"
"4656","Mantra of Conviction","Dishearten"
"4657","Exalted Soul","Passive"
"4658","Beacon of Ytar","Passive"
"4659","Harmony","Passive"
"4660","Near Death Experience","Passive"
"4661","Way of the Hundred Fists","Fists of Fury"
"4662","Epiphany","Desert Shroud"
"4663","Cyclone Strike","Implosion"
"4664","Sweeping Wind","Inner Storm"
"4665","Mantra of Healing","Time of Need"
"4666","Dashing Strike","Quicksilver"
"4667","Seize the Initiative","Passive"
"4668","Sixth Sense","Passive"
"4669","Harmony","Passive"
"4670","Near Death Experience","Passive"
"4671","Way of the Hundred Fists","Fists of Fury"
"4672","Sweeping Wind","Inner Storm"
"4673","Breath of Heaven","Infused with Light"
"4674","Dashing Strike","Radiance"
"4675","Epiphany","Desert Shroud"
"4676","Mantra of Salvation","Agility"
"4677","Seize the Initiative","Passive"
"4678","Harmony","Passive"
"4679","Near Death Experience","Passive"
"4680","Beacon of Ytar","Passive"
"4681","Fists of Thunder","Thunderclap"
"4682","Wave of Light","Pillar of the Ancients"
"4683","Sweeping Wind","Cyclone"
"4684","Mystic Ally","Enduring Ally"
"4685","Exploding Palm","Shocking Grasp"
"4686","Epiphany","Desert Shroud"
"4687","Exalted Soul","Passive"
"4688","Seize the Initiative","Passive"
"4689","Near Death Experience","Passive"
"4690","Harmony","Passive"
"4691","Way of the Hundred Fists","Hands of Lightning"
"4692","Cyclone Strike","Implosion"
"4693","Dashing Strike","Quicksilver"
"4694","Mystic Ally","Water Ally"
"4695","Wave of Light","Pillar of the Ancients"
"4696","Sweeping Wind","Inner Storm"
"4697","Near Death Experience","Passive"
"4698","Harmony","Passive"
"4699","Sixth Sense","Passive"
"4700","Unity","Passive"
"4701","Deadly Reach","Searing Grasp"
"4702","Epiphany","Inner Fire"
"4703","Mystic Ally","Fire Ally"
"4704","Dashing Strike","Radiance"
"4705","Sweeping Wind","Fire Storm"
"4706","Mantra of Retribution","Retaliation"
"4707","Beacon of Ytar","Passive"
"4708","Alacrity","Passive"
"4709","Near Death Experience","Passive"
"4710","Harmony","Passive"
"4711","Fists of Thunder","Static Charge"
"4712","Exploding Palm","Shocking Grasp"
"4713","Mystic Ally","Air Ally"
"4714","Sweeping Wind","Inner Storm"
"4715","Dashing Strike","Quicksilver"
"4716","Epiphany","Desert Shroud"
"4717","Beacon of Ytar","Passive"
"4718","Near Death Experience","Passive"
"4719","Sixth Sense","Passive"
"4720","Harmony","Passive"
"4721","Wave of Light","Pillar of the Ancients"
"4722","Mystic Ally","Air Ally"
"4723","Epiphany","Desert Shroud"
"4724","Dashing Strike","Radiance"
"4725","Sweeping Wind","Inner Storm"
"4726","Mantra of Salvation","Agility"
"4727","Exalted Soul","Passive"
"4728","Near Death Experience","Passive"
"4729","Chant of Resonance","Passive"
"4730","Harmony","Passive"
"4731","Exploding Palm","Impending Doom"
"4732","Dashing Strike","Quicksilver"
"4733","Wave of Light","Pillar of the Ancients"
"4734","Mystic Ally","Air Ally"
"4735","Sweeping Wind","Inner Storm"
"4736","Epiphany","Desert Shroud"
"4737","Beacon of Ytar","Passive"
"4738","Harmony","Passive"
"4739","Near Death Experience","Passive"
"4740","Sixth Sense","Passive"
"4741","Fists of Thunder","Thunderclap"
"4742","Dashing Strike","Quicksilver"
"4743","Serenity","Peaceful Repose"
"4744","Wave of Light","Pillar of the Ancients"
"4745","Epiphany","Desert Shroud"
"4746","Mantra of Salvation","Agility"
"4747","Near Death Experience","Passive"
"4748","Harmony","Passive"
"4749","Beacon of Ytar","Passive"
"4750","Alacrity","Passive"
"4751",NA,NA
"4752",NA,NA
"4753",NA,NA
"4754",NA,NA
"4755",NA,NA
"4756",NA,NA
"4757",NA,NA
"4758",NA,NA
"4759",NA,NA
"4760",NA,NA
"4761","Wave of Light","Pillar of the Ancients"
"4762","Exploding Palm","Shocking Grasp"
"4763","Sweeping Wind","Inner Storm"
"4764","Dashing Strike","Quicksilver"
"4765","Epiphany","Desert Shroud"
"4766","Mystic Ally","Air Ally"
"4767","Harmony","Passive"
"4768","Beacon of Ytar","Passive"
"4769","Near Death Experience","Passive"
"4770","Sixth Sense","Passive"
"4771","Crippling Wave","Concussion"
"4772","Wave of Light","Explosive Light"
"4773","Inner Sanctuary","Sanctified Ground"
"4774","Serenity","Peaceful Repose"
"4775","Seven-Sided Strike","Incinerate"
"4776","Mantra of Salvation","Hard Target"
"4777","Fleet Footed","Passive"
"4778","Exalted Soul","Passive"
"4779",NA,"Passive"
"4780",NA,"Passive"
"4781","Fists of Thunder","Quickening"
"4782","Wave of Light","Pillar of the Ancients"
"4783","Dashing Strike","Barrage"
"4784","Inner Sanctuary","Forbidden Palace"
"4785","Sweeping Wind","Cyclone"
"4786","Mantra of Healing","Time of Need"
"4787","Harmony","Passive"
"4788","Sixth Sense","Passive"
"4789","Near Death Experience","Passive"
"4790","Resolve","Passive"
"4791","Fists of Thunder","Wind Blast"
"4792","Cyclone Strike","Wall of Wind"
"4793","Exploding Palm","Impending Doom"
"4794","Dashing Strike","Quicksilver"
"4795","Mantra of Healing","Circular Breathing"
"4796","Epiphany","Desert Shroud"
"4797","Chant of Resonance","Passive"
"4798","Near Death Experience","Passive"
"4799","Sixth Sense","Passive"
"4800","Transcendence","Passive"
"4801","Crippling Wave","Rising Tide"
"4802","Wave of Light","Empowered Wave"
"4803","Epiphany","Soothing Mist"
"4804","Dashing Strike","Way of the Falling Star"
"4805","Sweeping Wind","Inner Storm"
"4806","Mantra of Salvation","Hard Target"
"4807","Near Death Experience","Passive"
"4808","Sixth Sense","Passive"
"4809","Harmony","Passive"
"4810","Transcendence","Passive"
"4811","Way of the Hundred Fists","Hands of Lightning"
"4812","Dashing Strike","Way of the Falling Star"
"4813","Epiphany","Desert Shroud"
"4814","Mantra of Salvation","Agility"
"4815","Wave of Light","Pillar of the Ancients"
"4816","Sweeping Wind","Cyclone"
"4817","Near Death Experience","Passive"
"4818","Momentum","Passive"
"4819","Beacon of Ytar","Passive"
"4820","Harmony","Passive"
"4821","Way of the Hundred Fists","Fists of Fury"
"4822","Mystic Ally","Air Ally"
"4823","Epiphany","Desert Shroud"
"4824","Sweeping Wind","Inner Storm"
"4825","Mantra of Salvation","Agility"
"4826","Dashing Strike","Radiance"
"4827","Beacon of Ytar","Passive"
"4828","Seize the Initiative","Passive"
"4829","Alacrity","Passive"
"4830","Harmony","Passive"
"4831","Fists of Thunder","Quickening"
"4832","Wave of Light","Shattering Light"
"4833","Breath of Heaven","Infused with Light"
"4834","Epiphany","Desert Shroud"
"4835","Mantra of Salvation","Agility"
"4836","Serenity","Tranquility"
"4837","Near Death Experience","Passive"
"4838","Beacon of Ytar","Passive"
"4839","Sixth Sense","Passive"
"4840","Harmony","Passive"
"4841","Fists of Thunder","Thunderclap"
"4842","Exploding Palm","Shocking Grasp"
"4843","Dashing Strike","Way of the Falling Star"
"4844","Cyclone Strike","Implosion"
"4845","Sweeping Wind","Inner Storm"
"4846","Mantra of Healing","Circular Breathing"
"4847","Near Death Experience","Passive"
"4848","Sixth Sense","Passive"
"4849","Harmony","Passive"
"4850","Beacon of Ytar","Passive"
"4851","Fists of Thunder","Static Charge"
"4852","Lashing Tail Kick","Scorpion Sting"
"4853","Sweeping Wind","Cyclone"
"4854","Dashing Strike","Quicksilver"
"4855","Epiphany","Desert Shroud"
"4856","Mantra of Salvation","Perseverance"
"4857","Sixth Sense","Passive"
"4858","Harmony","Passive"
"4859","Seize the Initiative","Passive"
"4860","Near Death Experience","Passive"
"4861","Way of the Hundred Fists","Fists of Fury"
"4862","Cyclone Strike","Implosion"
"4863","Dashing Strike","Blinding Speed"
"4864","Sweeping Wind","Inner Storm"
"4865","Mystic Ally","Air Ally"
"4866","Mantra of Salvation","Agility"
"4867","Harmony","Passive"
"4868","Sixth Sense","Passive"
"4869","Near Death Experience","Passive"
"4870","Alacrity","Passive"
"4871","Way of the Hundred Fists","Hands of Lightning"
"4872","Cyclone Strike","Eye of the Storm"
"4873","Epiphany","Insight"
"4874","Dashing Strike","Blinding Speed"
"4875","Seven-Sided Strike","Sustained Attack"
"4876","Mantra of Salvation","Agility"
"4877","Near Death Experience","Passive"
"4878","Seize the Initiative","Passive"
"4879","Sixth Sense","Passive"
"4880","Beacon of Ytar","Passive"
"4881","Crippling Wave","Rising Tide"
"4882","Mystic Ally","Air Ally"
"4883","Epiphany","Desert Shroud"
"4884","Dashing Strike","Quicksilver"
"4885","Wave of Light","Pillar of the Ancients"
"4886","Sweeping Wind","Inner Storm"
"4887","Beacon of Ytar","Passive"
"4888","Near Death Experience","Passive"
"4889","Harmony","Passive"
"4890","Exalted Soul","Passive"
"4891","Exploding Palm","Shocking Grasp"
"4892","Wave of Light","Pillar of the Ancients"
"4893","Epiphany","Desert Shroud"
"4894","Inner Sanctuary","Sanctified Ground"
"4895","Sweeping Wind","Cyclone"
"4896","Mystic Ally","Air Ally"
"4897","Exalted Soul","Passive"
"4898","Harmony","Passive"
"4899","Near Death Experience","Passive"
"4900","Sixth Sense","Passive"
"4901","Fists of Thunder","Static Charge"
"4902","Wave of Light","Pillar of the Ancients"
"4903","Serenity","Instant Karma"
"4904","Dashing Strike","Quicksilver"
"4905","Mystic Ally","Air Ally"
"4906","Epiphany","Desert Shroud"
"4907","Exalted Soul","Passive"
"4908","Harmony","Passive"
"4909","Near Death Experience","Passive"
"4910","Sixth Sense","Passive"
"4911","Wave of Light","Explosive Light"
"4912","Mantra of Salvation","Agility"
"4913","Epiphany","Insight"
"4914","Dashing Strike","Way of the Falling Star"
"4915","Mystic Ally","Air Ally"
"4916","Sweeping Wind","Inner Storm"
"4917","Seize the Initiative","Passive"
"4918","Exalted Soul","Passive"
"4919","Beacon of Ytar","Passive"
"4920","Harmony","Passive"
"4921","Exploding Palm","Shocking Grasp"
"4922","Wave of Light","Pillar of the Ancients"
"4923","Dashing Strike","Quicksilver"
"4924","Serenity","Ascension"
"4925","Mantra of Salvation","Agility"
"4926","Epiphany","Insight"
"4927","Harmony","Passive"
"4928","Near Death Experience","Passive"
"4929","Beacon of Ytar","Passive"
"4930","Momentum","Passive"
"4931","Wave of Light","Pillar of the Ancients"
"4932","Sweeping Wind","Inner Storm"
"4933","Mystic Ally","Air Ally"
"4934","Dashing Strike","Blinding Speed"
"4935","Epiphany","Desert Shroud"
"4936","Mantra of Salvation","Agility"
"4937","Harmony","Passive"
"4938","Beacon of Ytar","Passive"
"4939","Near Death Experience","Passive"
"4940","Unity","Passive"
"4941",NA,NA
"4942",NA,NA
"4943",NA,NA
"4944",NA,NA
"4945",NA,NA
"4946",NA,NA
"4947",NA,NA
"4948",NA,NA
"4949",NA,NA
"4950",NA,NA
"4951","Exploding Palm","Shocking Grasp"
"4952","Wave of Light","Pillar of the Ancients"
"4953","Sweeping Wind","Inner Storm"
"4954","Dashing Strike","Way of the Falling Star"
"4955","Epiphany","Desert Shroud"
"4956","Mystic Ally","Air Ally"
"4957","Harmony","Passive"
"4958","Sixth Sense","Passive"
"4959","Near Death Experience","Passive"
"4960","Beacon of Ytar","Passive"
"4961","Wave of Light","Pillar of the Ancients"
"4962","Dashing Strike","Quicksilver"
"4963","Serenity","Ascension"
"4964","Sweeping Wind","Inner Storm"
"4965","Epiphany","Desert Shroud"
"4966","Mantra of Salvation","Hard Target"
"4967","Exalted Soul","Passive"
"4968","Near Death Experience","Passive"
"4969","Harmony","Passive"
"4970","Sixth Sense","Passive"
"4971","Wave of Light","Pillar of the Ancients"
"4972","Dashing Strike","Blinding Speed"
"4973","Mystic Ally","Air Ally"
"4974","Epiphany","Desert Shroud"
"4975","Exploding Palm","Shocking Grasp"
"4976","Sweeping Wind","Inner Storm"
"4977","Harmony","Passive"
"4978","Sixth Sense","Passive"
"4979","Near Death Experience","Passive"
"4980","Beacon of Ytar","Passive"
"4981",NA,NA
"4982",NA,NA
"4983",NA,NA
"4984",NA,NA
"4985",NA,NA
"4986",NA,NA
"4987",NA,NA
"4988",NA,NA
"4989",NA,NA
"4990",NA,NA
"4991",NA,NA
"4992",NA,NA
"4993",NA,NA
"4994",NA,NA
"4995",NA,NA
"4996",NA,NA
"4997",NA,NA
"4998",NA,NA
"4999",NA,NA
"5000",NA,NA
"5001","Fists of Thunder","Quickening"
"5002","Dashing Strike","Quicksilver"
"5003","Breath of Heaven","Infused with Light"
"5004","Wave of Light","Pillar of the Ancients"
"5005","Epiphany","Desert Shroud"
"5006","Mystic Ally","Air Ally"
"5007","Transcendence","Passive"
"5008","Harmony","Passive"
"5009","Near Death Experience","Passive"
"5010","Beacon of Ytar","Passive"
"5011","Exploding Palm","Impending Doom"
"5012","Tempest Rush","Flurry"
"5013","Dashing Strike","Blinding Speed"
"5014","Mystic Ally","Air Ally"
"5015","Sweeping Wind","Inner Storm"
"5016","Mantra of Salvation","Agility"
"5017","Momentum","Passive"
"5018","Harmony","Passive"
"5019","Resolve","Passive"
"5020","Exalted Soul","Passive"
"5021","Deadly Reach","Scattered Blows"
"5022","Lashing Tail Kick","Scorpion Sting"
"5023","Dashing Strike","Blinding Speed"
"5024","Exploding Palm","Shocking Grasp"
"5025","Sweeping Wind","Cyclone"
"5026","Mantra of Salvation","Agility"
"5027","The Guardian's Path","Passive"
"5028","Sixth Sense","Passive"
"5029","Harmony","Passive"
"5030","Seize the Initiative","Passive"
"5031","Way of the Hundred Fists","Hands of Lightning"
"5032","Wave of Light","Pillar of the Ancients"
"5033","Dashing Strike","Quicksilver"
"5034","Cyclone Strike","Eye of the Storm"
"5035","Sweeping Wind","Inner Storm"
"5036","Mystic Ally","Air Ally"
"5037","Exalted Soul","Passive"
"5038","Harmony","Passive"
"5039","Sixth Sense","Passive"
"5040","Near Death Experience","Passive"
"5041","Way of the Hundred Fists","Fists of Fury"
"5042","Dashing Strike","Blinding Speed"
"5043","Wave of Light","Empowered Wave"
"5044","Mystic Ally","Air Ally"
"5045","Mantra of Retribution","Transgression"
"5046","Epiphany","Desert Shroud"
"5047","Sixth Sense","Passive"
"5048","Near Death Experience","Passive"
"5049","Harmony","Passive"
"5050","Exalted Soul","Passive"
"5051","Wave of Light","Pillar of the Ancients"
"5052","Serenity","Ascension"
"5053","Way of the Hundred Fists","Blazing Fists"
"5054","Epiphany","Desert Shroud"
"5055","Sweeping Wind","Inner Storm"
"5056","Mystic Ally","Air Ally"
"5057","Near Death Experience","Passive"
"5058","Harmony","Passive"
"5059","Unity","Passive"
"5060","Exalted Soul","Passive"
"5061","Wave of Light","Explosive Light"
"5062","Exploding Palm","Shocking Grasp"
"5063","Epiphany","Desert Shroud"
"5064","Dashing Strike","Blinding Speed"
"5065","Sweeping Wind","Inner Storm"
"5066","Mystic Ally","Air Ally"
"5067","Near Death Experience","Passive"
"5068","Sixth Sense","Passive"
"5069","Harmony","Passive"
"5070","Beacon of Ytar","Passive"
"5071","Wave of Light","Pillar of the Ancients"
"5072","Serenity","Ascension"
"5073","Epiphany","Desert Shroud"
"5074","Dashing Strike","Quicksilver"
"5075","Mystic Ally","Air Ally"
"5076","Mantra of Healing","Circular Breathing"
"5077","Harmony","Passive"
"5078","Exalted Soul","Passive"
"5079","Chant of Resonance","Passive"
"5080","Near Death Experience","Passive"
"5081","Way of the Hundred Fists","Fists of Fury"
"5082","Sweeping Wind","Inner Storm"
"5083","Epiphany","Desert Shroud"
"5084","Mystic Ally","Fire Ally"
"5085","Dashing Strike","Radiance"
"5086","Mantra of Salvation","Agility"
"5087","Seize the Initiative","Passive"
"5088","Near Death Experience","Passive"
