"","Spell","Rune"
"5336","Companion","Bat Companion"
"5337","Awareness","Passive"
"5338","Ballistics","Passive"
"5339","Cull the Weak","Passive"
"5340","Custom Engineering","Passive"
"5341","Hungering Arrow","Serrated Arrow"
"5342","Multishot","Arsenal"
"5343","Companion","Wolf Companion"
"5344","Vault","Trail of Cinders"
"5345","Preparation","Punishment"
"5346","Sentry","Spitfire Turret"
"5347","Awareness","Passive"
"5348","Archery","Passive"
"5349","Ballistics","Passive"
"5350","Custom Engineering","Passive"
"5351","Elemental Arrow","Frost Arrow"
"5352","Sentry","Spitfire Turret"
"5353","Vault","Tumble"
"5354","Companion","Wolf Companion"
"5355","Preparation","Punishment"
"5356","Cluster Arrow","Loaded for Bear"
"5357","Custom Engineering","Passive"
"5358","Ballistics","Passive"
"5359","Awareness","Passive"
"5360","Steady Aim","Passive"
"5361","Elemental Arrow","Frost Arrow"
"5362","Cluster Arrow","Maelstrom"
"5363","Vault","Tumble"
"5364","Sentry","Spitfire Turret"
"5365","Multishot","Arsenal"
"5366","Companion","Wolf Companion"
"5367","Awareness","Passive"
"5368","Custom Engineering","Passive"
"5369","Cull the Weak","Passive"
"5370","Ballistics","Passive"
"5371","Cluster Arrow","Loaded for Bear"
"5372","Sentry","Polar Station"
"5373","Vault","Tumble"
"5374","Companion","Wolf Companion"
"5375","Evasive Fire","Focus"
"5376","Preparation","Punishment"
"5377","Awareness","Passive"
"5378","Cull the Weak","Passive"
"5379","Custom Engineering","Passive"
"5380","Archery","Passive"
"5381","Elemental Arrow","Immolation Arrow"
"5382","Multishot","Arsenal"
"5383","Vault","Tumble"
"5384","Sentry","Polar Station"
"5385","Companion","Wolf Companion"
"5386","Preparation","Punishment"
"5387","Cull the Weak","Passive"
"5388","Ballistics","Passive"
"5389","Custom Engineering","Passive"
"5390","Awareness","Passive"
"5391","Chakram","Serpentine"
"5392","Cluster Arrow","Maelstrom"
"5393","Vault","Tumble"
"5394","Sentry","Spitfire Turret"
"5395","Preparation","Punishment"
"5396","Companion","Wolf Companion"
"5397","Custom Engineering","Passive"
"5398","Cull the Weak","Passive"
"5399","Awareness","Passive"
"5400","Ballistics","Passive"
"5401","Evasive Fire","Focus"
"5402","Cluster Arrow","Maelstrom"
"5403","Vault","Tumble"
"5404","Sentry","Polar Station"
"5405","Companion","Wolf Companion"
"5406","Preparation","Punishment"
"5407","Cull the Weak","Passive"
"5408","Archery","Passive"
"5409","Awareness","Passive"
"5410","Ballistics","Passive"
"5411",NA,NA
"5412",NA,NA
"5413",NA,NA
"5414",NA,NA
"5415",NA,NA
"5416",NA,NA
"5417",NA,NA
"5418",NA,NA
"5419",NA,NA
"5420",NA,NA
"5421","Evasive Fire","Focus"
"5422","Cluster Arrow","Maelstrom"
"5423","Preparation","Punishment"
"5424","Vault","Tumble"
"5425","Sentry","Polar Station"
"5426","Companion","Wolf Companion"
"5427","Custom Engineering","Passive"
"5428","Steady Aim","Passive"
"5429","Ballistics","Passive"
"5430","Awareness","Passive"
"5431","Chakram","Razor Disk"
"5432","Marked for Death","Contagion"
"5433","Shadow Power","Gloom"
"5434","Vault","Rattling Roll"
"5435","Sentry","Guardian Turret"
"5436","Companion","Wolf Companion"
"5437","Awareness","Passive"
"5438","Cull the Weak","Passive"
"5439","Perfectionist","Passive"
"5440","Custom Engineering","Passive"
"5441","Elemental Arrow","Frost Arrow"
"5442","Sentry","Spitfire Turret"
"5443","Smoke Screen","Healing Vapors"
"5444","Vault","Tumble"
"5445","Cluster Arrow","Maelstrom"
"5446","Companion","Wolf Companion"
"5447","Steady Aim","Passive"
"5448","Awareness","Passive"
"5449","Ballistics","Passive"
"5450","Custom Engineering","Passive"
"5451","Evasive Fire","Focus"
"5452","Cluster Arrow","Maelstrom"
"5453","Vault","Tumble"
"5454","Sentry","Polar Station"
"5455","Preparation","Punishment"
"5456","Companion","Wolf Companion"
"5457","Awareness","Passive"
"5458","Custom Engineering","Passive"
"5459","Ballistics","Passive"
"5460","Steady Aim","Passive"
"5461","Strafe","Demolition"
"5462","Fan of Knives","Fan of Daggers"
"5463","Shadow Power","Gloom"
"5464","Preparation","Punishment"
"5465","Companion","Wolf Companion"
"5466","Vengeance","Seethe"
"5467","Steady Aim","Passive"
"5468","Awareness","Passive"
"5469","Grenadier","Passive"
"5470","Archery","Passive"
"5471","Cluster Arrow","Maelstrom"
"5472","Sentry","Polar Station"
"5473","Companion","Wolf Companion"
"5474","Smoke Screen","Displacement"
"5475","Preparation","Punishment"
"5476","Evasive Fire","Focus"
"5477","Awareness","Passive"
"5478","Custom Engineering","Passive"
"5479","Blood Vengeance","Passive"
"5480","Cull the Weak","Passive"
"5481","Elemental Arrow","Frost Arrow"
"5482","Preparation","Punishment"
"5483","Vault","Tumble"
"5484","Companion","Wolf Companion"
"5485","Cluster Arrow","Maelstrom"
"5486","Sentry","Polar Station"
"5487","Awareness","Passive"
"5488","Cull the Weak","Passive"
"5489","Ballistics","Passive"
"5490","Custom Engineering","Passive"
"5491","Elemental Arrow","Frost Arrow"
"5492","Cluster Arrow","Maelstrom"
"5493","Sentry","Spitfire Turret"
"5494","Companion","Wolf Companion"
"5495","Rain of Vengeance","Flying Strike"
"5496","Vault","Tumble"
"5497","Steady Aim","Passive"
"5498","Cull the Weak","Passive"
"5499","Ballistics","Passive"
"5500","Custom Engineering","Passive"
"5501","Evasive Fire","Focus"
"5502","Cluster Arrow","Maelstrom"
"5503","Sentry","Spitfire Turret"
"5504","Vault","Tumble"
"5505","Companion","Wolf Companion"
"5506","Preparation","Punishment"
"5507","Ballistics","Passive"
"5508","Custom Engineering","Passive"
"5509","Awareness","Passive"
"5510","Cull the Weak","Passive"
"5511","Hungering Arrow","Impale"
"5512","Caltrops","Vault"
"5513","Fan of Knives","Companion"
"5514","Wolf Companion","Awareness"
"5515",NA,NA
"5516",NA,NA
"5517",NA,"Passive"
"5518",NA,"Passive"
"5519",NA,"Passive"
"5520",NA,"Passive"
"5521","Hungering Arrow","Devouring Arrow"
"5522","Cluster Arrow","Maelstrom"
"5523","Multishot","Arsenal"
"5524","Smoke Screen","Healing Vapors"
"5525","Companion","Wolf Companion"
"5526","Sentry","Polar Station"
"5527","Brooding","Passive"
"5528","Cull the Weak","Passive"
"5529","Awareness","Passive"
"5530","Ballistics","Passive"
"5531","Evasive Fire","Focus"
"5532","Cluster Arrow","Maelstrom"
"5533","Vault","Tumble"
"5534","Preparation","Punishment"
"5535","Companion","Wolf Companion"
"5536","Sentry","Spitfire Turret"
"5537","Awareness","Passive"
"5538","Ballistics","Passive"
"5539","Custom Engineering","Passive"
"5540","Cull the Weak","Passive"
"5541","Evasive Fire","Focus"
"5542","Cluster Arrow","Maelstrom"
"5543","Vault","Rattling Roll"
"5544","Sentry","Polar Station"
"5545","Companion","Boar Companion"
"5546","Vengeance","Seethe"
"5547","Awareness","Passive"
"5548","Ballistics","Passive"
"5549","Custom Engineering","Passive"
"5550","Cull the Weak","Passive"
"5551","Evasive Fire","Hardened"
"5552","Cluster Arrow","Loaded for Bear"
"5553","Smoke Screen","Lingering Fog"
"5554","Sentry","Polar Station"
"5555","Preparation","Punishment"
"5556","Companion","Wolf Companion"
"5557","Awareness","Passive"
"5558","Grenadier","Passive"
"5559","Cull the Weak","Passive"
"5560","Night Stalker","Passive"
"5561","Elemental Arrow","Frost Arrow"
"5562","Cluster Arrow","Maelstrom"
"5563","Vault","Tumble"
"5564","Companion","Wolf Companion"
"5565","Preparation","Punishment"
"5566","Sentry","Spitfire Turret"
"5567","Custom Engineering","Passive"
"5568","Awareness","Passive"
"5569","Steady Aim","Passive"
"5570","Ballistics","Passive"
"5571","Bolas","Thunder Ball"
"5572","Cluster Arrow","Maelstrom"
"5573","Vault","Tumble"
"5574","Sentry","Spitfire Turret"
"5575","Preparation","Punishment"
"5576","Companion","Wolf Companion"
"5577","Cull the Weak","Passive"
"5578","Steady Aim","Passive"
"5579","Ballistics","Passive"
"5580","Awareness","Passive"
"5581","Evasive Fire","Focus"
"5582","Multishot","Arsenal"
"5583","Vault","Tumble"
"5584","Cluster Arrow","Maelstrom"
"5585","Sentry","Polar Station"
"5586","Companion","Wolf Companion"
"5587","Steady Aim","Passive"
"5588","Archery","Passive"
"5589","Ballistics","Passive"
"5590","Awareness","Passive"
"5591","Elemental Arrow","Frost Arrow"
"5592","Sentry","Spitfire Turret"
"5593","Cluster Arrow","Maelstrom"
"5594","Vault","Tumble"
"5595","Companion","Wolf Companion"
"5596","Multishot","Arsenal"
"5597","Awareness","Passive"
"5598","Ballistics","Passive"
"5599","Steady Aim","Passive"
"5600","Cull the Weak","Passive"
"5601","Elemental Arrow","Frost Arrow"
"5602","Cluster Arrow","Loaded for Bear"
"5603","Smoke Screen","Healing Vapors"
"5604","Vault","Tumble"
"5605","Sentry","Spitfire Turret"
"5606","Companion","Wolf Companion"
"5607","Cull the Weak","Passive"
"5608","Archery","Passive"
"5609","Custom Engineering","Passive"
"5610","Awareness","Passive"
"5611","Elemental Arrow","Frost Arrow"
"5612","Multishot","Arsenal"
"5613","Sentry","Spitfire Turret"
"5614","Vault","Tumble"
"5615","Companion","Wolf Companion"
"5616","Cluster Arrow","Maelstrom"
"5617","Awareness","Passive"
"5618","Ballistics","Passive"
"5619","Cull the Weak","Passive"
"5620","Custom Engineering","Passive"
"5621",NA,NA
"5622",NA,NA
"5623",NA,NA
"5624",NA,NA
"5625",NA,NA
"5626",NA,NA
"5627",NA,NA
"5628",NA,NA
"5629",NA,NA
"5630",NA,NA
"5631","Evasive Fire","Focus"
"5632","Cluster Arrow","Maelstrom"
"5633","Sentry","Polar Station"
"5634","Smoke Screen","Healing Vapors"
"5635","Preparation","Punishment"
"5636","Companion","Wolf Companion"
"5637","Ballistics","Passive"
"5638","Awareness","Passive"
"5639","Steady Aim","Passive"
"5640","Cull the Weak","Passive"
"5641","Elemental Arrow","Frost Arrow"
"5642","Multishot","Arsenal"
"5643","Companion","Wolf Companion"
"5644","Cluster Arrow","Maelstrom"
"5645","Smoke Screen","Healing Vapors"
"5646","Sentry","Spitfire Turret"
"5647","Awareness","Passive"
"5648","Cull the Weak","Passive"
"5649","Custom Engineering","Passive"
"5650","Ballistics","Passive"
"5651","Evasive Fire","Focus"
"5652","Multishot","Arsenal"
"5653","Vault","Trail of Cinders"
"5654","Preparation","Punishment"
"5655","Sentry","Spitfire Turret"
"5656","Companion","Wolf Companion"
"5657","Ambush","Passive"
"5658","Custom Engineering","Passive"
"5659","Awareness","Passive"
"5660","Ballistics","Passive"
"5661","Elemental Arrow","Frost Arrow"
"5662","Cluster Arrow","Maelstrom"
"5663","Vault","Tumble"
"5664","Sentry","Spitfire Turret"
"5665","Companion","Wolf Companion"
"5666","Preparation","Punishment"
"5667","Awareness","Passive"
"5668","Ballistics","Passive"
"5669","Steady Aim","Passive"
"5670","Custom Engineering","Passive"
"5671","Chakram","Serpentine"
"5672","Cluster Arrow","Maelstrom"
"5673","Sentry","Spitfire Turret"
"5674","Companion","Wolf Companion"
"5675","Vault","Tumble"
"5676","Preparation","Punishment"
"5677","Awareness","Passive"
"5678","Archery","Passive"
"5679","Steady Aim","Passive"
"5680","Cull the Weak","Passive"
"5681","Multishot","Arsenal"
"5682","Vengeance","Seethe"
"5683","Vault","Tumble"
"5684","Sentry","Spitfire Turret"
"5685","Preparation","Punishment"
"5686","Companion","Wolf Companion"
"5687","Ballistics","Passive"
"5688","Awareness","Passive"
"5689","Custom Engineering","Passive"
"5690","Tactical Advantage","Passive"
"5691","Evasive Fire","Focus"
"5692","Vault","Tumble"
"5693","Companion","Wolf Companion"
"5694","Sentry","Spitfire Turret"
"5695","Cluster Arrow","Maelstrom"
"5696","Preparation","Punishment"
"5697","Cull the Weak","Passive"
"5698","Ballistics","Passive"
"5699","Steady Aim","Passive"
"5700","Awareness","Passive"
"5701","Bolas","Thunder Ball"
"5702","Smoke Screen","Special Recipe"
"5703","Multishot","Arsenal"
"5704","Sentry","Spitfire Turret"
"5705","Vault","Tumble"
"5706","Companion","Wolf Companion"
"5707","Custom Engineering","Passive"
"5708","Ballistics","Passive"
"5709","Awareness","Passive"
"5710","Steady Aim","Passive"
"5711","Hungering Arrow","Serrated Arrow"
"5712","Cluster Arrow","Loaded for Bear"
"5713","Vault","Tumble"
"5714","Companion","Wolf Companion"
"5715","Sentry","Spitfire Turret"
"5716","Preparation","Punishment"
"5717","Custom Engineering","Passive"
"5718","Steady Aim","Passive"
"5719","Awareness","Passive"
"5720","Archery","Passive"
"5721","Evasive Fire","Focus"
"5722","Vault","Tumble"
"5723","Cluster Arrow","Maelstrom"
"5724","Sentry","Polar Station"
"5725","Preparation","Punishment"
"5726","Companion","Wolf Companion"
"5727","Awareness","Passive"
"5728","Cull the Weak","Passive"
"5729","Ballistics","Passive"
"5730","Custom Engineering","Passive"
"5731","Hungering Arrow","Impale"
"5732",NA,NA
"5733",NA,NA
"5734",NA,NA
"5735",NA,NA
"5736",NA,NA
"5737",NA,"Passive"
"5738",NA,"Passive"
"5739",NA,"Passive"
"5740",NA,"Passive"
"5741","Elemental Arrow","Frost Arrow"
"5742","Multishot","Arsenal"
"5743","Companion","Wolf Companion"
"5744","Vault","Tumble"
"5745","Sentry","Spitfire Turret"
"5746","Cluster Arrow","Maelstrom"
"5747","Steady Aim","Passive"
"5748","Ballistics","Passive"
"5749","Awareness","Passive"
"5750","Cull the Weak","Passive"
"5751","Sentry","Spitfire Turret"
"5752","Multishot","Arsenal"
"5753","Companion","Bat Companion"
"5754","Vault","Tumble"
"5755","Vengeance","Seethe"
"5756","Preparation","Punishment"
"5757","Ballistics","Passive"
"5758","Awareness","Passive"
"5759","Cull the Weak","Passive"
"5760","Custom Engineering","Passive"
"5761","Elemental Arrow","Frost Arrow"
"5762","Sentry","Polar Station"
"5763","Preparation","Punishment"
"5764","Vault","Tumble"
"5765","Cluster Arrow","Maelstrom"
"5766","Companion","Bat Companion"
"5767","Custom Engineering","Passive"
"5768","Ballistics","Passive"
"5769","Cull the Weak","Passive"
"5770","Awareness","Passive"
"5771","Evasive Fire","Focus"
"5772","Multishot","Arsenal"
"5773","Smoke Screen","Healing Vapors"
"5774","Preparation","Punishment"
"5775","Sentry","Spitfire Turret"
"5776","Companion","Wolf Companion"
"5777","Ballistics","Passive"
"5778","Cull the Weak","Passive"
"5779","Custom Engineering","Passive"
"5780","Awareness","Passive"
"5781","Bolas","Freezing Strike"
"5782","Cluster Arrow","Maelstrom"
"5783","Sentry","Spitfire Turret"
"5784","Vault","Tumble"
"5785","Companion","Wolf Companion"
"5786","Preparation","Punishment"
"5787","Custom Engineering","Passive"
"5788","Ballistics","Passive"
"5789","Awareness","Passive"
"5790","Cull the Weak","Passive"
"5791","Hungering Arrow","Serrated Arrow"
"5792","Multishot","Arsenal"
"5793","Sentry","Spitfire Turret"
"5794","Vault","Rattling Roll"
"5795","Preparation","Punishment"
"5796","Companion","Boar Companion"
"5797","Custom Engineering","Passive"
"5798","Ballistics","Passive"
"5799","Awareness","Passive"
"5800","Ambush","Passive"
"5801","Entangling Shot","Justice is Served"
"5802","Multishot","Arsenal"
"5803","Vault","Trail of Cinders"
"5804","Companion","Wolf Companion"
"5805","Sentry","Polar Station"
"5806","Preparation","Punishment"
"5807","Blood Vengeance","Passive"
"5808","Cull the Weak","Passive"
"5809","Awareness","Passive"
"5810","Custom Engineering","Passive"
"5811","Elemental Arrow","Frost Arrow"
"5812","Sentry","Spitfire Turret"
"5813","Multishot","Arsenal"
"5814","Vault","Tumble"
"5815","Companion","Wolf Companion"
"5816","Cluster Arrow","Maelstrom"
"5817","Ballistics","Passive"
"5818","Steady Aim","Passive"
"5819","Cull the Weak","Passive"
"5820","Awareness","Passive"
"5821","Elemental Arrow","Frost Arrow"
"5822","Cluster Arrow","Maelstrom"
"5823","Sentry","Spitfire Turret"
"5824","Vault","Tumble"
"5825","Multishot","Arsenal"
"5826","Companion","Wolf Companion"
"5827","Cull the Weak","Passive"
"5828","Awareness","Passive"
"5829","Ballistics","Passive"
"5830","Steady Aim","Passive"
"5831","Bolas","Freezing Strike"
"5832","Chakram","Twin Chakrams"
"5833","Vault","Tumble"
"5834","Sentry","Spitfire Turret"
"5835","Shadow Power","Gloom"
"5836","Companion","Wolf Companion"
"5837","Awareness","Passive"
"5838","Perfectionist","Passive"
"5839","Custom Engineering","Passive"
"5840","Brooding","Passive"
"5841","Evasive Fire","Focus"
"5842","Cluster Arrow","Loaded for Bear"
"5843","Preparation","Punishment"
"5844","Vault","Tumble"
"5845","Companion","Wolf Companion"
"5846","Sentry","Polar Station"
"5847","Custom Engineering","Passive"
"5848","Cull the Weak","Passive"
"5849","Awareness","Passive"
"5850","Steady Aim","Passive"
"5851","Entangling Shot","Justice is Served"
"5852","Cluster Arrow","Loaded for Bear"
"5853","Preparation","Punishment"
"5854","Vault","Tumble"
"5855","Companion","Wolf Companion"
"5856","Sentry","Polar Station"
"5857","Awareness","Passive"
"5858","Perfectionist","Passive"
"5859","Brooding","Passive"
"5860","Custom Engineering","Passive"
"5861","Elemental Arrow","Frost Arrow"
"5862","Cluster Arrow","Maelstrom"
"5863","Smoke Screen","Healing Vapors"
"5864","Multishot","Arsenal"
"5865","Sentry","Spitfire Turret"
"5866","Companion","Wolf Companion"
"5867","Custom Engineering","Passive"
"5868","Cull the Weak","Passive"
"5869","Ballistics","Passive"
"5870","Awareness","Passive"
"5871","Cluster Arrow","Loaded for Bear"
"5872","Elemental Arrow","Frost Arrow"
"5873","Vault","Tumble"
"5874","Companion","Wolf Companion"
"5875","Sentry","Spitfire Turret"
"5876","Multishot","Arsenal"
"5877","Awareness","Passive"
"5878","Ballistics","Passive"
"5879","Custom Engineering","Passive"
"5880","Cull the Weak","Passive"
"5881",NA,NA
"5882",NA,NA
"5883",NA,NA
"5884",NA,NA
"5885",NA,NA
"5886",NA,NA
"5887",NA,NA
"5888",NA,NA
"5889",NA,NA
"5890",NA,NA
"5891",NA,NA
"5892",NA,NA
"5893",NA,NA
"5894",NA,NA
"5895",NA,NA
"5896",NA,NA
"5897",NA,NA
"5898",NA,NA
"5899",NA,NA
"5900",NA,NA
"5901","Chakram","Twin Chakrams"
"5902","Marked for Death","Contagion"
"5903","Sentry","Polar Station"
"5904","Vault","Rattling Roll"
"5905","Companion","Wolf Companion"
"5906","Cluster Arrow","Maelstrom"
"5907","Steady Aim","Passive"
"5908","Blood Vengeance","Passive"
"5909","Cull the Weak","Passive"
"5910","Awareness","Passive"
"5911","Evasive Fire","Focus"
"5912","Vault","Tumble"
"5913","Cluster Arrow","Maelstrom"
"5914","Preparation","Punishment"
"5915","Sentry","Spitfire Turret"
"5916","Companion","Wolf Companion"
"5917","Ballistics","Passive"
"5918","Steady Aim","Passive"
"5919","Awareness","Passive"
"5920","Custom Engineering","Passive"
"5921","Multishot","Arsenal"
"5922","Chakram","Boomerang"
"5923","Cluster Arrow","Maelstrom"
"5924","Vault","Tumble"
"5925","Sentry","Spitfire Turret"
"5926","Companion","Wolf Companion"
"5927","Night Stalker","Passive"
"5928","Ballistics","Passive"
"5929","Custom Engineering","Passive"
"5930","Awareness","Passive"
"5931","Evasive Fire","Focus"
"5932","Cluster Arrow","Maelstrom"
"5933","Vault","Tumble"
"5934","Sentry","Polar Station"
"5935","Preparation","Punishment"
"5936","Companion","Wolf Companion"
"5937","Cull the Weak","Passive"
"5938","Ballistics","Passive"
"5939","Steady Aim","Passive"
"5940","Custom Engineering","Passive"
"5941","Sentry","Spitfire Turret"
"5942","Elemental Arrow","Ball Lightning"
"5943","Vault","Tumble"
"5944","Chakram","Shuriken Cloud"
"5945","Smoke Screen","Healing Vapors"
"5946","Companion","Wolf Companion"
"5947","Custom Engineering","Passive"
"5948","Awareness","Passive"
"5949","Brooding","Passive"
"5950","Archery","Passive"
"5951","Elemental Arrow","Frost Arrow"
"5952","Cluster Arrow","Maelstrom"
"5953","Sentry","Polar Station"
"5954","Vault","Tumble"
"5955","Companion","Wolf Companion"
"5956","Multishot","Arsenal"
"5957","Steady Aim","Passive"
"5958","Custom Engineering","Passive"
"5959","Awareness","Passive"
"5960","Ballistics","Passive"
"5961","Multishot","Arsenal"
"5962","Cluster Arrow","Maelstrom"
"5963","Smoke Screen","Healing Vapors"
"5964","Vault","Rattling Roll"
"5965","Sentry","Polar Station"
"5966","Companion","Boar Companion"
"5967","Custom Engineering","Passive"
"5968","Awareness","Passive"
"5969","Cull the Weak","Passive"
"5970","Ballistics","Passive"
"5971","Evasive Fire","Focus"
"5972","Sentry","Polar Station"
"5973","Vault","Tumble"
"5974","Cluster Arrow","Maelstrom"
"5975","Preparation","Punishment"
"5976","Companion","Wolf Companion"
"5977","Cull the Weak","Passive"
"5978","Custom Engineering","Passive"
"5979","Awareness","Passive"
"5980","Ballistics","Passive"
"5981","Entangling Shot","Justice is Served"
"5982","Multishot","Arsenal"
"5983","Sentry","Spitfire Turret"
"5984","Vault","Tumble"
"5985","Companion","Wolf Companion"
"5986","Smoke Screen","Healing Vapors"
"5987","Brooding","Passive"
"5988","Awareness","Passive"
"5989","Ballistics","Passive"
"5990","Cull the Weak","Passive"
"5991","Evasive Fire","Focus"
"5992","Rapid Fire","Frost Shots"
"5993","Vault","Action Shot"
"5994","Companion","Boar Companion"
"5995","Preparation","Punishment"
"5996","Sentry","Spitfire Turret"
"5997","Blood Vengeance","Passive"
"5998","Awareness","Passive"
"5999","Custom Engineering","Passive"
"6000","Cull the Weak","Passive"
"6001","Elemental Arrow","Frost Arrow"
"6002","Cluster Arrow","Maelstrom"
"6003","Smoke Screen","Lingering Fog"
"6004","Companion","Wolf Companion"
"6005","Preparation","Punishment"
"6006","Sentry","Polar Station"
"6007","Awareness","Passive"
"6008","Custom Engineering","Passive"
"6009","Ballistics","Passive"
"6010","Cull the Weak","Passive"
"6011","Evasive Fire","Focus"
"6012","Cluster Arrow","Loaded for Bear"
"6013","Vault","Tumble"
"6014","Sentry","Spitfire Turret"
"6015","Preparation","Punishment"
"6016","Companion","Wolf Companion"
"6017","Steady Aim","Passive"
"6018","Archery","Passive"
"6019","Awareness","Passive"
"6020","Custom Engineering","Passive"
"6021","Elemental Arrow","Immolation Arrow"
"6022","Sentry","Spitfire Turret"
"6023","Multishot","Arsenal"
"6024","Companion","Vault"
"6025","Tumble","Cluster Arrow"
"6026","Loaded for Bear","Archery"
"6027","Ballistics","Passive"
"6028","Steady Aim","Passive"
"6029","Awareness","Passive"
"6030",NA,"Passive"
"6031","Evasive Fire","Focus"
"6032","Sentry","Polar Station"
"6033","Preparation","Punishment"
"6034","Vault","Tumble"
"6035","Cluster Arrow","Maelstrom"
"6036","Companion","Wolf Companion"
"6037","Custom Engineering","Passive"
"6038","Cull the Weak","Passive"
"6039","Awareness","Passive"
"6040","Ballistics","Passive"
"6041","Elemental Arrow","Frost Arrow"
"6042","Cluster Arrow","Maelstrom"
"6043","Smoke Screen","Healing Vapors"
"6044","Sentry","Spitfire Turret"
"6045","Companion","Wolf Companion"
"6046","Multishot","Arsenal"
"6047","Awareness","Passive"
"6048","Ballistics","Passive"
"6049","Steady Aim","Passive"
"6050","Cull the Weak","Passive"
"6051","Evasive Fire","Focus"
"6052","Cluster Arrow","Maelstrom"
"6053","Sentry","Polar Station"
"6054","Smoke Screen","Special Recipe"
"6055","Companion","Wolf Companion"
"6056","Preparation","Punishment"
"6057","Steady Aim","Passive"
"6058","Awareness","Passive"
"6059","Ballistics","Passive"
"6060","Custom Engineering","Passive"
"6061","Evasive Fire","Focus"
"6062","Cluster Arrow","Maelstrom"
"6063","Smoke Screen","Healing Vapors"
"6064","Vault","Tumble"
"6065","Sentry","Polar Station"
"6066","Companion","Wolf Companion"
"6067","Custom Engineering","Passive"
"6068","Ballistics","Passive"
"6069","Awareness","Passive"
"6070","Cull the Weak","Passive"
"6071","Evasive Fire","Focus"
"6072","Sentry","Spitfire Turret"
"6073","Vault","Tumble"
"6074","Cluster Arrow","Loaded for Bear"
"6075","Multishot","Arsenal"
"6076","Companion","Wolf Companion"
"6077","Steady Aim","Passive"
"6078","Custom Engineering","Passive"
"6079","Cull the Weak","Passive"
"6080","Awareness","Passive"
"6081","Cluster Arrow","Maelstrom"
"6082","Multishot","Arsenal"
"6083","Elemental Arrow","Frost Arrow"
"6084","Vault","Tumble"
"6085","Sentry","Spitfire Turret"
"6086","Companion","Wolf Companion"
"6087","Steady Aim","Passive"
"6088","Perfectionist","Passive"
"6089","Awareness","Passive"
"6090","Ballistics","Passive"
"6091","Evasive Fire","Focus"
"6092","Vault","Tumble"
"6093","Smoke Screen","Healing Vapors"
"6094","Cluster Arrow","Maelstrom"
"6095","Companion","Wolf Companion"
"6096","Sentry","Polar Station"
"6097","Awareness","Passive"
"6098","Steady Aim","Passive"
"6099","Ballistics","Passive"
"6100","Custom Engineering","Passive"
"6101","Hungering Arrow",NA
"6102",NA,NA
"6103",NA,NA
"6104",NA,NA
"6105",NA,NA
"6106",NA,NA
"6107",NA,"Passive"
"6108",NA,"Passive"
"6109",NA,"Passive"
"6110",NA,"Passive"
"6111","Sentry","Polar Station"
"6112","Elemental Arrow","Ball Lightning"
"6113","Marked for Death","Contagion"
"6114","Cluster Arrow","Maelstrom"
"6115","Companion","Wolf Companion"
"6116","Smoke Screen","Lingering Fog"
"6117","Steady Aim","Passive"
"6118","Awareness","Passive"
"6119","Cull the Weak","Passive"
"6120","Custom Engineering","Passive"
"6121","Elemental Arrow","Frost Arrow"
"6122","Multishot","Arsenal"
"6123","Cluster Arrow","Maelstrom"
"6124","Companion","Wolf Companion"
"6125","Vault","Tumble"
"6126","Sentry","Spitfire Turret"
"6127","Steady Aim","Passive"
"6128","Cull the Weak","Passive"
"6129","Ballistics","Passive"
"6130","Awareness","Passive"
"6131","Evasive Fire","Focus"
"6132","Cluster Arrow","Maelstrom"
"6133","Preparation","Punishment"
"6134","Vault","Tumble"
"6135","Sentry","Spitfire Turret"
"6136","Companion","Wolf Companion"
"6137","Awareness","Passive"
"6138","Cull the Weak","Passive"
"6139","Custom Engineering","Passive"
"6140","Ballistics","Passive"
"6141","Multishot","Arsenal"
"6142","Elemental Arrow","Frost Arrow"
"6143","Cluster Arrow","Maelstrom"
"6144","Sentry","Spitfire Turret"
"6145","Vault","Tumble"
"6146","Companion","Wolf Companion"
"6147",NA,"Passive"
"6148",NA,"Passive"
"6149",NA,"Passive"
"6150",NA,"Passive"
"6151",NA,NA
"6152",NA,NA
"6153",NA,NA
"6154",NA,NA
"6155",NA,NA
"6156",NA,NA
"6157",NA,NA
"6158",NA,NA
"6159",NA,NA
"6160",NA,NA
"6161","Elemental Arrow","Frost Arrow"
"6162","Cluster Arrow","Shooting Stars"
"6163","Sentry","Spitfire Turret"
"6164","Smoke Screen","Healing Vapors"
"6165","Companion","Wolf Companion"
"6166","Multishot","Arsenal"
"6167","Cull the Weak","Passive"
"6168","Ballistics","Passive"
"6169","Custom Engineering","Passive"
"6170","Awareness","Passive"
"6171","Elemental Arrow","Frost Arrow"
"6172","Vault","Tumble"
"6173","Smoke Screen","Healing Vapors"
"6174","Sentry","Polar Station"
"6175","Companion","Wolf Companion"
"6176","Cluster Arrow","Maelstrom"
"6177","Awareness","Passive"
"6178","Ballistics","Passive"
"6179","Archery","Passive"
"6180","Custom Engineering","Passive"
"6181","Sentry","Spitfire Turret"
"6182","Elemental Arrow","Frost Arrow"
"6183","Cluster Arrow","Maelstrom"
"6184","Vault","Tumble"
"6185","Companion","Wolf Companion"
"6186","Multishot","Arsenal"
"6187","Steady Aim","Passive"
"6188","Cull the Weak","Passive"
"6189","Ballistics","Passive"
"6190","Awareness","Passive"
"6191","Evasive Fire","Focus"
"6192","Multishot","Arsenal"
"6193","Vault","Tumble"
"6194","Preparation","Punishment"
