"","Spell","Rune"
"4313","Furious Charge","Battering Ram"
"4314","Battle Rage","Bloodshed"
"4315","Ignore Pain","Iron Hide"
"4316","Wrath of the Berserker","Insanity"
"4317","Brawler","Passive"
"4318","Boon of Bul-Kathos","Passive"
"4319","Rampage","Passive"
"4320","Berserker Rage","Passive"
"4321","Seismic Slam","Rumble"
"4322","Ground Stomp","Wrenching Smash"
"4323","Sprint","Marathon"
"4324","Battle Rage","Bloodshed"
"4325","War Cry","Impunity"
"4326","Call of the Ancients","Ancients' Fury"
"4327","Weapons Master","Passive"
"4328","Ruthless","Passive"
"4329","Animosity","Passive"
"4330","Rampage","Passive"
"4331","Call of the Ancients","Ancients' Fury"
"4332","Whirlwind","Dust Devils"
"4333","Sprint","Run Like the Wind"
"4334","War Cry","Impunity"
"4335","Rend","Bloodbath"
"4336","Wrath of the Berserker","Insanity"
"4337","Ruthless","Passive"
"4338","Bloodthirst","Passive"
"4339","Superstition","Passive"
"4340","Boon of Bul-Kathos","Passive"
"4341","Frenzy","Maniac"
"4342","Ignore Pain","Ignorance is Bliss"
"4343","Battle Rage","Bloodshed"
"4344","Furious Charge","Battering Ram"
"4345","Call of the Ancients","The Council Rises"
"4346","Wrath of the Berserker","Insanity"
"4347","Brawler","Passive"
"4348","Rampage","Passive"
"4349","Superstition","Passive"
"4350","Boon of Bul-Kathos","Passive"
"4351","Frenzy","Maniac"
"4352","Furious Charge","Battering Ram"
"4353","Wrath of the Berserker","Insanity"
"4354","Ignore Pain","Ignorance is Bliss"
"4355","Battle Rage","Bloodshed"
"4356","Call of the Ancients","Together as One"
"4357","Boon of Bul-Kathos","Passive"
"4358","Rampage","Passive"
"4359","Berserker Rage","Passive"
"4360","Ruthless","Passive"
"4361","Call of the Ancients","The Council Rises"
"4362","Frenzy","Maniac"
"4363","Furious Charge","Battering Ram"
"4364","Ignore Pain","Iron Hide"
"4365","Battle Rage","Bloodshed"
"4366","Wrath of the Berserker","Insanity"
"4367","Boon of Bul-Kathos","Passive"
"4368","Tough as Nails","Passive"
"4369","Superstition","Passive"
"4370","Berserker Rage","Passive"
"4371","Frenzy","Maniac"
"4372","Furious Charge","Battering Ram"
"4373","Call of the Ancients","The Council Rises"
"4374","Ignore Pain","Ignorance is Bliss"
"4375","Wrath of the Berserker","Insanity"
"4376","Battle Rage","Bloodshed"
"4377","Ruthless","Passive"
"4378","Berserker Rage","Passive"
"4379","Boon of Bul-Kathos","Passive"
"4380","Rampage","Passive"
"4381","Bash","Instigation"
"4382","Hammer of the Ancients","Smash"
"4383","Battle Rage","Into the Fray"
"4384","Sprint","Marathon"
"4385","Rend","Blood Lust"
"4386","Wrath of the Berserker","Thrive on Chaos"
"4387","Weapons Master","Passive"
"4388","Tough as Nails","Passive"
"4389","Ruthless","Passive"
"4390",NA,"Passive"
"4391","Frenzy","Maniac"
"4392","Furious Charge","Battering Ram"
"4393","Battle Rage","Bloodshed"
"4394","Wrath of the Berserker","Insanity"
"4395","Call of the Ancients","The Council Rises"
"4396","Ignore Pain","Ignorance is Bliss"
"4397","Superstition","Passive"
"4398","Nerves of Steel","Passive"
"4399","Bloodthirst","Passive"
"4400","Boon of Bul-Kathos","Passive"
"4401","Weapon Throw","Mighty Throw"
"4402","Whirlwind","Wind Shear"
"4403","War Cry","Impunity"
"4404","Wrath of the Berserker","Insanity"
"4405","Battle Rage","Bloodshed"
"4406","Overpower","Killing Spree"
"4407","Brawler","Passive"
"4408","Berserker Rage","Passive"
"4409","Weapons Master","Passive"
"4410","Rampage","Passive"
"4411","Call of the Ancients","Together as One"
"4412","Furious Charge","Battering Ram"
"4413","Ignore Pain","Ignorance is Bliss"
"4414","Wrath of the Berserker","Striding Giant"
"4415","Battle Rage","Bloodshed"
"4416","War Cry","Impunity"
"4417","Brawler","Passive"
"4418","Boon of Bul-Kathos","Passive"
"4419","Berserker Rage","Passive"
"4420","Superstition","Passive"
"4421","Call of the Ancients","The Council Rises"
"4422","Frenzy","Maniac"
"4423","Furious Charge","Merciless Assault"
"4424","Sprint","Forced March"
"4425","Wrath of the Berserker","Insanity"
"4426","War Cry","Impunity"
"4427","Berserker Rage","Passive"
"4428","Boon of Bul-Kathos","Passive"
"4429","Brawler","Passive"
"4430","Rampage","Passive"
"4431","Frenzy","Maniac"
"4432","Call of the Ancients","The Council Rises"
"4433","Furious Charge","Battering Ram"
"4434","Ignore Pain","Ignorance is Bliss"
"4435","Battle Rage","Bloodshed"
"4436","Wrath of the Berserker","Insanity"
"4437","Superstition","Passive"
"4438","Ruthless","Passive"
"4439","Berserker Rage","Passive"
"4440","Boon of Bul-Kathos","Passive"
"4441","Frenzy","Maniac"
"4442","Wrath of the Berserker","Insanity"
"4443","Furious Charge","Battering Ram"
"4444","Call of the Ancients","The Council Rises"
"4445","Ignore Pain","Iron Hide"
"4446","Battle Rage","Bloodshed"
"4447","Brawler","Passive"
"4448","Berserker Rage","Passive"
"4449","Rampage","Passive"
"4450","Boon of Bul-Kathos","Passive"
"4451","Call of the Ancients","Ancients' Fury"
"4452","Wrath of the Berserker","Insanity"
"4453","Battle Rage","Bloodshed"
"4454","War Cry","Impunity"
"4455","Overpower","Storm of Steel"
"4456","Whirlwind","Dust Devils"
"4457","Weapons Master","Passive"
"4458","Rampage","Passive"
"4459","Brawler","Passive"
"4460","Berserker Rage","Passive"
"4461","Frenzy","Smite"
"4462","War Cry","Impunity"
"4463","Sprint","Gangway"
"4464","Call of the Ancients","Together as One"
"4465","Furious Charge","Dreadnought"
"4466","Wrath of the Berserker","Insanity"
"4467","Relentless","Passive"
"4468","Ruthless","Passive"
"4469","Boon of Bul-Kathos","Passive"
"4470","Rampage","Passive"
"4471","Frenzy","Maniac"
"4472","Battle Rage","Bloodshed"
"4473","Furious Charge","Battering Ram"
"4474","Ignore Pain","Iron Hide"
"4475","Call of the Ancients","The Council Rises"
"4476","Wrath of the Berserker","Insanity"
"4477","Boon of Bul-Kathos","Passive"
"4478","Ruthless","Passive"
"4479","Berserker Rage","Passive"
"4480","Rampage","Passive"
"4481","Call of the Ancients","Together as One"
"4482","Furious Charge","Battering Ram"
"4483","Battle Rage","Bloodshed"
"4484","Ignore Pain","Iron Hide"
"4485","War Cry","Impunity"
"4486","Wrath of the Berserker","Insanity"
"4487","Brawler","Passive"
"4488","Berserker Rage","Passive"
"4489","Rampage","Passive"
"4490","Boon of Bul-Kathos","Passive"
"4491","Call of the Ancients","The Council Rises"
"4492","Furious Charge","Battering Ram"
"4493","Ignore Pain","Bravado"
"4494","Sprint","Marathon"
"4495","Battle Rage","Bloodshed"
"4496","Wrath of the Berserker","Insanity"
"4497","Berserker Rage","Passive"
"4498","Ruthless","Passive"
"4499","Superstition","Passive"
"4500","Boon of Bul-Kathos","Passive"
"4501","Frenzy","Maniac"
"4502","Furious Charge","Battering Ram"
"4503","Battle Rage","Bloodshed"
"4504","Sprint","Marathon"
"4505","Call of the Ancients","The Council Rises"
"4506","Wrath of the Berserker","Insanity"
"4507","Berserker Rage","Passive"
"4508","Ruthless","Passive"
"4509","Boon of Bul-Kathos","Passive"
"4510","Rampage","Passive"
"4511","Call of the Ancients","Together as One"
"4512","Furious Charge","Battering Ram"
"4513","Ignore Pain","Ignorance is Bliss"
"4514","Battle Rage","Bloodshed"
"4515","War Cry","Impunity"
"4516","Wrath of the Berserker","Insanity"
"4517","Boon of Bul-Kathos","Passive"
"4518","Brawler","Passive"
"4519","Berserker Rage","Passive"
"4520","Rampage","Passive"
"4521","Furious Charge","Cold Rush"
"4522","Leap","Death from Above"
"4523","Earthquake","Chilling Earth"
"4524","Rend","Blood Lust"
"4525","Ignore Pain","Bravado"
"4526","Sprint","Marathon"
"4527","Inspiring Presence","Passive"
"4528","Unforgiving","Passive"
"4529","Nerves of Steel","Passive"
"4530","Tough as Nails","Passive"
"4531","Frenzy","Maniac"
"4532","Furious Charge","Battering Ram"
"4533","Sprint","Marathon"
"4534","Battle Rage","Bloodshed"
"4535","Wrath of the Berserker","Slaughter"
"4536","Call of the Ancients","The Council Rises"
"4537","Berserker Rage","Passive"
"4538","Ruthless","Passive"
"4539","Rampage","Passive"
"4540","Boon of Bul-Kathos","Passive"
"4541","Frenzy","Maniac"
"4542","Furious Charge","Battering Ram"
"4543","Call of the Ancients","The Council Rises"
"4544","Battle Rage","Bloodshed"
"4545","Ignore Pain","Ignorance is Bliss"
"4546","Wrath of the Berserker","Insanity"
"4547","Ruthless","Passive"
"4548","Rampage","Passive"
"4549","Brawler","Passive"
"4550","Boon of Bul-Kathos","Passive"
"4551","Call of the Ancients","Together as One"
"4552","Furious Charge","Merciless Assault"
"4553","Wrath of the Berserker","Insanity"
"4554","Ignore Pain","Ignorance is Bliss"
"4555","Battle Rage","Bloodshed"
"4556","War Cry","Impunity"
"4557","Berserker Rage","Passive"
"4558","Boon of Bul-Kathos","Passive"
"4559","Rampage","Passive"
"4560","Brawler","Passive"
"4561","Frenzy","Maniac"
"4562","Furious Charge","Merciless Assault"
"4563","Ignore Pain","Iron Hide"
"4564","Battle Rage","Into the Fray"
"4565","Wrath of the Berserker","Insanity"
"4566","Call of the Ancients","The Council Rises"
"4567","Boon of Bul-Kathos","Passive"
"4568","Berserker Rage","Passive"
"4569","Brawler","Passive"
"4570","Superstition","Passive"
"4571","Frenzy","Maniac"
"4572","Furious Charge","Battering Ram"
"4573","Wrath of the Berserker","Insanity"
"4574","Ignore Pain","Ignorance is Bliss"
"4575","Battle Rage","Bloodshed"
"4576","Call of the Ancients","The Council Rises"
"4577","Boon of Bul-Kathos","Passive"
"4578","Superstition","Passive"
"4579","Berserker Rage","Passive"
"4580","Ruthless","Passive"
"4581","Frenzy","Maniac"
"4582","Furious Charge","Battering Ram"
"4583","Wrath of the Berserker","Insanity"
"4584","Call of the Ancients","The Council Rises"
"4585","Battle Rage","Bloodshed"
"4586","War Cry","Impunity"
"4587","Ruthless","Passive"
"4588","Brawler","Passive"
"4589","Boon of Bul-Kathos","Passive"
"4590","Berserker Rage","Passive"
"4591","Frenzy","Maniac"
"4592","Furious Charge","Battering Ram"
"4593","Ignore Pain","Ignorance is Bliss"
"4594","Battle Rage","Bloodshed"
"4595","Call of the Ancients","The Council Rises"
"4596","Wrath of the Berserker","Insanity"
"4597","Berserker Rage","Passive"
"4598","Boon of Bul-Kathos","Passive"
"4599","Rampage","Passive"
"4600","Superstition","Passive"
"4601","Hammer of the Ancients","Smash"
"4602","Whirlwind","Volcanic Eruption"
"4603","Ground Stomp","Trembling Stomp"
"4604","Leap","Death from Above"
"4605","War Cry","Impunity"
"4606","Earthquake","Molten Fury"
"4607","Relentless","Passive"
"4608","Superstition","Passive"
"4609","Tough as Nails","Passive"
"4610","Ruthless","Passive"
"4611","Call of the Ancients","Together as One"
"4612","Furious Charge","Battering Ram"
"4613","War Cry","Impunity"
"4614","Ignore Pain","Ignorance is Bliss"
"4615","Battle Rage","Bloodshed"
"4616","Wrath of the Berserker","Striding Giant"
"4617","Tough as Nails","Passive"
"4618","Superstition","Passive"
"4619","Berserker Rage","Passive"
"4620","Boon of Bul-Kathos","Passive"
"4621","Cleave","Reaping Swing"
"4622","Hammer of the Ancients","Rolling Thunder"
"4623","Rend","Blood Lust"
"4624","Battle Rage","Bloodshed"
"4625","Furious Charge","Stamina"
"4626","Wrath of the Berserker","Insanity"
"4627","Brawler","Passive"
"4628","Superstition","Passive"
"4629","Rampage","Passive"
"4630","Boon of Bul-Kathos","Passive"
"4631","Call of the Ancients","The Council Rises"
"4632","Furious Charge","Battering Ram"
"4633","Ignore Pain","Ignorance is Bliss"
"4634","Wrath of the Berserker","Striding Giant"
"4635","Battle Rage","Bloodshed"
"4636","War Cry","Veteran's Warning"
"4637","Brawler","Passive"
"4638","Superstition","Passive"
"4639","Boon of Bul-Kathos","Passive"
"4640","Ruthless","Passive"
"4641","Frenzy","Maniac"
"4642","Furious Charge","Battering Ram"
"4643","Battle Rage","Bloodshed"
"4644","Wrath of the Berserker","Insanity"
"4645","Ignore Pain","Ignorance is Bliss"
"4646","Call of the Ancients","The Council Rises"
"4647","Superstition","Passive"
"4648","Tough as Nails","Passive"
"4649","Boon of Bul-Kathos","Passive"
"4650","Berserker Rage","Passive"
"4651","Frenzy","Maniac"
"4652","Furious Charge","Battering Ram"
"4653","Battle Rage","Bloodshed"
"4654","Ignore Pain","Ignorance is Bliss"
"4655","Call of the Ancients","The Council Rises"
"4656","Wrath of the Berserker","Insanity"
"4657","Ruthless","Passive"
"4658","Rampage","Passive"
"4659","Boon of Bul-Kathos","Passive"
"4660","Brawler","Passive"
"4661","Frenzy","Maniac"
"4662","Furious Charge","Battering Ram"
"4663","Call of the Ancients","The Council Rises"
"4664","Ignore Pain","Ignorance is Bliss"
"4665","Wrath of the Berserker","Striding Giant"
"4666","Battle Rage","Bloodshed"
"4667","Superstition","Passive"
"4668","Ruthless","Passive"
"4669","Berserker Rage","Passive"
"4670","Boon of Bul-Kathos","Passive"
"4671","Leap","Call of Arreat"
"4672","Sprint","Forced March"
"4673","Battle Rage","Bloodshed"
"4674","Furious Charge","Battering Ram"
"4675","Wrath of the Berserker","Insanity"
"4676","Call of the Ancients","The Council Rises"
"4677","Rampage","Passive"
"4678","Ruthless","Passive"
"4679","Berserker Rage","Passive"
"4680","Brawler","Passive"
"4681","Frenzy","Maniac"
"4682","Call of the Ancients","Together as One"
"4683","Furious Charge","Dreadnought"
"4684","Battle Rage","Bloodshed"
"4685","Ignore Pain","Ignorance is Bliss"
"4686","Wrath of the Berserker","Insanity"
"4687","Boon of Bul-Kathos","Passive"
"4688","Rampage","Passive"
"4689","Berserker Rage","Passive"
"4690","Ruthless","Passive"
"4691","Frenzy","Maniac"
"4692","Furious Charge","Battering Ram"
"4693","Ignore Pain","Iron Hide"
"4694","Battle Rage","Bloodshed"
"4695","Call of the Ancients","The Council Rises"
"4696","Wrath of the Berserker","Insanity"
"4697","Superstition","Passive"
"4698","Ruthless","Passive"
"4699","Boon of Bul-Kathos","Passive"
"4700","Weapons Master","Passive"
"4701","Seismic Slam","Shattered Ground"
"4702","Leap","Death from Above"
"4703","Ignore Pain","Iron Hide"
"4704","Earthquake","Molten Fury"
"4705","Wrath of the Berserker","Insanity"
"4706","Call of the Ancients","Together as One"
"4707","Bloodthirst","Passive"
"4708","Boon of Bul-Kathos","Passive"
"4709","Superstition","Passive"
"4710","Ruthless","Passive"
"4711","Frenzy","Maniac"
"4712","Furious Charge","Battering Ram"
"4713","War Cry","Impunity"
"4714","Sprint","Marathon"
"4715","Wrath of the Berserker","Insanity"
"4716","Call of the Ancients","The Council Rises"
"4717","Rampage","Passive"
"4718","Brawler","Passive"
"4719","Boon of Bul-Kathos","Passive"
"4720","Berserker Rage","Passive"
"4721","Frenzy","Maniac"
"4722","Battle Rage","Bloodshed"
"4723","Furious Charge","Battering Ram"
"4724","Sprint","Marathon"
"4725","Wrath of the Berserker","Insanity"
"4726","Call of the Ancients","The Council Rises"
"4727","Superstition","Passive"
"4728","Boon of Bul-Kathos","Passive"
"4729","Rampage","Passive"
"4730","Berserker Rage","Passive"
"4731","Frenzy","Maniac"
"4732","Furious Charge","Battering Ram"
"4733","Battle Rage","Bloodshed"
"4734","Call of the Ancients","The Council Rises"
"4735","Wrath of the Berserker","Insanity"
"4736","Ignore Pain","Ignorance is Bliss"
"4737","Boon of Bul-Kathos","Passive"
"4738","Superstition","Passive"
"4739","Ruthless","Passive"
"4740","Berserker Rage","Passive"
"4741","Earthquake","Cave-In"
"4742","Ground Stomp","Wrenching Smash"
"4743","Wrath of the Berserker","Insanity"
"4744","Call of the Ancients","The Council Rises"
"4745","Leap","Call of Arreat"
"4746","Ignore Pain","Iron Hide"
"4747","Boon of Bul-Kathos","Passive"
"4748","Berserker Rage","Passive"
"4749","Ruthless","Passive"
"4750","Rampage","Passive"
"4751","Frenzy","Maniac"
"4752","Furious Charge","Battering Ram"
"4753","War Cry","Impunity"
"4754","Battle Rage","Bloodshed"
"4755","Call of the Ancients","The Council Rises"
"4756","Wrath of the Berserker","Insanity"
"4757","Ruthless","Passive"
"4758","Rampage","Passive"
"4759","Berserker Rage","Passive"
"4760","Boon of Bul-Kathos","Passive"
"4761","Call of the Ancients","Together as One"
"4762","Furious Charge","Merciless Assault"
"4763","Ignore Pain","Iron Hide"
"4764","Battle Rage","Bloodshed"
"4765","War Cry","Impunity"
"4766","Wrath of the Berserker","Striding Giant"
"4767","Boon of Bul-Kathos","Passive"
"4768","Berserker Rage","Passive"
"4769","Relentless","Passive"
"4770","Superstition","Passive"
"4771","Frenzy","Maniac"
"4772","Furious Charge","Battering Ram"
"4773","Ignore Pain","Ignorance is Bliss"
"4774","Sprint","Marathon"
"4775","Call of the Ancients","The Council Rises"
"4776","Battle Rage","Bloodshed"
"4777","Berserker Rage","Passive"
"4778","Boon of Bul-Kathos","Passive"
"4779","Rampage","Passive"
"4780","Ruthless","Passive"
"4781","Frenzy","Maniac"
"4782","Furious Charge","Battering Ram"
"4783","Sprint","Marathon"
"4784","Battle Rage","Bloodshed"
"4785","Call of the Ancients","The Council Rises"
"4786","Wrath of the Berserker","Insanity"
"4787","Superstition","Passive"
"4788","Boon of Bul-Kathos","Passive"
"4789","Rampage","Passive"
"4790","Berserker Rage","Passive"
"4791","Call of the Ancients","Together as One"
"4792","Furious Charge","Battering Ram"
"4793","Ignore Pain","Iron Hide"
"4794","War Cry","Impunity"
"4795","Wrath of the Berserker","Insanity"
"4796","Battle Rage","Bloodshed"
"4797","Superstition","Passive"
"4798","Berserker Rage","Passive"
"4799","Brawler","Passive"
"4800","Boon of Bul-Kathos","Passive"
"4801","Frenzy","Maniac"
"4802","Furious Charge","Battering Ram"
"4803","Ignore Pain","Ignorance is Bliss"
"4804","Battle Rage","Bloodshed"
"4805","Wrath of the Berserker","Slaughter"
"4806","Call of the Ancients","The Council Rises"
"4807","Boon of Bul-Kathos","Passive"
"4808","Ruthless","Passive"
"4809","Rampage","Passive"
"4810","Berserker Rage","Passive"
"4811","Furious Charge","Battering Ram"
"4812","War Cry","Impunity"
"4813","Battle Rage","Bloodshed"
"4814","Ignore Pain","Iron Hide"
"4815","Call of the Ancients","The Council Rises"
"4816","Wrath of the Berserker","Insanity"
"4817","Ruthless","Passive"
"4818","Berserker Rage","Passive"
"4819","Boon of Bul-Kathos","Passive"
"4820","Tough as Nails","Passive"
"4821","Furious Charge","Battering Ram"
"4822","Ignore Pain","Bravado"
"4823","War Cry","Impunity"
"4824","Battle Rage","Marauder's Rage"
"4825","Call of the Ancients","The Council Rises"
"4826","Wrath of the Berserker","Insanity"
"4827","Berserker Rage","Passive"
"4828","Brawler","Passive"
"4829","Rampage","Passive"
"4830","Boon of Bul-Kathos","Passive"
"4831","Call of the Ancients","The Council Rises"
"4832","Furious Charge","Battering Ram"
"4833","Ignore Pain","Ignorance is Bliss"
"4834","Battle Rage","Bloodshed"
"4835","War Cry","Impunity"
"4836","Wrath of the Berserker","Insanity"
"4837","Berserker Rage","Passive"
"4838","Rampage","Passive"
"4839","Superstition","Passive"
"4840","Boon of Bul-Kathos","Passive"
"4841","Call of the Ancients","Together as One"
"4842","Battle Rage","Bloodshed"
"4843","Furious Charge","Battering Ram"
"4844","War Cry","Impunity"
"4845","Wrath of the Berserker","Insanity"
"4846","Frenzy","Maniac"
"4847","Berserker Rage","Passive"
"4848","Boon of Bul-Kathos","Passive"
"4849","Ruthless","Passive"
"4850","Brawler","Passive"
"4851","Frenzy","Maniac"
"4852","Call of the Ancients","The Council Rises"
"4853","Battle Rage","Bloodshed"
"4854","Furious Charge","Battering Ram"
"4855","Wrath of the Berserker","Insanity"
"4856","War Cry","Impunity"
"4857","Ruthless","Passive"
"4858","Superstition","Passive"
"4859","Boon of Bul-Kathos","Passive"
"4860","Rampage","Passive"
"4861","Frenzy","Maniac"
"4862","Furious Charge","Battering Ram"
"4863","War Cry","Impunity"
"4864","Battle Rage","Bloodshed"
"4865","Call of the Ancients","The Council Rises"
"4866","Wrath of the Berserker","Insanity"
"4867","Ruthless","Passive"
"4868","Boon of Bul-Kathos","Passive"
"4869","Berserker Rage","Passive"
"4870","Bloodthirst","Passive"
"4871","Frenzy","Maniac"
"4872","Furious Charge","Battering Ram"
"4873","Sprint","Marathon"
"4874","Battle Rage","Bloodshed"
"4875","Wrath of the Berserker","Insanity"
"4876","Call of the Ancients","The Council Rises"
"4877","Boon of Bul-Kathos","Passive"
"4878","Berserker Rage","Passive"
"4879","Ruthless","Passive"
"4880","Rampage","Passive"
"4881","Earthquake","Chilling Earth"
"4882","Seismic Slam","Permafrost"
"4883","Leap","Call of Arreat"
"4884","War Cry","Impunity"
"4885","Rend","Mutilate"
"4886","Call of the Ancients","Duty to the Clan"
"4887","Superstition","Passive"
"4888","Earthen Might","Passive"
"4889","Ruthless","Passive"
"4890","Bloodthirst","Passive"
"4891","Furious Charge","Battering Ram"
"4892","Frenzy","Maniac"
"4893","Ignore Pain","Iron Hide"
"4894","Call of the Ancients","The Council Rises"
"4895","Wrath of the Berserker","Insanity"
"4896","Battle Rage","Bloodshed"
"4897","Ruthless","Passive"
"4898","Rampage","Passive"
"4899","Boon of Bul-Kathos","Passive"
"4900","Berserker Rage","Passive"
"4901","Earthquake","Molten Fury"
"4902","Battle Rage","Bloodshed"
"4903","Leap","Death from Above"
"4904","Call of the Ancients","The Council Rises"
"4905","Ignore Pain","Iron Hide"
"4906","Wrath of the Berserker","Insanity"
"4907","Brawler","Passive"
"4908","Ruthless","Passive"
"4909","Berserker Rage","Passive"
"4910","Rampage","Passive"
"4911","Earthquake","Molten Fury"
"4912","Leap","Death from Above"
"4913","Ignore Pain","Iron Hide"
"4914","Battle Rage","Marauder's Rage"
"4915","Call of the Ancients","The Council Rises"
"4916","Wrath of the Berserker","Insanity"
"4917","Brawler","Passive"
"4918","Boon of Bul-Kathos","Passive"
"4919","Weapons Master","Passive"
"4920","Berserker Rage","Passive"
"4921","Frenzy","Maniac"
"4922","Furious Charge","Battering Ram"
"4923","Call of the Ancients","The Council Rises"
"4924","Wrath of the Berserker","Insanity"
"4925","Battle Rage","Bloodshed"
"4926","Ignore Pain","Ignorance is Bliss"
"4927","Berserker Rage","Passive"
"4928","Boon of Bul-Kathos","Passive"
"4929","Relentless","Passive"
"4930","Ruthless","Passive"
"4931","Frenzy","Maniac"
"4932","Furious Charge","Merciless Assault"
"4933","Battle Rage","Bloodshed"
"4934","Sprint","Marathon"
"4935","Call of the Ancients","The Council Rises"
"4936","Wrath of the Berserker","Insanity"
"4937","Berserker Rage","Passive"
"4938","Boon of Bul-Kathos","Passive"
"4939","Rampage","Passive"
"4940","Superstition","Passive"
"4941","Frenzy","Maniac"
"4942","Furious Charge","Battering Ram"
"4943","Ignore Pain","Ignorance is Bliss"
"4944","Wrath of the Berserker","Insanity"
"4945","Battle Rage","Bloodshed"
"4946","Call of the Ancients","The Council Rises"
"4947","Ruthless","Passive"
"4948","Boon of Bul-Kathos","Passive"
"4949","Rampage","Passive"
"4950","Berserker Rage","Passive"
"4951","Frenzy","Maniac"
"4952","Furious Charge","Battering Ram"
"4953","Battle Rage","Bloodshed"
"4954","Ignore Pain","Ignorance is Bliss"
"4955","Wrath of the Berserker","Insanity"
"4956","Call of the Ancients","The Council Rises"
"4957","Brawler","Passive"
"4958","Superstition","Passive"
"4959","Ruthless","Passive"
"4960","Boon of Bul-Kathos","Passive"
"4961","Frenzy","Maniac"
"4962","Furious Charge","Battering Ram"
"4963","Battle Rage","Bloodshed"
"4964","Ignore Pain","Ignorance is Bliss"
"4965","Wrath of the Berserker","Striding Giant"
"4966","Call of the Ancients","The Council Rises"
"4967","Ruthless","Passive"
"4968","Superstition","Passive"
"4969","Boon of Bul-Kathos","Passive"
"4970","Berserker Rage","Passive"
"4971","Frenzy","Maniac"
"4972","Furious Charge","Battering Ram"
"4973","Sprint","Marathon"
"4974","War Cry","Impunity"
"4975","Call of the Ancients","The Council Rises"
"4976","Wrath of the Berserker","Insanity"
"4977","Berserker Rage","Passive"
"4978","Rampage","Passive"
"4979","Ruthless","Passive"
"4980","Boon of Bul-Kathos","Passive"
"4981","Earthquake","Chilling Earth"
"4982","Threatening Shout","Terrify"
"4983","Leap","Call of Arreat"
"4984","War Cry","Invigorate"
"4985","Battle Rage","Marauder's Rage"
"4986","Wrath of the Berserker","Insanity"
"4987","Ruthless","Passive"
"4988","Rampage","Passive"
"4989","Boon of Bul-Kathos","Passive"
"4990","Weapons Master","Passive"
"4991","Frenzy","Maniac"
"4992","Call of the Ancients","The Council Rises"
"4993","Furious Charge","Battering Ram"
"4994","Ignore Pain","Iron Hide"
"4995","Battle Rage","Bloodshed"
"4996","Wrath of the Berserker","Insanity"
"4997","Rampage","Passive"
"4998","Boon of Bul-Kathos","Passive"
"4999","Ruthless","Passive"
"5000","Berserker Rage","Passive"
"5001","Earthquake","Molten Fury"
"5002","Leap","Death from Above"
"5003","War Cry","Impunity"
"5004","Battle Rage","Marauder's Rage"
"5005","Call of the Ancients","Together as One"
"5006","Wrath of the Berserker","Insanity"
"5007","Rampage","Passive"
"5008","Superstition","Passive"
"5009","Brawler","Passive"
"5010","Boon of Bul-Kathos","Passive"
"5011","Frenzy","Maniac"
"5012","Ignore Pain","Ignorance is Bliss"
"5013","Furious Charge","Battering Ram"
"5014","Battle Rage","Bloodshed"
"5015","Call of the Ancients","The Council Rises"
"5016","Wrath of the Berserker","Insanity"
"5017","Rampage","Passive"
"5018","Boon of Bul-Kathos","Passive"
"5019","Berserker Rage","Passive"
"5020","Superstition","Passive"
"5021","Frenzy","Maniac"
"5022","Leap","Call of Arreat"
"5023","War Cry","Impunity"
"5024","Battle Rage","Marauder's Rage"
"5025","Earthquake","Molten Fury"
"5026","Ignore Pain","Iron Hide"
"5027","Berserker Rage","Passive"
"5028","Brawler","Passive"
"5029","Superstition","Passive"
"5030","Rampage","Passive"
"5031","Frenzy","Maniac"
"5032","Furious Charge","Dreadnought"
"5033","Ignore Pain","Iron Hide"
"5034","Battle Rage","Bloodshed"
"5035","Call of the Ancients","The Council Rises"
"5036","Wrath of the Berserker","Insanity"
"5037","Ruthless","Passive"
"5038","Boon of Bul-Kathos","Passive"
"5039","Berserker Rage","Passive"
"5040","Rampage","Passive"
"5041","Call of the Ancients","Together as One"
"5042","Furious Charge","Battering Ram"
"5043","Battle Rage","Bloodshed"
"5044","Ignore Pain","Ignorance is Bliss"
"5045","Wrath of the Berserker","Striding Giant"
"5046","War Cry","Impunity"
"5047","Rampage","Passive"
"5048","Brawler","Passive"
"5049","Boon of Bul-Kathos","Passive"
"5050","Berserker Rage","Passive"
"5051","Hammer of the Ancients","Smash"
"5052","Leap","Call of Arreat"
"5053","War Cry","Impunity"
"5054","Battle Rage","Ferocity"
"5055","Earthquake","Molten Fury"
"5056","Wrath of the Berserker","Insanity"
"5057","Weapons Master","Passive"
"5058","Ruthless","Passive"
"5059","Rampage","Passive"
"5060","Superstition","Passive"
"5061","Call of the Ancients","The Council Rises"
"5062","Earthquake","Molten Fury"
"5063","Leap","Call of Arreat"
"5064","Wrath of the Berserker","Insanity"
"5065","Battle Rage","Bloodshed"
"5066","War Cry","Impunity"
"5067","Ruthless","Passive"
"5068","Berserker Rage","Passive"
"5069","Boon of Bul-Kathos","Passive"
"5070","Superstition","Passive"
"5071","Frenzy","Maniac"
"5072","Ignore Pain","Ignorance is Bliss"
"5073","Battle Rage","Bloodshed"
"5074","Furious Charge","Battering Ram"
"5075","Call of the Ancients","The Council Rises"
"5076","Wrath of the Berserker","Striding Giant"
"5077","Superstition","Passive"
"5078","Berserker Rage","Passive"
"5079","Boon of Bul-Kathos","Passive"
"5080","Brawler","Passive"
"5081","Frenzy","Maniac"
"5082","Furious Charge","Battering Ram"
