"","Spell","Rune"
"4851","Elemental Arrow","Frost Arrow"
"4852","Cluster Arrow","Maelstrom"
"4853","Sentry","Spitfire Turret"
"4854","Vault","Tumble"
"4855","Companion","Boar Companion"
"4856","Multishot","Arsenal"
"4857","Custom Engineering","Passive"
"4858","Cull the Weak","Passive"
"4859","Ballistics","Passive"
"4860","Steady Aim","Passive"
"4861","Multishot","Arsenal"
"4862","Cluster Arrow","Maelstrom"
"4863","Sentry","Spitfire Turret"
"4864","Elemental Arrow","Frost Arrow"
"4865","Smoke Screen","Healing Vapors"
"4866","Companion","Ballistics"
"4867","Cull the Weak","Passive"
"4868","Steady Aim","Passive"
"4869","Awareness","Passive"
"4870",NA,"Passive"
"4871","Elemental Arrow","Frost Arrow"
"4872","Cluster Arrow","Maelstrom"
"4873","Caltrops","Bait the Trap"
"4874","Multishot","Arsenal"
"4875","Sentry","Spitfire Turret"
"4876","Companion","Wolf Companion"
"4877","Cull the Weak","Passive"
"4878","Custom Engineering","Passive"
"4879","Steady Aim","Passive"
"4880","Ballistics","Passive"
"4881","Elemental Arrow","Ball Lightning"
"4882","Caltrops","Bait the Trap"
"4883","Preparation","Punishment"
"4884","Evasive Fire","Focus"
"4885","Sentry","Spitfire Turret"
"4886","Companion","Awareness"
"4887","Cull the Weak","Passive"
"4888","Custom Engineering","Passive"
"4889","Ballistics","Passive"
"4890",NA,"Passive"
"4891","Elemental Arrow","Frost Arrow"
"4892","Sentry","Spitfire Turret"
"4893","Multishot","Arsenal"
"4894","Cluster Arrow","Maelstrom"
"4895","Vault","Rattling Roll"
"4896","Companion","Wolf Companion"
"4897","Steady Aim","Passive"
"4898","Ballistics","Passive"
"4899","Archery","Passive"
"4900","Cull the Weak","Passive"
"4901","Elemental Arrow","Frost Arrow"
"4902","Cluster Arrow","Maelstrom"
"4903","Vault","Tumble"
"4904","Sentry","Spitfire Turret"
"4905","Companion","Wolf Companion"
"4906","Multishot","Arsenal"
"4907","Awareness","Passive"
"4908","Steady Aim","Passive"
"4909","Ballistics","Passive"
"4910","Custom Engineering","Passive"
"4911","Sentry","Polar Station"
"4912","Elemental Arrow","Ball Lightning"
"4913","Companion","Wolf Companion"
"4914","Smoke Screen","Lingering Fog"
"4915","Preparation","Focused Mind"
"4916","Caltrops","Bait the Trap"
"4917","Cull the Weak","Passive"
"4918","Awareness","Passive"
"4919","Night Stalker","Passive"
"4920","Custom Engineering","Passive"
"4921","Multishot","Arsenal"
"4922","Elemental Arrow","Frost Arrow"
"4923","Cluster Arrow","Maelstrom"
"4924","Vault","Tumble"
"4925","Companion","Wolf Companion"
"4926","Sentry","Spitfire Turret"
"4927","Cull the Weak","Passive"
"4928","Ballistics","Passive"
"4929","Tactical Advantage","Passive"
"4930","Steady Aim","Passive"
"4931","Elemental Arrow","Frost Arrow"
"4932","Cluster Arrow","Maelstrom"
"4933","Multishot","Arsenal"
"4934","Vault","Tumble"
"4935","Sentry","Spitfire Turret"
"4936","Companion","Wolf Companion"
"4937","Cull the Weak","Passive"
"4938","Steady Aim","Passive"
"4939","Awareness","Passive"
"4940","Ballistics","Passive"
"4941","Elemental Arrow","Frost Arrow"
"4942","Cluster Arrow","Maelstrom"
"4943","Sentry","Spitfire Turret"
"4944","Vault","Tumble"
"4945","Multishot","Arsenal"
"4946","Companion","Wolf Companion"
"4947","Steady Aim","Passive"
"4948","Tactical Advantage","Passive"
"4949","Awareness","Passive"
"4950","Cull the Weak","Passive"
"4951","Elemental Arrow","Frost Arrow"
"4952","Multishot","Arsenal"
"4953","Smoke Screen","Lingering Fog"
"4954","Sentry","Spitfire Turret"
"4955","Companion","Wolf Companion"
"4956","Cluster Arrow","Maelstrom"
"4957","Awareness","Passive"
"4958","Custom Engineering","Passive"
"4959","Ballistics","Passive"
"4960","Cull the Weak","Passive"
"4961","Elemental Arrow","Frost Arrow"
"4962","Multishot","Arsenal"
"4963","Sentry","Spitfire Turret"
"4964","Vault","Tumble"
"4965","Cluster Arrow","Maelstrom"
"4966","Companion","Wolf Companion"
"4967","Steady Aim","Passive"
"4968","Custom Engineering","Passive"
"4969","Ballistics","Passive"
"4970","Awareness","Passive"
"4971","Elemental Arrow","Immolation Arrow"
"4972","Sentry","Spitfire Turret"
"4973","Marked for Death","Contagion"
"4974","Companion","Wolf Companion"
"4975","Cluster Arrow","Loaded for Bear"
"4976","Multishot","Arsenal"
"4977","Cull the Weak","Passive"
"4978","Steady Aim","Passive"
"4979","Awareness","Passive"
"4980","Custom Engineering","Passive"
"4981","Elemental Arrow","Frost Arrow"
"4982","Cluster Arrow","Maelstrom"
"4983","Multishot","Arsenal"
"4984","Vault","Tumble"
"4985","Companion","Wolf Companion"
"4986","Sentry","Spitfire Turret"
"4987","Ballistics","Passive"
"4988","Awareness","Passive"
"4989","Archery","Passive"
"4990","Cull the Weak","Passive"
"4991","Elemental Arrow","Frost Arrow"
"4992","Multishot","Arsenal"
"4993","Companion","Wolf Companion"
"4994","Vault","Tumble"
"4995","Sentry","Spitfire Turret"
"4996","Cluster Arrow","Maelstrom"
"4997","Awareness","Passive"
"4998","Ballistics","Passive"
"4999","Steady Aim","Passive"
"5000","Custom Engineering","Passive"
"5001","Elemental Arrow","Frost Arrow"
"5002","Sentry","Spitfire Turret"
"5003","Companion","Wolf Companion"
"5004","Cluster Arrow","Maelstrom"
"5005","Vault","Tumble"
"5006","Multishot","Arsenal"
"5007","Cull the Weak","Passive"
"5008","Tactical Advantage","Passive"
"5009","Ballistics","Passive"
"5010","Awareness","Passive"
"5011","Elemental Arrow","Immolation Arrow"
"5012","Multishot","Arsenal"
"5013","Sentry","Spitfire Turret"
"5014","Vault","Tumble"
"5015","Companion","Wolf Companion"
"5016","Cluster Arrow","Maelstrom"
"5017","Steady Aim","Passive"
"5018","Ballistics","Passive"
"5019","Custom Engineering","Passive"
"5020","Archery","Passive"
"5021","Elemental Arrow","Frost Arrow"
"5022","Sentry","Spitfire Turret"
"5023","Companion","Wolf Companion"
"5024","Vault","Tumble"
"5025","Multishot","Arsenal"
"5026","Cluster Arrow","Maelstrom"
"5027","Custom Engineering","Passive"
"5028","Awareness","Passive"
"5029","Cull the Weak","Passive"
"5030","Ballistics","Passive"
"5031","Elemental Arrow","Immolation Arrow"
"5032","Cluster Arrow","Loaded for Bear"
"5033","Multishot","Arsenal"
"5034","Companion","Wolf Companion"
"5035","Vault","Tumble"
"5036","Sentry","Polar Station"
"5037","Custom Engineering","Passive"
"5038","Cull the Weak","Passive"
"5039","Awareness","Passive"
"5040","Steady Aim","Passive"
"5041","Elemental Arrow","Frost Arrow"
"5042","Cluster Arrow","Maelstrom"
"5043","Sentry","Spitfire Turret"
"5044","Multishot","Arsenal"
"5045","Vault","Tumble"
"5046","Companion","Wolf Companion"
"5047","Awareness","Passive"
"5048","Ballistics","Passive"
"5049","Cull the Weak","Passive"
"5050","Custom Engineering","Passive"
"5051","Elemental Arrow","Frost Arrow"
"5052","Sentry","Spitfire Turret"
"5053","Cluster Arrow","Maelstrom"
"5054","Vault","Rattling Roll"
"5055","Multishot","Arsenal"
"5056","Companion","Wolf Companion"
"5057","Steady Aim","Passive"
"5058","Ballistics","Passive"
"5059","Awareness","Passive"
"5060","Cull the Weak","Passive"
"5061","Elemental Arrow","Frost Arrow"
"5062","Cluster Arrow","Maelstrom"
"5063","Companion","Wolf Companion"
"5064","Sentry","Spitfire Turret"
"5065","Vault","Tumble"
"5066","Multishot","Arsenal"
"5067","Awareness","Passive"
"5068","Cull the Weak","Passive"
"5069","Ballistics","Passive"
"5070","Steady Aim","Passive"
"5071","Elemental Arrow","Frost Arrow"
"5072","Sentry","Spitfire Turret"
"5073","Cluster Arrow","Maelstrom"
"5074","Multishot","Arsenal"
"5075","Vault","Rattling Roll"
"5076","Companion","Wolf Companion"
"5077","Awareness","Passive"
"5078","Cull the Weak","Passive"
"5079","Steady Aim","Passive"
"5080","Ballistics","Passive"
"5081","Elemental Arrow","Frost Arrow"
"5082","Multishot","Arsenal"
"5083","Vault","Tumble"
"5084","Cluster Arrow","Maelstrom"
"5085","Companion","Wolf Companion"
"5086","Sentry","Spitfire Turret"
"5087","Ballistics","Passive"
"5088","Custom Engineering","Passive"
"5089","Cull the Weak","Passive"
"5090","Awareness","Passive"
"5091","Elemental Arrow","Frost Arrow"
"5092","Vault","Tumble"
"5093","Cluster Arrow","Loaded for Bear"
"5094","Multishot","Arsenal"
"5095","Sentry","Spitfire Turret"
"5096","Companion","Wolf Companion"
"5097","Ballistics","Passive"
"5098","Cull the Weak","Passive"
"5099","Steady Aim","Passive"
"5100","Archery","Passive"
"5101","Multishot","Arsenal"
"5102","Sentry","Spitfire Turret"
"5103","Vault","Tumble"
"5104","Elemental Arrow","Frost Arrow"
"5105","Cluster Arrow","Shooting Stars"
"5106","Companion","Spider Companion"
"5107","Archery","Passive"
"5108","Cull the Weak","Passive"
"5109","Awareness","Passive"
"5110","Steady Aim","Passive"
"5111","Cluster Arrow","Maelstrom"
"5112","Elemental Arrow","Frost Arrow"
"5113","Sentry","Spitfire Turret"
"5114","Vault","Tumble"
"5115","Companion","Wolf Companion"
"5116","Multishot","Arsenal"
"5117","Ballistics","Passive"
"5118","Tactical Advantage","Passive"
"5119","Cull the Weak","Passive"
"5120","Steady Aim","Passive"
"5121","Elemental Arrow","Frost Arrow"
"5122","Cluster Arrow","Maelstrom"
"5123","Vault","Tumble"
"5124","Sentry","Spitfire Turret"
"5125","Multishot","Arsenal"
"5126","Companion","Wolf Companion"
"5127","Tactical Advantage","Passive"
"5128","Ballistics","Passive"
"5129","Awareness","Passive"
"5130","Steady Aim","Passive"
"5131","Sentry","Polar Station"
"5132","Marked for Death","Mortal Enemy"
"5133","Elemental Arrow","Ball Lightning"
"5134","Companion","Wolf Companion"
"5135","Smoke Screen","Lingering Fog"
"5136","Preparation","Punishment"
"5137","Night Stalker","Passive"
"5138","Awareness","Passive"
"5139","Custom Engineering","Passive"
"5140","Steady Aim","Passive"
"5141","Elemental Arrow","Immolation Arrow"
"5142","Cluster Arrow","Loaded for Bear"
"5143","Vault","Tumble"
"5144","Sentry","Spitfire Turret"
"5145","Multishot","Arsenal"
"5146","Companion","Wolf Companion"
"5147","Steady Aim","Passive"
"5148","Archery","Passive"
"5149","Cull the Weak","Passive"
"5150","Custom Engineering","Passive"
"5151","Elemental Arrow","Frost Arrow"
"5152","Multishot","Arsenal"
"5153","Cluster Arrow","Maelstrom"
"5154","Sentry","Spitfire Turret"
"5155","Companion","Wolf Companion"
"5156","Vault","Tumble"
"5157","Awareness","Passive"
"5158","Ballistics","Passive"
"5159","Custom Engineering","Passive"
"5160","Cull the Weak","Passive"
"5161","Elemental Arrow","Frost Arrow"
"5162","Cluster Arrow","Maelstrom"
"5163","Sentry","Spitfire Turret"
"5164","Vault","Tumble"
"5165","Companion","Wolf Companion"
"5166","Multishot","Arsenal"
"5167","Custom Engineering","Passive"
"5168","Steady Aim","Passive"
"5169","Ballistics","Passive"
"5170","Awareness","Passive"
"5171","Elemental Arrow","Ball Lightning"
"5172","Bolas","Thunder Ball"
"5173","Sentry","Polar Station"
"5174","Caltrops","Bait the Trap"
"5175","Marked for Death","Valley of Death"
"5176","Companion","Wolf Companion"
"5177","Custom Engineering","Passive"
"5178","Steady Aim","Passive"
"5179","Awareness","Passive"
"5180","Archery","Passive"
"5181","Elemental Arrow","Frost Arrow"
"5182","Cluster Arrow","Maelstrom"
"5183","Companion","Wolf Companion"
"5184","Vault","Tumble"
"5185","Sentry","Spitfire Turret"
"5186","Multishot","Arsenal"
"5187","Steady Aim","Passive"
"5188","Ballistics","Passive"
"5189","Custom Engineering","Passive"
"5190","Awareness","Passive"
"5191","Elemental Arrow","Frost Arrow"
"5192","Cluster Arrow","Maelstrom"
"5193","Companion","Vault"
"5194","Tumble","Sentry"
"5195","Spitfire Turret","Multishot"
"5196","Arsenal","Cull the Weak"
"5197","Custom Engineering","Passive"
"5198","Ballistics","Passive"
"5199","Awareness","Passive"
"5200",NA,"Passive"
"5201","Elemental Arrow","Frost Arrow"
"5202","Multishot","Arsenal"
"5203","Sentry","Spitfire Turret"
"5204","Companion","Vault"
"5205","Tumble","Cluster Arrow"
"5206","Maelstrom","Steady Aim"
"5207","Ballistics","Passive"
"5208","Awareness","Passive"
"5209","Cull the Weak","Passive"
"5210",NA,"Passive"
"5211","Elemental Arrow","Ball Lightning"
"5212","Marked for Death","Mortal Enemy"
"5213","Companion","Wolf Companion"
"5214","Smoke Screen","Lingering Fog"
"5215","Preparation","Punishment"
"5216","Sentry","Polar Station"
"5217","Night Stalker","Passive"
"5218","Cull the Weak","Passive"
"5219","Awareness","Passive"
"5220","Custom Engineering","Passive"
"5221","Multishot","Arsenal"
"5222","Cluster Arrow","Maelstrom"
"5223","Vault","Tumble"
"5224","Elemental Arrow","Frost Arrow"
"5225","Sentry","Spitfire Turret"
"5226","Companion","Awareness"
"5227","Cull the Weak","Passive"
"5228","Ballistics","Passive"
"5229","Custom Engineering","Passive"
"5230",NA,"Passive"
"5231","Cluster Arrow","Maelstrom"
"5232","Vault","Tumble"
"5233","Elemental Arrow","Frost Arrow"
"5234","Sentry","Spitfire Turret"
"5235","Multishot","Arsenal"
"5236","Companion","Bat Companion"
"5237","Cull the Weak","Passive"
"5238","Steady Aim","Passive"
"5239","Ambush","Passive"
"5240","Tactical Advantage","Passive"
"5241","Elemental Arrow","Ball Lightning"
"5242","Sentry","Polar Station"
"5243","Smoke Screen","Lingering Fog"
"5244","Preparation","Punishment"
"5245","Marked for Death","Mortal Enemy"
"5246","Companion","Wolf Companion"
"5247","Night Stalker","Passive"
"5248","Awareness","Passive"
"5249","Steady Aim","Passive"
"5250","Cull the Weak","Passive"
"5251","Multishot","Arsenal"
"5252","Cluster Arrow","Loaded for Bear"
"5253","Sentry","Polar Station"
"5254","Elemental Arrow","Immolation Arrow"
"5255","Marked for Death","Valley of Death"
"5256","Companion","Wolf Companion"
"5257","Steady Aim","Passive"
"5258","Custom Engineering","Passive"
"5259","Archery","Passive"
"5260","Cull the Weak","Passive"
"5261","Elemental Arrow","Ball Lightning"
"5262","Bolas","Thunder Ball"
"5263","Sentry","Polar Station"
"5264","Companion","Smoke Screen"
"5265","Lingering Fog","Marked for Death"
"5266","Contagion","Steady Aim"
"5267","Custom Engineering","Passive"
"5268","Cull the Weak","Passive"
"5269","Awareness","Passive"
"5270",NA,"Passive"
"5271","Elemental Arrow","Frost Arrow"
"5272","Cluster Arrow","Loaded for Bear"
"5273","Vault","Trail of Cinders"
"5274","Vengeance","Seethe"
"5275","Companion","Wolf Companion"
"5276","Sentry","Spitfire Turret"
"5277","Ambush","Passive"
"5278","Blood Vengeance","Passive"
"5279","Cull the Weak","Passive"
"5280","Steady Aim","Passive"
"5281","Elemental Arrow","Frost Arrow"
"5282","Cluster Arrow","Maelstrom"
"5283","Sentry","Spitfire Turret"
"5284","Companion","Wolf Companion"
"5285","Multishot","Arsenal"
"5286","Vault","Tumble"
"5287","Steady Aim","Passive"
"5288","Awareness","Passive"
"5289","Cull the Weak","Passive"
"5290","Archery","Passive"
"5291","Elemental Arrow","Frost Arrow"
"5292","Cluster Arrow","Maelstrom"
"5293","Companion","Wolf Companion"
"5294","Vault","Tumble"
"5295","Sentry","Spitfire Turret"
"5296","Multishot","Arsenal"
"5297","Awareness","Passive"
"5298","Cull the Weak","Passive"
"5299","Steady Aim","Passive"
"5300","Ballistics","Passive"
"5301","Multishot","Arsenal"
"5302","Elemental Arrow","Frost Arrow"
"5303","Companion","Vault"
"5304","Tumble","Sentry"
"5305","Spitfire Turret","Cluster Arrow"
"5306","Maelstrom","Ballistics"
"5307","Cull the Weak","Passive"
"5308","Steady Aim","Passive"
"5309","Archery","Passive"
"5310",NA,"Passive"
"5311","Multishot","Arsenal"
"5312","Sentry","Spitfire Turret"
"5313","Vault","Tumble"
"5314","Companion","Wolf Companion"
"5315","Elemental Arrow","Frost Arrow"
"5316","Cluster Arrow","Maelstrom"
"5317","Steady Aim","Passive"
"5318","Cull the Weak","Passive"
"5319","Awareness","Passive"
"5320","Custom Engineering","Passive"
"5321","Elemental Arrow","Frost Arrow"
"5322","Companion","Wolf Companion"
"5323","Cluster Arrow","Maelstrom"
"5324","Vault","Tumble"
"5325","Sentry","Spitfire Turret"
"5326","Multishot","Arsenal"
"5327","Awareness","Passive"
"5328","Cull the Weak","Passive"
"5329","Custom Engineering","Passive"
"5330","Ballistics","Passive"
"5331","Elemental Arrow","Frost Arrow"
"5332","Cluster Arrow","Maelstrom"
"5333","Multishot","Arsenal"
"5334","Vault","Tumble"
"5335","Sentry","Spitfire Turret"
"5336","Companion","Bat Companion"
"5337","Ballistics","Passive"
"5338","Custom Engineering","Passive"
"5339","Steady Aim","Passive"
"5340","Awareness","Passive"
"5341","Multishot","Arsenal"
"5342","Elemental Arrow","Frost Arrow"
"5343","Companion","Wolf Companion"
"5344","Vault","Tumble"
"5345","Sentry","Spitfire Turret"
"5346","Cluster Arrow","Maelstrom"
"5347","Tactical Advantage","Passive"
"5348","Custom Engineering","Passive"
"5349","Awareness","Passive"
"5350","Ballistics","Passive"
"5351","Elemental Arrow","Frost Arrow"
"5352","Cluster Arrow","Maelstrom"
"5353","Companion","Wolf Companion"
"5354","Sentry","Spitfire Turret"
"5355","Multishot","Arsenal"
"5356","Vault","Tumble"
"5357","Ballistics","Passive"
"5358","Cull the Weak","Passive"
"5359","Awareness","Passive"
"5360","Custom Engineering","Passive"
"5361","Elemental Arrow","Frost Arrow"
"5362","Cluster Arrow","Maelstrom"
"5363","Vault","Tumble"
"5364","Multishot","Arsenal"
"5365","Companion","Wolf Companion"
"5366","Sentry","Spitfire Turret"
"5367","Ballistics","Passive"
"5368","Cull the Weak","Passive"
"5369","Custom Engineering","Passive"
"5370","Awareness","Passive"
"5371","Elemental Arrow","Frost Arrow"
"5372","Cluster Arrow","Maelstrom"
"5373","Multishot","Arsenal"
"5374","Vault","Tumble"
"5375","Sentry","Spitfire Turret"
"5376","Companion","Wolf Companion"
"5377","Custom Engineering","Passive"
"5378","Cull the Weak","Passive"
"5379","Awareness","Passive"
"5380","Ballistics","Passive"
"5381","Cluster Arrow","Maelstrom"
"5382","Elemental Arrow","Frost Arrow"
"5383","Sentry","Spitfire Turret"
"5384","Vault","Tumble"
"5385","Companion","Wolf Companion"
"5386","Multishot","Arsenal"
"5387","Steady Aim","Passive"
"5388","Cull the Weak","Passive"
"5389","Ballistics","Passive"
"5390","Awareness","Passive"
"5391","Elemental Arrow","Frost Arrow"
"5392","Cluster Arrow","Maelstrom"
"5393","Vault","Tumble"
"5394","Companion","Wolf Companion"
"5395","Sentry","Spitfire Turret"
"5396","Multishot","Arsenal"
"5397","Ballistics","Passive"
"5398","Blood Vengeance","Passive"
"5399","Tactical Advantage","Passive"
"5400","Cull the Weak","Passive"
"5401","Marked for Death","Mortal Enemy"
"5402","Sentry","Polar Station"
"5403","Elemental Arrow","Ball Lightning"
"5404","Smoke Screen","Lingering Fog"
"5405","Preparation","Punishment"
"5406","Companion","Wolf Companion"
"5407","Awareness","Passive"
"5408","Cull the Weak","Passive"
"5409","Custom Engineering","Passive"
"5410","Night Stalker","Passive"
"5411","Elemental Arrow","Frost Arrow"
"5412","Sentry","Spitfire Turret"
"5413","Cluster Arrow","Maelstrom"
"5414","Vault","Tumble"
"5415","Companion","Wolf Companion"
"5416","Multishot","Arsenal"
"5417","Cull the Weak","Passive"
"5418","Awareness","Passive"
"5419","Custom Engineering","Passive"
"5420","Ballistics","Passive"
"5421","Elemental Arrow","Frost Arrow"
"5422","Cluster Arrow","Maelstrom"
"5423","Vault","Tumble"
"5424","Sentry","Spitfire Turret"
"5425","Multishot","Arsenal"
"5426","Companion","Wolf Companion"
"5427","Tactical Advantage","Passive"
"5428","Cull the Weak","Passive"
"5429","Steady Aim","Passive"
"5430","Ballistics","Passive"
"5431","Sentry","Polar Station"
"5432","Marked for Death","Valley of Death"
"5433","Vault","Tumble"
"5434","Bolas","Thunder Ball"
"5435","Elemental Arrow","Ball Lightning"
"5436","Companion","Wolf Companion"
"5437","Awareness","Passive"
"5438","Steady Aim","Passive"
"5439","Cull the Weak","Passive"
"5440","Single Out","Passive"
"5441","Multishot","Arsenal"
"5442","Cluster Arrow","Maelstrom"
"5443","Vault","Tumble"
"5444","Elemental Arrow","Frost Arrow"
"5445","Companion","Wolf Companion"
"5446","Sentry","Spitfire Turret"
"5447","Cull the Weak","Passive"
"5448","Ballistics","Passive"
"5449","Steady Aim","Passive"
"5450","Awareness","Passive"
"5451","Marked for Death","Contagion"
"5452","Smoke Screen","Healing Vapors"
"5453","Sentry","Spitfire Turret"
"5454","Cluster Arrow","Loaded for Bear"
"5455","Companion","Wolf Companion"
"5456","Multishot","Arsenal"
"5457","Archery","Passive"
"5458","Steady Aim","Passive"
"5459","Perfectionist","Passive"
"5460","Ambush","Passive"
"5461","Elemental Arrow","Frost Arrow"
"5462","Cluster Arrow","Maelstrom"
"5463","Sentry","Spitfire Turret"
"5464","Multishot","Arsenal"
"5465","Vault","Tumble"
"5466","Companion","Wolf Companion"
"5467","Cull the Weak","Passive"
"5468","Awareness","Passive"
"5469","Steady Aim","Passive"
"5470","Custom Engineering","Passive"
"5471","Cluster Arrow","Maelstrom"
"5472","Multishot","Arsenal"
"5473","Vault","Tumble"
"5474","Elemental Arrow","Frost Arrow"
"5475","Sentry","Spitfire Turret"
"5476","Companion","Wolf Companion"
"5477","Tactical Advantage","Passive"
"5478","Custom Engineering","Passive"
"5479","Steady Aim","Passive"
"5480","Blood Vengeance","Passive"
"5481","Multishot","Arsenal"
"5482","Cluster Arrow","Maelstrom"
"5483","Elemental Arrow","Frost Arrow"
"5484","Vault","Tumble"
"5485","Sentry","Spitfire Turret"
"5486","Companion","Wolf Companion"
"5487","Cull the Weak","Passive"
"5488","Ballistics","Passive"
"5489","Ambush","Passive"
"5490","Awareness","Passive"
"5491","Elemental Arrow","Frost Arrow"
"5492","Cluster Arrow","Maelstrom"
"5493","Vault","Tumble"
"5494","Multishot","Arsenal"
"5495","Companion","Wolf Companion"
"5496","Sentry","Spitfire Turret"
"5497","Ballistics","Passive"
"5498","Steady Aim","Passive"
"5499","Awareness","Passive"
"5500","Cull the Weak","Passive"
"5501","Evasive Fire","Focus"
"5502","Elemental Arrow","Ball Lightning"
"5503","Sentry","Polar Station"
"5504","Caltrops","Bait the Trap"
"5505","Companion","Wolf Companion"
"5506","Marked for Death","Mortal Enemy"
"5507","Awareness","Passive"
"5508","Single Out","Passive"
"5509","Custom Engineering","Passive"
"5510","Steady Aim","Passive"
"5511","Cluster Arrow","Maelstrom"
"5512","Elemental Arrow","Frost Arrow"
"5513","Vault","Tumble"
"5514","Companion","Wolf Companion"
"5515","Sentry","Spitfire Turret"
"5516","Multishot","Arsenal"
"5517","Steady Aim","Passive"
"5518","Custom Engineering","Passive"
"5519","Cull the Weak","Passive"
"5520","Awareness","Passive"
"5521","Elemental Arrow","Frost Arrow"
"5522","Sentry","Spitfire Turret"
"5523","Companion","Wolf Companion"
"5524","Vault","Tumble"
"5525","Cluster Arrow","Maelstrom"
"5526","Multishot","Arsenal"
"5527","Ballistics","Passive"
"5528","Awareness","Passive"
"5529","Tactical Advantage","Passive"
"5530","Cull the Weak","Passive"
"5531","Elemental Arrow","Frost Arrow"
"5532","Cluster Arrow","Maelstrom"
"5533","Sentry","Spitfire Turret"
"5534","Vault","Tumble"
"5535","Companion","Wolf Companion"
"5536","Multishot","Arsenal"
"5537","Cull the Weak","Passive"
"5538","Custom Engineering","Passive"
"5539","Ballistics","Passive"
"5540","Steady Aim","Passive"
"5541","Elemental Arrow","Ball Lightning"
"5542","Cluster Arrow","Dazzling Arrow"
"5543","Sentry","Spitfire Turret"
"5544","Smoke Screen","Lingering Fog"
"5545","Preparation","Focused Mind"
"5546","Companion","Wolf Companion"
"5547","Tactical Advantage","Passive"
"5548","Cull the Weak","Passive"
"5549","Awareness","Passive"
"5550","Custom Engineering","Passive"
"5551","Multishot","Arsenal"
"5552","Cluster Arrow","Maelstrom"
"5553","Sentry","Spitfire Turret"
"5554","Elemental Arrow","Frost Arrow"
"5555","Companion","Wolf Companion"
"5556","Vault","Tumble"
"5557","Awareness","Passive"
"5558","Ambush","Passive"
"5559","Steady Aim","Passive"
"5560","Cull the Weak","Passive"
"5561","Elemental Arrow","Ball Lightning"
"5562","Bolas","Thunder Ball"
"5563","Sentry","Spitfire Turret"
"5564","Marked for Death","Valley of Death"
"5565","Caltrops","Bait the Trap"
"5566","Companion","Wolf Companion"
"5567","Steady Aim","Passive"
"5568","Awareness","Passive"
"5569","Cull the Weak","Passive"
"5570","Custom Engineering","Passive"
"5571","Elemental Arrow","Ball Lightning"
"5572","Marked for Death","Contagion"
"5573","Caltrops","Bait the Trap"
"5574","Sentry","Polar Station"
"5575","Vault","Tumble"
"5576","Companion","Wolf Companion"
"5577","Awareness","Passive"
"5578","Cull the Weak","Passive"
"5579","Steady Aim","Passive"
"5580","Ambush","Passive"
"5581","Elemental Arrow","Frost Arrow"
"5582","Cluster Arrow","Maelstrom"
"5583","Vault","Tumble"
"5584","Sentry","Spitfire Turret"
"5585","Multishot","Arsenal"
"5586","Companion","Wolf Companion"
"5587","Awareness","Passive"
"5588","Archery","Passive"
"5589","Ballistics","Passive"
"5590","Cull the Weak","Passive"
"5591","Multishot","Arsenal"
"5592","Elemental Arrow","Frost Arrow"
"5593","Vault","Tumble"
"5594","Sentry","Spitfire Turret"
"5595","Companion","Wolf Companion"
"5596","Cluster Arrow","Shooting Stars"
"5597","Cull the Weak","Passive"
"5598","Ballistics","Passive"
"5599","Archery","Passive"
"5600","Awareness","Passive"
"5601","Multishot","Arsenal"
"5602","Sentry","Spitfire Turret"
"5603","Elemental Arrow","Frost Arrow"
"5604","Companion","Wolf Companion"
"5605","Marked for Death","Contagion"
"5606","Cluster Arrow","Maelstrom"
"5607","Custom Engineering","Passive"
"5608","Awareness","Passive"
"5609","Cull the Weak","Passive"
"5610","Steady Aim","Passive"
"5611","Elemental Arrow","Frost Arrow"
"5612","Cluster Arrow","Maelstrom"
"5613","Sentry","Spitfire Turret"
"5614","Multishot","Arsenal"
"5615","Vault","Tumble"
"5616","Companion","Wolf Companion"
"5617","Ballistics","Passive"
"5618","Tactical Advantage","Passive"
"5619","Steady Aim","Passive"
"5620","Cull the Weak","Passive"
"5621","Elemental Arrow","Frost Arrow"
"5622","Sentry","Spitfire Turret"
"5623","Multishot","Arsenal"
"5624","Companion","Ferret Companion"
"5625","Vault","Rattling Roll"
"5626","Cluster Arrow","Maelstrom"
"5627","Cull the Weak","Passive"
"5628","Steady Aim","Passive"
"5629","Awareness","Passive"
"5630","Ballistics","Passive"
"5631","Bolas","Freezing Strike"
"5632","Elemental Arrow","Ball Lightning"
"5633","Preparation","Focused Mind"
"5634","Companion","Smoke Screen"
"5635","Lingering Fog","Sentry"
"5636","Polar Station","Cull the Weak"
"5637","Night Stalker","Passive"
"5638","Custom Engineering","Passive"
"5639","Awareness","Passive"
"5640",NA,"Passive"
"5641","Bolas","Thunder Ball"
"5642","Elemental Arrow","Ball Lightning"
"5643","Caltrops","Bait the Trap"
"5644","Marked for Death","Valley of Death"
"5645","Sentry","Spitfire Turret"
"5646","Companion","Wolf Companion"
"5647","Steady Aim","Passive"
"5648","Custom Engineering","Passive"
"5649","Awareness","Passive"
"5650","Cull the Weak","Passive"
"5651","Evasive Fire","Focus"
"5652","Elemental Arrow","Ball Lightning"
"5653","Sentry","Polar Station"
"5654","Vault","Tumble"
"5655","Caltrops","Bait the Trap"
"5656","Companion","Wolf Companion"
"5657","Cull the Weak","Passive"
"5658","Awareness","Passive"
"5659","Custom Engineering","Passive"
"5660","Steady Aim","Passive"
